,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
6533,844.66,7,10,1,65.62,2,11196.55172,0,0,4732.0
6534,844.05,1,8,10,70.52,1,46973.413,0,0,11991.587
6535,857.65,6,2,1,68.09,2,11403.97878,0,0,4557.692308
6536,650.14,7,6,2,78.49,1,10815.51724,0,0,7200.0
6537,654.04,6,10,3,78.24,1,22601.72414,0,0,3984.0
6538,1832.98,1,9,6,50.52,3,-4461.956522,0,0,37200.0
6539,2526.84,5,4,10,38.05,4,15341.04478,0,0,21360.0
6540,527.81,7,10,2,83.13,1,14499.86737,0,0,4943.076923
6541,1632.22,3,6,7,73.17,1,12080.35714,0,0,6812.0
6542,921.1,5,4,8,75.15,1,41972.0,0,0,0.0
6543,849.91,7,1,1,63.23,2,11055.17241,1,0,5200.0
6544,1496.58,7,10,4,46.68,3,37912.06897,0,0,0.0
6545,2850.09,2,9,8,57.29,2,40551.0,0,0,1788.0
6546,656.18,6,7,5,75.23,1,30462.06897,0,0,6600.0
6547,881.1,6,2,1,68.13,2,11206.89655,1,0,5148.0
6548,2233.27,1,2,9,62.51,2,34778.0,0,0,14400.0
6549,2030.72,1,2,10,59.04,2,47600.70423,0,0,0.0
6550,1713.36,5,8,6,61.52,2,15058.82353,0,0,0.0
6551,829.83,3,8,9,76.14,1,30203.57143,0,0,5040.0
6552,831.12,7,6,3,67.11,2,31068.96552,0,0,0.0
6553,1148.1,1,9,2,69.44,1,-810.326087,0,0,13800.0
6554,3270.77,3,7,5,42.43,3,15045.0,1,1,3420.0
6555,864.47,7,8,7,62.5,2,54672.41379,0,0,0.0
6556,1682.04,1,10,6,43.65,3,20424.0,0,0,7140.0
6557,1089.72,2,5,3,64.96,2,16499.0,0,0,0.0
6558,674.94,6,7,2,69.84,1,14098.27586,0,0,4836.0
6559,1032.3,6,2,2,62.34,2,21210.34483,0,0,0.0
6560,1209.73,4,5,3,70.57,1,15052.5641,0,0,4316.0
6561,2113.04,2,1,6,41.35,3,26861.0,0,0,0.0
6562,1150.38,1,2,4,66.89,2,14984.0,0,0,5220.0
6563,1542.61,3,8,5,69.79,1,9663.586957,0,0,8840.0
6564,973.66,6,7,2,51.72,3,15003.44828,0,0,5040.0
6565,1282.41,3,9,4,61.26,2,6754.444444,1,0,8528.0
6566,1374.7,3,10,7,70.07,1,14163.18681,0,0,6960.0
6567,1128.65,6,5,3,68.26,2,24746.55172,0,0,4800.0
6568,1198.99,2,7,5,61.49,2,23934.0,0,0,0.0
6569,1599.02,2,2,9,58.23,2,37633.0,0,0,14400.0
6570,1473.33,4,9,5,59.51,2,7403.571429,0,0,15888.0
6571,881.18,6,1,3,62.96,2,21116.37931,0,0,3912.5
6572,877.51,6,2,1,63.88,2,-3660.344828,1,1,3600.0
6573,2049.7,3,8,10,50.49,3,35875.30864,0,0,18000.0
6574,1933.48,3,9,10,66.72,2,47004.375,0,0,19200.0
6575,2038.62,5,9,8,57.21,2,39806.0,0,0,0.0
6576,1072.06,5,1,2,60.22,2,10660.0,0,0,3900.0
6577,758.17,7,8,4,67.31,2,30155.17241,0,0,1800.0
6578,769.66,1,6,8,74.78,1,31447.0,0,0,7512.0
6579,1056.8,5,1,3,63.18,2,13597.0,0,0,4420.0
6580,682.47,7,7,1,77.56,1,16196.55172,0,0,0.0
6581,1340.31,5,4,7,62.97,2,37246.0,0,0,0.0
6582,771.47,6,10,2,68.32,2,17034.48276,0,0,3888.0
6583,1097.34,2,9,5,61.62,2,26152.0,0,0,0.0
6584,1296.73,5,7,5,48.04,3,18724.64789,0,0,0.0
6585,1332.83,3,9,10,69.01,1,31466.42857,0,0,19920.0
6586,1355.2,7,9,2,51.34,3,23265.51724,1,1,0.0
6587,1151.7,3,4,8,74.27,1,21107.14286,0,0,9000.0
6588,1003.53,4,2,2,68.69,1,10312.0,0,0,4160.0
6589,1178.57,5,10,2,67.79,2,6886.0,0,0,5824.0
6590,684.15,7,8,4,72.02,1,36903.44828,0,0,0.0
6591,2286.99,4,9,2,66.77,2,1747.959184,1,1,12000.0
6592,1249.72,7,1,5,65.98,2,42150.0,0,0,0.0
6593,1159.79,3,9,7,81.54,1,13120.0,0,0,9600.0
6594,731.25,7,9,5,80.27,1,39424.13793,0,0,0.0
6595,1050.41,2,2,8,76.67,1,26899.29577,0,0,0.0
6596,1019.6,1,8,8,57.77,2,28920.0,0,0,10140.0
6597,1676.25,3,9,1,55.46,2,4995.714286,1,1,4560.0
6598,904.58,7,10,2,67.59,2,25415.51724,0,0,0.0
6599,1243.11,4,6,3,57.44,2,10462.5,0,0,4272.0
6600,1091.68,5,8,5,67.02,2,3802.816901,0,0,18000.0
6601,1751.5,4,8,7,49.78,3,21647.70406,0,0,2911.260232
6602,592.2,6,8,3,77.19,1,19582.75862,0,0,5100.0
6603,1423.14,1,7,8,58.07,2,29721.0,0,0,9000.0
6604,741.27,7,7,4,74.62,1,24524.13793,0,0,6120.0
6605,1144.16,1,9,10,63.48,2,59410.87933,0,0,8469.120675
6606,1065.06,3,9,8,62.43,2,25788.33333,0,0,9000.0
6607,1723.84,3,5,9,40.28,3,28116.19718,0,0,7540.0
6608,525.28,6,9,1,78.83,1,6544.827586,1,0,5200.0
6609,1211.92,2,2,8,66.66,2,40119.0,0,0,0.0
6610,680.46,6,9,10,77.84,1,100000.0,0,0,1920.0
6611,2320.86,3,5,7,71.23,1,1345.619464,0,0,34538.13275
6612,904.29,3,8,6,80.12,1,9630.246914,0,0,15600.0
6613,993.09,6,4,5,58.52,2,28824.13793,0,0,7500.0
6614,833.91,2,9,1,69.37,1,5705.6,0,0,5614.4
6615,2532.16,2,9,5,67.51,2,24908.0,0,1,0.0
6616,1329.71,2,1,9,61.38,2,49311.0,0,0,0.0
6617,1128.23,1,2,8,60.41,2,38039.0,0,0,4200.0
6618,1903.56,3,6,2,47.48,3,6635.0,1,1,5200.0
6619,580.04,7,10,3,71.34,1,22389.65517,0,0,3848.0
6620,730.13,6,8,3,72.22,1,17415.51724,0,0,7020.0
6621,1169.92,2,2,3,68.63,1,14045.0,0,0,4784.0
6622,701.73,5,7,5,77.62,1,17762.0,0,0,6900.0
6623,1256.88,2,2,9,56.35,2,47157.0,0,0,0.0
6624,1070.23,1,4,5,57.1,2,17852.0,0,0,5400.0
6625,798.12,7,5,4,63.3,2,29668.96552,0,0,3588.0
6626,834.31,7,9,4,69.5,1,38577.58621,0,0,0.0
6627,740.02,3,7,4,80.86,1,11865.83333,0,0,8400.0
6628,740.27,6,10,1,75.82,1,13491.37931,0,0,3484.0
6629,642.49,4,9,3,78.68,1,10352.5641,0,0,10200.0
6630,1076.61,4,4,4,69.34,1,18231.63265,0,0,4800.0
6631,1669.14,2,6,4,30.91,4,19494.0,0,0,0.0
6632,722.48,7,4,1,76.2,1,9818.965517,0,0,5044.0
6633,1139.0,2,9,6,59.65,2,28098.0,0,0,0.0
6634,813.1,6,7,2,63.81,2,13063.7931,0,0,5592.0
6635,902.06,1,8,10,67.89,2,98688.0,0,0,8615.0
6636,798.58,6,8,1,66.38,2,-29836.2069,1,1,17680.0
6637,1526.38,3,7,7,63.17,2,13407.06522,0,0,8400.0
6638,895.36,7,6,5,63.78,2,37922.41379,0,0,4500.0
6639,2382.73,3,4,7,47.45,3,20180.625,0,0,3120.0
6640,674.5,6,8,2,73.7,1,14017.24138,0,0,5050.0
6641,1321.55,2,6,5,52.15,3,21798.0,0,0,3927.0
6642,1515.39,2,2,4,63.52,2,21731.0,0,0,0.0
6643,1205.55,3,4,6,66.17,2,17105.24987,0,0,2646.600211
6644,1507.66,3,4,4,68.09,2,9381.111111,0,0,4316.0
6645,947.93,1,8,3,74.4,1,7574.647887,0,0,6420.0
6646,1269.78,3,10,5,65.2,2,14559.28571,0,0,5050.0
6647,1162.42,2,2,5,67.59,2,23822.0,0,0,0.0
6648,1108.95,2,1,8,67.5,2,38924.0,0,0,0.0
6649,1305.95,4,7,7,67.9,2,16475.625,0,0,6240.0
6650,984.85,1,8,10,70.91,1,49408.0,0,0,21600.0
6651,686.56,2,7,4,75.25,1,13072.0,0,0,7540.0
6652,1876.58,3,6,10,54.87,2,57740.61909,0,0,21323.13328
6653,725.89,7,2,5,78.55,1,40091.37931,0,0,0.0
6654,1037.02,2,9,9,67.39,2,52163.0,0,0,1680.0
6655,826.18,6,2,1,63.88,2,3967.241379,0,0,7800.0
6656,1590.94,3,2,6,63.23,2,16077.77778,0,0,5400.0
6657,1775.52,4,6,1,49.7,3,8297.435897,1,1,960.0
6658,1591.05,7,10,1,71.97,1,15268.96552,1,1,0.0
6659,739.57,6,2,2,72.87,1,11905.17241,0,0,5556.0
6660,1269.97,2,4,3,61.79,2,17152.0,0,0,0.0
6661,885.61,1,10,10,63.44,2,58651.86757,0,0,5346.132426
6662,927.72,6,9,1,61.26,2,-2808.62069,0,1,10200.0
6663,804.03,6,8,4,71.74,1,29250.0,0,0,4784.0
6664,472.26,6,9,5,79.29,1,41205.17241,0,0,0.0
6665,1192.95,3,4,8,62.1,2,29272.5,0,0,2847.0
6666,1240.68,1,4,1,65.0,2,4690.0,1,1,4080.0
6667,940.51,7,4,3,72.35,1,32774.13793,0,0,0.0
6668,1543.14,5,6,7,68.55,1,12467.98398,0,0,14018.90947
6669,1127.57,7,6,4,51.78,3,29655.17241,0,0,5136.0
6670,671.68,7,1,3,72.85,1,19082.75862,0,0,4940.0
6671,1362.27,3,6,9,68.91,1,36060.0,0,0,6600.0
6672,1713.2,3,10,6,48.38,3,13957.5,0,0,13200.0
6673,1038.54,1,7,10,74.46,1,53312.67606,0,0,9000.0
6674,1254.7,7,9,6,54.47,3,53789.65517,0,0,0.0
6675,1223.89,1,5,5,50.47,3,19723.92308,0,0,3323.076923
6676,1279.16,1,6,8,68.4,2,24161.26761,0,0,4440.0
6677,1196.49,4,7,2,64.71,2,12038.46154,1,0,5040.0
6678,643.39,7,8,3,78.38,1,19124.13793,0,0,6396.0
6679,1172.47,1,4,9,68.96,1,41278.0,0,0,6048.0
6680,688.74,7,6,3,73.09,1,30768.96552,0,0,0.0
6681,1973.98,1,1,5,39.9,3,17615.49296,0,0,1080.0
6682,1264.57,3,5,8,72.86,1,25968.57143,0,0,5520.0
6683,1133.58,6,1,1,53.3,3,13227.58621,1,1,2760.0
6684,1324.63,3,5,6,55.53,2,15371.42857,0,0,5940.0
6685,1150.19,1,5,6,59.12,2,18972.0,0,0,10344.0
6686,1086.81,3,7,6,67.89,2,18631.66667,0,0,7200.0
6687,1377.21,3,5,7,61.78,2,20098.33333,0,0,8700.0
6688,1120.39,3,6,4,71.14,1,14842.5,0,0,4752.0
6689,1067.4,2,2,7,55.26,2,37162.0,0,0,0.0
6690,774.6,6,2,2,68.73,1,13043.20367,0,0,6082.941873
6691,831.23,5,8,3,77.38,1,11065.0,0,0,7436.0
6692,1463.99,3,9,4,63.08,2,8810.0,0,0,7992.0
6693,727.14,6,4,1,75.55,1,13905.17241,0,0,3536.0
6694,1283.1,1,5,8,67.93,2,26610.56338,0,0,4680.0
6695,785.99,7,1,6,69.14,1,49834.48276,0,0,0.0
6696,1935.24,5,10,10,48.41,3,50362.0,0,0,18000.0
6697,3666.01,5,5,8,38.33,4,40958.0,0,0,0.0
6698,861.93,4,8,7,74.46,1,19712.0,0,0,17400.0
6699,1505.84,3,9,9,72.86,1,30672.14286,0,0,4800.0
6700,896.47,7,2,4,68.69,1,31572.41379,0,0,4056.0
6701,1468.74,3,8,9,59.88,2,12352.74725,0,0,25200.0
6702,1718.9,3,7,10,65.76,2,37257.55801,0,0,17663.90719
6703,1001.53,1,9,6,69.4,1,16644.58288,0,0,4857.692308
6704,904.32,1,2,5,70.52,1,23166.0,0,0,0.0
6705,1447.66,5,10,8,57.29,2,16510.29412,0,0,10740.0
6706,1511.5,5,8,7,68.8,1,13798.0198,0,0,7124.0
6707,1187.05,1,6,9,60.05,2,48658.0,0,0,7800.0
6708,1607.1,3,5,9,52.49,3,27305.71429,0,0,8112.0
6709,1279.95,3,7,7,79.3,1,14695.0,0,0,6000.0
6710,1467.55,3,1,10,65.52,2,62670.83333,0,0,0.0
6711,1080.86,2,10,8,63.68,2,39728.0,0,0,0.0
6712,1868.99,4,6,6,65.04,2,7983.333333,0,0,5408.0
6713,1171.56,2,9,7,71.29,1,34375.0,0,0,1200.0
6714,1231.7,7,10,1,39.0,3,11206.89655,1,1,4980.0
6715,580.28,6,8,1,76.66,1,10520.68966,0,0,5100.0
6716,1371.97,2,2,9,58.64,2,25191.30435,0,0,0.0
6717,1052.27,1,8,8,67.08,2,26174.0,0,0,16800.0
6718,1296.54,3,7,2,54.32,3,4884.567901,0,1,4800.0
6719,1065.36,5,7,3,69.43,1,11665.0,0,0,4800.0
6720,1010.38,1,7,8,65.71,2,31903.0,0,0,6360.0
6721,666.85,2,2,7,80.55,1,31831.0,0,0,0.0
6722,754.6,1,9,3,74.91,1,13191.0,0,0,4680.0
6723,934.28,7,7,1,60.6,2,18248.27586,0,0,0.0
6724,1037.72,5,4,7,70.43,1,27568.0,0,0,4160.0
6725,1804.15,2,8,10,46.41,3,67156.0,0,0,0.0
6726,1667.51,4,10,5,50.44,3,9416.176471,0,0,4557.0
6727,841.68,7,6,2,62.81,2,14491.37931,0,0,4320.0
6728,1289.35,3,6,8,73.29,1,16177.94118,0,0,5184.0
6729,1867.79,5,8,9,70.92,1,23957.04225,0,0,22800.0
6730,947.68,3,5,1,68.5,2,2380.833333,0,1,5820.0
6731,972.68,2,8,3,70.04,1,10791.0,0,0,6756.0
6732,839.37,7,10,2,63.33,2,15103.44828,0,0,3848.0
6733,1009.72,4,2,1,71.83,1,9476.923077,1,0,3484.0
6734,1365.36,2,2,8,59.52,2,40557.0,0,0,0.0
6735,1128.34,2,7,8,66.65,2,40216.0,0,0,0.0
6736,1474.92,2,6,3,41.23,3,12608.0,1,0,3600.0
6737,2233.91,3,1,4,40.62,3,11136.25,0,1,4320.0
6738,2179.21,3,6,6,51.16,3,8638.329986,0,0,8723.474834
6739,1439.75,4,8,4,68.55,1,8088.040891,0,0,7369.00476
6740,1269.56,2,9,3,74.92,1,16958.0,0,0,0.0
6741,1267.73,2,8,9,61.82,2,50678.0,0,0,0.0
6742,964.89,1,8,4,63.65,2,8090.0,0,0,13200.0
6743,2018.92,3,9,9,65.63,2,14905.0,0,0,30000.0
6744,590.98,6,2,3,78.83,1,28718.20118,0,0,911.443316
6745,945.23,3,5,6,75.46,1,13524.69136,0,0,7140.0
6746,863.24,2,10,3,75.4,1,13018.0,0,0,4008.0
6747,742.91,7,10,2,70.08,1,14862.06897,0,0,4108.0
6748,1561.33,3,6,1,69.07,1,1238.125,1,1,5720.0
6749,891.97,6,5,4,67.12,2,26775.86207,0,0,4080.0
6750,878.48,1,7,7,69.19,1,21105.6338,0,0,6024.0
6751,1177.53,3,7,5,63.91,2,11704.375,0,0,6900.0
6752,962.65,7,2,3,60.41,2,14844.82759,0,0,7836.0
6753,871.66,5,6,4,70.91,1,16548.0,0,0,6045.0
6754,1177.01,3,9,4,70.4,1,9189.375,0,0,4576.0
6755,1067.84,4,5,3,68.54,1,13423.46939,0,0,4560.0
6756,1083.91,3,9,6,66.24,2,12608.57143,0,0,13800.0
6757,1125.69,5,4,3,69.07,1,10352.0,0,0,7500.0
6758,1002.02,7,9,3,61.98,2,15425.86207,0,0,7248.0
6759,1282.14,6,5,1,54.4,3,8268.965517,1,1,4108.0
6760,1321.46,7,1,2,51.65,3,26591.37931,0,0,0.0
6761,1310.61,1,10,8,70.69,1,20514.67391,0,0,4784.0
6762,1076.62,2,1,4,66.85,2,15899.0,0,0,5096.0
6763,1543.36,5,8,10,63.17,2,22398.48485,0,0,9000.0
6764,1422.71,2,8,8,63.41,2,26880.28169,0,0,0.0
6765,798.07,7,4,1,70.59,1,-2753.448276,1,1,4732.0
6766,877.24,6,10,6,55.85,2,38813.7931,0,0,8700.0
6767,994.99,7,1,3,60.39,2,20674.13793,0,0,3914.0
6768,925.61,3,5,4,77.89,1,11310.0,0,0,5408.0
6769,1048.68,4,4,2,79.41,1,10951.02041,0,0,4368.0
6770,1398.68,3,1,4,67.06,2,16153.57143,0,0,0.0
6771,1196.63,1,7,8,64.52,2,37675.0,0,0,0.0
6772,1364.48,1,1,9,57.6,2,46474.0,0,0,6024.0
6773,1000.57,7,9,3,62.02,2,30072.41379,0,0,0.0
6774,829.88,7,10,2,68.36,2,14801.72414,0,0,3744.0
6775,690.79,7,6,1,79.66,1,15224.13793,0,0,0.0
6776,1373.93,3,5,6,62.35,2,12440.21739,0,0,5760.0
6777,1375.3,6,9,1,36.33,4,7970.689655,1,1,6900.0
6778,667.82,6,6,1,79.42,1,4334.482759,1,0,4732.0
6779,1302.17,2,2,5,55.9,2,25311.0,0,0,0.0
6780,1437.58,4,4,6,64.57,2,13988.96252,0,0,8701.43922
6781,1044.48,3,10,9,72.93,1,31023.33333,0,0,7800.0
6782,1538.51,2,5,10,72.09,1,48159.85915,0,0,12000.0
6783,1792.04,3,9,10,65.21,2,71895.67901,0,0,72600.0
6784,1341.03,1,5,7,67.46,2,23505.6338,0,0,1524.0
6785,1458.46,2,9,10,63.91,2,79581.0,0,0,0.0
6786,1125.83,3,7,8,73.13,1,21272.02176,0,0,10054.16954
6787,1397.81,3,4,8,63.94,2,32022.5,0,0,3000.0
6788,1315.21,6,8,10,35.07,4,91115.51724,0,0,21600.0
6789,1349.48,7,2,10,61.21,2,100000.0,0,0,10800.0
6790,914.32,6,6,8,57.59,2,60074.13793,0,0,4800.0
6791,1680.5,3,4,6,60.11,2,16904.28571,0,0,4560.0
6792,530.36,6,9,1,61.67,2,-1612.068966,0,0,10800.0
6793,1357.6,3,8,5,57.51,2,4345.714286,0,0,18000.0
6794,1208.62,3,8,9,60.64,2,40953.33333,0,0,0.0
6795,1346.31,1,9,7,70.81,1,22891.5493,0,0,0.0
6796,1630.86,4,10,6,34.06,4,36297.4359,0,0,0.0
6797,1065.94,3,5,4,74.19,1,11900.0,0,0,4700.0
6798,1151.74,3,5,6,68.36,2,21021.66667,0,0,3432.0
6799,2415.47,3,9,7,45.93,3,14130.625,0,0,10200.0
6800,1779.38,5,9,7,57.09,2,17228.39506,0,0,9000.0
6801,995.56,1,5,9,72.57,1,47404.0,0,0,5904.0
6802,860.45,6,10,6,48.23,3,37491.37931,0,0,6480.0
6803,941.09,6,4,2,51.92,3,20613.7931,0,0,2160.0
6804,1072.24,1,9,7,67.0,2,19189.43662,0,0,6480.0
6805,1436.62,3,8,10,64.82,2,56930.8642,0,0,31200.0
6806,843.95,5,8,2,71.42,1,7335.0,1,0,5610.0
6807,1290.81,4,5,4,70.06,1,14449.15254,0,0,4680.0
6808,1246.92,3,7,5,53.49,3,8291.975309,0,0,11700.0
6809,2881.62,3,9,5,33.83,4,12886.95652,1,1,0.0
6810,819.9,1,10,9,63.48,2,40992.0,0,0,4500.0
6811,1044.76,3,8,2,67.64,2,6859.166667,0,0,4940.0
6812,878.32,1,8,7,69.41,1,26728.0,0,0,5772.0
6813,957.61,7,4,1,67.85,2,7206.896552,1,1,3984.0
6814,1092.61,3,8,10,54.2,3,39141.66667,0,0,20400.0
6815,879.72,7,1,2,73.03,1,14420.68966,1,0,4680.0
6816,656.49,7,8,3,69.13,1,24253.4911,0,0,3691.97516
6817,1235.34,4,1,3,69.89,1,15064.28571,0,0,4320.0
6818,1259.85,4,6,4,75.45,1,12268.84058,0,0,4700.0
6819,1235.09,3,5,4,65.31,2,11135.83333,0,0,5980.0
6820,828.61,7,6,2,72.89,1,15710.34483,0,0,5148.0
6821,1332.36,3,8,7,59.92,2,10973.00885,0,0,6708.0
6822,812.53,7,9,1,67.84,2,7853.448276,1,0,4464.0
6823,1132.25,5,2,9,72.37,1,46035.0,0,0,4992.0
6824,1420.88,3,10,7,62.54,2,22126.97749,0,0,6879.627009
6825,817.67,6,8,5,64.0,2,29384.48276,0,0,6600.0
6826,1105.84,1,7,10,58.25,2,65687.4635,0,0,6531.536501
6827,1348.0,1,4,6,58.3,2,27124.15593,0,0,899.8440717
6828,1584.48,2,5,8,62.49,2,42536.0,0,0,0.0
6829,1901.28,4,9,3,28.63,4,11580.61224,0,0,7800.0
6830,836.54,6,4,1,69.83,1,13005.17241,0,0,3744.0
6831,1972.83,2,5,4,25.66,4,19862.0,0,0,804.0
6832,920.02,7,5,2,52.29,3,15068.96552,0,0,3936.0
6833,1307.2,3,2,5,60.26,2,14203.0517,0,0,3070.056245
6834,1560.66,5,4,5,56.63,2,6395.108696,0,0,13728.0
6835,1032.85,7,4,5,62.51,2,42417.24138,0,0,0.0
6836,1606.33,3,9,10,61.33,2,41414.28571,0,0,20400.0
6837,1130.8,1,9,9,72.63,1,24561.41304,0,0,7020.0
6838,926.33,7,1,2,71.51,1,17950.0,0,0,5044.0
6839,536.32,7,8,1,83.44,1,16801.72414,0,0,0.0
6840,1934.42,3,4,7,50.31,3,11316.26016,0,0,4800.0
6841,746.81,7,9,1,54.31,3,8877.586207,1,1,0.0
6842,832.82,7,8,1,67.83,2,12403.44828,0,1,0.0
6843,1151.24,7,1,2,53.58,3,23093.10345,0,0,0.0
6844,1172.13,3,7,6,65.45,2,19335.0,0,0,6300.0
6845,788.1,1,8,3,72.11,1,12268.0,0,0,5200.0
6846,1282.93,5,6,1,70.4,1,2663.432836,1,1,4608.0
6847,1477.77,3,10,3,72.69,1,7541.758242,0,0,3840.0
6848,1019.07,3,4,6,80.53,1,15382.14286,0,0,5460.0
6849,1649.97,3,1,9,72.62,1,28177.14286,0,0,6000.0
6850,1863.24,4,5,4,56.21,2,10582.39437,1,0,5304.0
6851,1683.24,3,9,10,58.6,2,45381.42857,0,0,17940.0
6852,641.08,6,2,1,85.48,1,6158.62069,1,0,4108.0
6853,899.24,1,1,5,78.29,1,23976.0,0,0,0.0
6854,1239.69,2,2,1,60.48,2,11731.0,0,1,0.0
6855,941.56,7,9,3,60.82,2,10160.34483,0,0,10800.0
6856,1280.42,1,5,5,57.67,2,21775.0,0,0,3996.0
6857,1107.84,6,2,1,53.9,3,8696.551724,1,1,3650.0
6858,952.57,6,4,8,76.39,1,55479.31034,0,0,7800.0
6859,645.87,1,8,10,80.94,1,69862.0,0,0,11820.0
6860,1193.99,6,8,1,58.77,2,7137.931034,1,1,0.0
6861,930.72,1,7,10,69.81,1,46602.11268,0,0,0.0
6862,1125.63,2,2,5,67.81,2,24293.0,0,0,1560.0
6863,1054.52,1,4,6,56.35,2,25936.0,0,0,5100.0
6864,1303.36,2,2,5,59.17,2,18493.0,0,0,6660.0
6865,929.72,6,4,7,64.0,2,39713.7931,0,0,12000.0
6866,2124.53,3,6,10,61.73,2,36230.0,0,0,9600.0
6867,1511.49,2,1,7,66.11,2,35540.0,0,0,0.0
6868,1959.49,3,4,10,68.26,2,45000.74627,0,0,0.0
6869,1498.49,3,7,2,59.58,2,6982.394366,0,0,5520.0
6870,1232.38,1,4,7,65.66,2,15003.80435,0,0,4160.0
6871,606.3,7,4,3,71.76,1,20586.2069,0,0,4264.0
6872,1627.21,3,9,7,43.52,3,21189.28571,0,0,5760.0
6873,1194.98,7,2,1,53.03,3,18062.06897,1,1,0.0
6874,420.74,7,8,3,85.87,1,15739.65517,0,0,7228.0
6875,763.96,5,7,1,68.15,2,5019.0,0,0,5580.0
6876,1257.08,3,10,5,72.84,1,16032.85714,0,0,4200.0
6877,1271.28,1,1,5,65.13,2,20166.0,0,0,4836.0
6878,1055.64,1,9,9,71.21,1,30750.0,0,0,6012.0
6879,984.73,2,7,5,76.01,1,24377.0,0,0,0.0
6880,1229.09,2,6,3,61.24,2,18309.0,0,0,0.0
6881,764.52,7,7,3,66.04,2,29837.93103,0,0,0.0
6882,1234.2,3,8,5,73.71,1,11017.5,0,0,6240.0
6883,1396.69,2,10,4,56.72,2,22789.0,0,0,0.0
6884,1131.29,2,9,4,68.96,1,20505.0,0,0,0.0
6885,885.11,1,1,5,70.51,1,22606.0,0,0,3360.0
6886,2124.79,1,1,7,30.84,4,30723.0,0,0,4752.0
6887,603.01,6,9,1,78.16,1,10444.82759,0,0,4524.0
6888,1410.84,3,6,10,58.29,2,37028.57143,0,0,14160.0
6889,997.04,4,5,2,68.46,2,8284.0,0,0,6864.0
6890,978.42,3,9,6,67.23,2,16540.0,0,0,10200.0
6891,952.73,4,2,3,70.32,1,10848.71795,0,0,8440.0
6892,958.29,5,7,10,70.58,1,37092.52438,0,0,5884.615385
6893,887.27,7,9,4,66.74,2,33843.10345,0,0,0.0
6894,885.56,6,2,1,67.5,2,5937.931034,1,1,4668.0
6895,592.31,7,2,3,86.52,1,23687.93103,0,0,4160.0
6896,2046.95,4,8,3,24.61,4,12688.77551,1,1,5200.0
6897,900.2,3,9,4,67.41,2,10860.0,0,0,9360.0
6898,2511.1,2,10,10,33.3,4,65959.0,0,0,0.0
6899,1695.26,7,6,7,53.69,3,54282.18391,0,0,5009.333333
6900,1359.48,3,5,7,61.85,2,18012.14286,0,0,7152.0
6901,1033.75,1,2,2,69.54,1,9091.0,1,0,3900.0
6902,1596.97,2,1,2,50.17,3,12443.0,1,1,0.0
6903,1532.55,1,4,4,65.93,2,11587.32394,0,0,4656.0
6904,1239.31,2,9,9,69.0,1,36883.09859,0,0,0.0
6905,1055.94,3,1,7,69.06,1,20577.14286,0,0,5208.0
6906,827.13,4,6,2,82.32,1,11758.97436,0,0,4888.0
6907,1059.84,1,9,9,69.31,1,46361.0,0,0,0.0
6908,1417.33,3,6,6,64.45,2,16437.04242,0,0,7675.140611
6909,1409.85,3,8,3,59.9,2,1747.524752,0,0,15000.0
6910,877.82,5,8,7,66.75,2,18688.0,0,0,17400.0
6911,904.4,7,2,2,61.35,2,15351.03448,0,0,3446.4
6912,1408.8,3,7,8,53.43,3,20853.33333,0,0,4550.0
6913,1349.32,2,2,7,53.64,3,33287.0,0,0,0.0
6914,803.87,7,8,3,64.07,2,29324.13793,0,0,0.0
6915,750.1,6,6,1,73.65,1,5182.758621,1,1,3796.0
6916,628.69,6,5,5,79.28,1,36991.37931,0,0,4800.0
6917,776.44,7,10,1,73.22,1,11612.06897,0,0,4128.0
6918,814.94,6,8,1,62.59,2,-42586.2069,1,1,24700.0
6919,1254.99,3,7,10,55.28,2,42442.5,0,0,15000.0
6920,852.2,7,7,2,66.23,2,15703.44828,0,0,6188.0
6921,742.7,2,5,4,76.07,1,17766.0,0,0,3840.0
6922,1336.46,1,7,9,45.51,3,30612.63,0,0,14042.37
6923,1245.09,1,7,7,59.98,2,25276.0,0,0,7200.0
6924,700.15,7,9,2,64.78,2,19692.97082,0,0,3899.076923
6925,955.39,2,2,5,62.17,2,25155.0,0,0,0.0
6926,915.07,3,9,6,88.64,1,15345.71429,0,0,6812.0
6927,2202.52,7,8,3,8.07,5,19274.13793,1,1,6600.0
6928,875.26,5,9,8,72.47,1,24275.89382,0,0,6519.230769
6929,1106.28,2,7,5,60.75,2,16084.0,0,0,6840.0
6930,2826.15,7,6,1,1.0,5,-9817.241379,1,1,4680.0
6931,1378.92,3,4,5,69.7,1,14914.28571,0,0,3120.0
6932,703.47,2,7,3,85.15,1,12969.0,0,0,5200.0
6933,1428.21,2,7,8,59.73,2,27792.95775,0,0,0.0
6934,863.12,1,2,6,66.81,2,28236.0,0,0,2292.0
6935,1413.99,3,5,7,71.14,1,16763.75,0,0,4800.0
6936,1177.98,3,8,4,60.4,2,5145.0,0,0,14214.0
6937,1778.57,6,5,1,35.78,4,1744.137931,1,1,2766.4
6938,972.03,4,8,2,69.92,1,7597.959184,0,0,6760.0
6939,3252.7,7,6,1,1.0,5,16625.86207,1,1,0.0
6940,1178.59,3,6,4,71.31,1,12856.42857,0,0,3732.0
