,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
2866,1344.54,1,6,10,67.37,2,33275.54348,0,0,5484.0
2867,1146.55,5,7,4,59.75,2,15912.0,0,0,4472.0
2868,902.78,5,9,9,71.67,1,34274.0,0,0,11400.0
2869,894.69,6,1,6,74.75,1,34212.06897,0,0,9600.0
2870,1043.78,1,2,1,67.85,2,3614.0,1,1,3504.0
2871,741.56,2,6,7,84.23,1,35922.0,0,0,0.0
2872,1578.93,5,9,7,62.27,2,17748.26087,0,0,1.2
2873,782.09,4,9,8,73.83,1,52866.66667,0,0,1560.0
2874,905.06,7,4,2,73.06,1,23608.62069,0,0,0.0
2875,1656.14,3,6,5,60.58,2,16045.83333,0,0,4800.0
2876,1206.29,3,6,6,58.7,2,16786.42857,0,0,7200.0
2877,864.69,7,1,1,62.7,2,18593.10345,0,0,0.0
2878,572.42,6,9,4,60.34,2,14477.58621,0,0,10812.0
2879,763.21,7,6,2,74.56,1,15260.34483,0,0,3850.0
2880,971.3,6,2,3,59.12,2,17246.55172,0,0,6120.0
2881,2822.83,2,10,10,23.84,4,55709.15493,0,0,0.0
2882,1646.34,3,4,3,59.31,2,9273.333333,1,0,5408.0
2883,965.94,1,9,10,62.07,2,65660.0,0,0,10884.0
2884,661.42,6,1,2,77.54,1,25156.89655,0,0,0.0
2885,672.17,7,8,2,82.16,1,11041.37931,1,0,5980.0
2886,676.83,6,8,1,81.23,1,4029.310345,1,0,7280.0
2887,1577.74,3,6,4,60.08,2,5480.0,0,0,12960.0
2888,1499.9,2,9,10,64.74,2,28481.85841,0,0,0.0
2889,1302.08,3,6,5,67.66,2,16550.83333,0,0,4950.0
2890,1365.63,5,2,5,53.83,3,13585.21127,0,0,4056.0
2891,1151.4,1,4,8,53.55,3,34052.0,0,0,7332.0
2892,761.25,1,9,5,73.31,1,17687.0,0,0,8100.0
2893,1075.76,5,2,2,69.89,1,9564.153846,0,0,4801.846154
2894,1703.74,3,2,7,68.21,2,21483.125,0,0,0.0
2895,1169.01,1,1,8,72.74,1,37525.0,0,0,0.0
2896,1243.7,1,5,5,65.31,2,10295.77465,0,0,9308.0
2897,1534.45,1,2,8,68.53,1,19219.56522,0,0,7150.0
2898,2341.22,1,10,10,32.86,4,68617.0,0,0,0.0
2899,859.27,6,4,4,62.17,2,31889.65517,0,0,4260.0
2900,1084.52,3,9,10,77.4,1,28897.82609,0,0,5408.0
2901,1084.7,5,10,6,65.7,2,22459.0,0,0,4836.0
2902,1519.63,4,4,4,62.93,2,14148.97959,0,0,6600.0
2903,1603.54,3,6,9,60.43,2,22750.0,0,0,9240.0
2904,1069.0,6,7,3,59.77,2,22698.27586,0,0,4992.0
2905,861.84,2,9,1,73.55,1,11190.0,0,0,0.0
2906,1042.62,4,1,5,70.13,1,20513.26531,0,0,5940.0
2907,1640.13,4,8,6,33.24,4,16029.59184,0,0,11960.0
2908,1089.12,1,10,8,68.61,1,38763.0,0,0,0.0
2909,627.46,7,8,2,79.17,1,14724.13793,0,0,6812.0
2910,953.06,2,2,4,71.45,1,20824.0,0,0,0.0
2911,1104.06,2,1,2,72.73,1,8589.0,1,0,4150.0
2912,4100.85,7,9,10,38.86,3,100000.0,0,0,0.0
2913,683.12,7,7,2,71.75,1,23508.62069,0,0,0.0
2914,1426.3,3,10,10,59.52,2,58627.5,0,0,10740.0
2915,1166.45,1,5,6,65.77,2,24134.0,0,0,6840.0
2916,1086.58,7,7,7,65.47,2,47905.17241,0,0,9000.0
2917,1049.49,6,10,2,41.86,3,10651.72414,0,0,5700.0
2918,796.17,3,8,4,76.77,1,5790.833333,0,0,13800.0
2919,906.76,7,1,1,61.84,2,17572.41379,0,0,0.0
2920,674.09,6,1,4,79.25,1,27263.7931,0,0,4836.0
2921,1141.11,6,7,2,48.8,3,11203.44828,0,0,5496.0
2922,1110.71,3,9,3,60.67,2,5199.166667,0,0,11400.0
2923,813.77,6,4,2,67.5,2,18244.82759,0,0,4160.0
2924,1523.75,3,6,9,65.25,2,27252.85714,0,0,9024.0
2925,893.59,7,9,2,62.85,2,16689.65517,0,0,5720.0
2926,1379.06,2,2,7,70.28,1,22330.98592,0,0,0.0
2927,651.68,1,10,8,80.37,1,38495.0,0,0,5226.0
2928,1287.09,3,7,5,58.74,2,15264.28571,0,0,5160.0
2929,994.83,1,9,6,61.51,2,23071.0,0,0,7800.0
2930,802.8,6,8,3,58.73,2,23874.13793,0,0,4160.0
2931,2477.54,1,1,7,35.61,4,19647.88732,0,0,4680.0
2932,721.83,6,4,3,73.17,1,17543.10345,0,0,6000.0
2933,1081.35,1,5,8,61.73,2,34901.0,0,0,6156.0
2934,948.71,3,4,8,69.24,1,26908.33333,0,0,6192.0
2935,4016.37,2,7,10,17.72,5,88691.0,0,0,0.0
2936,1390.54,2,6,6,46.55,3,31472.0,0,0,0.0
2937,862.78,2,5,3,66.61,2,12607.0,0,0,4500.0
2938,1074.09,5,1,1,69.54,1,4790.0,1,1,4680.0
2939,725.73,2,2,4,81.88,1,16482.0,0,0,5460.0
2940,1084.66,1,5,9,62.81,2,27794.3662,0,0,6756.0
2941,1238.05,2,8,1,55.33,2,10962.0,0,1,0.0
2942,1338.56,1,10,7,29.6,4,32738.0,0,0,4200.0
2943,1471.55,2,5,4,60.2,2,21807.0,0,0,0.0
2944,1098.0,3,1,3,67.75,2,9989.166667,0,0,4784.0
2945,994.78,6,2,4,63.54,2,29913.7931,0,0,3600.0
2946,964.84,6,2,1,64.25,2,7620.689655,1,0,5475.0
2947,864.25,7,7,1,59.45,2,5767.241379,1,1,4512.0
2948,1117.79,1,7,10,71.57,1,51384.0,0,0,13200.0
2949,888.18,3,9,3,78.86,1,4457.042254,0,0,9600.0
2950,1040.41,1,6,10,69.48,1,73512.0,0,0,0.0
2951,1667.57,5,6,10,65.31,2,33516.84783,0,0,0.0
2952,1278.84,3,9,5,69.24,1,8087.142857,0,0,12768.0
2953,579.0,7,4,1,81.25,1,13127.58621,0,0,3180.0
2954,994.15,4,8,2,67.54,2,10297.4359,1,0,5668.0
2955,1068.83,4,10,3,73.79,1,10174.4898,0,0,8710.0
2956,861.89,6,9,5,64.92,2,38329.31034,0,0,2436.0
2957,877.8,3,8,8,78.68,1,21490.0,0,0,12000.0
2958,935.95,6,4,8,61.87,2,60522.41379,0,0,7800.0
2959,844.18,1,2,9,72.97,1,39279.0,0,0,7200.0
2960,1102.58,3,7,9,75.92,1,23491.59125,0,0,4195.153846
2961,1000.86,5,8,5,65.93,2,19059.0,0,0,4440.0
2962,1174.77,2,10,6,58.3,2,21398.97617,0,0,8487.023834
2963,1131.99,5,9,8,61.85,2,29725.8016,0,0,11561.1984
2964,1258.09,3,7,6,60.24,2,13793.33333,0,0,11868.0
2965,1380.88,1,9,9,55.15,2,37754.0,0,0,12300.0
2966,1091.8,3,1,4,68.8,1,13159.28571,0,0,4250.0
2967,1185.17,2,1,3,72.9,1,13744.0,0,0,4576.0
2968,580.42,6,8,1,79.93,1,3879.310345,1,0,5668.0
2969,1203.83,1,8,7,68.85,1,36207.0,0,0,0.0
2970,1455.14,1,7,8,69.22,1,17184.0708,0,0,5100.0
2971,1503.25,2,9,6,53.47,3,27612.0,0,0,0.0
2972,975.17,3,10,5,67.08,2,14073.33333,0,0,8940.0
2973,1177.95,7,1,1,56.82,2,13091.37931,1,1,0.0
2974,3124.27,2,2,9,36.91,4,50412.0,0,0,0.0
2975,1733.01,7,9,4,51.53,3,37755.17241,0,0,0.0
2976,848.85,1,2,7,66.78,2,26075.0,0,0,7068.0
2977,1058.74,6,2,10,66.12,2,100000.0,0,0,2040.0
2978,1256.07,5,1,3,70.4,1,9398.787606,0,0,3425.7216
2979,1179.24,7,9,8,58.31,2,65224.13793,0,0,0.0
2980,1734.08,3,7,4,38.77,3,14675.83333,0,0,4800.0
2981,1287.6,1,7,10,66.46,2,30434.78261,0,0,5772.0
2982,1254.87,3,9,5,68.79,1,-916.0493827,0,0,25300.0
2983,2359.63,3,4,5,41.75,3,12811.5,0,0,0.0
2984,647.35,6,8,4,61.03,2,26325.86207,0,0,7500.0
2985,1490.73,3,5,8,47.12,3,20452.46914,0,0,5772.0
2986,886.25,6,10,3,63.75,2,19563.7931,0,0,4680.0
2987,1310.62,3,10,4,74.6,1,12271.25,0,0,2988.0
2988,1241.3,1,5,5,59.54,2,21390.0,0,0,3600.0
2989,1018.57,7,7,3,60.42,2,30368.96552,0,0,0.0
2990,1055.66,5,4,1,66.57,2,11085.0,0,0,0.0
2991,756.0,6,8,2,69.4,1,9862.068966,1,0,6396.0
2992,687.13,6,2,1,79.25,1,6193.103448,1,0,3750.0
2993,1220.85,2,1,7,64.21,2,18522.53521,0,0,6504.0
2994,1533.26,7,6,1,39.4,3,16931.03448,1,1,0.0
2995,1378.63,2,2,4,74.37,1,9500.543478,0,0,4472.0
2996,809.4,2,6,4,71.62,1,15614.0,0,0,5044.0
2997,1139.52,1,9,7,68.4,2,28307.56134,0,0,3239.438658
2998,826.17,7,7,3,63.53,2,30451.72414,0,0,0.0
2999,1517.27,4,5,2,50.03,3,9743.589744,1,1,4800.0
3000,1043.18,6,2,5,54.32,3,26962.06897,0,0,8400.0
3001,1551.49,3,8,8,51.08,3,12744.69027,0,0,13200.0
3002,1082.32,7,2,2,61.17,2,24348.27586,0,0,0.0
3003,1298.39,5,8,4,55.43,2,14431.213,0,0,7768.787
3004,1311.11,3,8,10,71.59,1,54871.42857,0,0,20400.0
3005,1385.35,4,10,1,46.88,3,2546.153846,1,1,9812.0
3006,1415.58,7,2,4,33.32,4,33106.89655,0,0,0.0
3007,1072.68,2,10,2,68.26,2,12344.0,0,0,0.0
3008,1130.78,3,9,8,73.56,1,25825.0,0,0,6720.0
3009,818.11,7,6,1,70.87,1,-3329.310345,1,1,9350.0
3010,944.65,2,8,7,71.21,1,31816.0,0,0,0.0
3011,1305.07,4,4,2,62.47,2,8817.5,0,0,4080.0
3012,1436.65,2,8,9,51.51,3,45183.0,0,0,0.0
3013,824.65,7,2,1,61.92,2,8315.517241,1,0,4728.0
3014,1371.5,3,9,8,70.12,1,12934.15842,0,0,13500.0
3015,1157.02,1,1,1,65.73,2,2730.0,1,1,4940.0
3016,1806.11,1,5,8,59.22,2,22911.5776,0,0,18711.4224
3017,751.13,7,5,1,74.5,1,10475.86207,1,0,3600.0
3018,1314.55,4,9,6,71.04,1,17514.28571,0,0,10200.0
3019,2451.93,1,9,10,71.06,1,100000.0,0,0,50772.0
3020,743.22,7,6,5,68.69,1,42268.96552,0,0,0.0
3021,719.82,5,9,7,79.56,1,30231.0,0,0,5200.0
3022,999.9,7,1,2,59.65,2,14539.65517,0,0,4784.0
3023,1125.97,2,10,7,69.34,1,36797.0,0,0,0.0
3024,1010.1,7,8,5,63.36,2,31946.55172,0,0,6500.0
3025,886.04,7,2,5,64.38,2,33241.37931,0,0,4800.0
3026,1288.99,4,1,5,65.54,2,18946.93878,0,0,7500.0
3027,1270.69,4,9,6,64.43,2,16680.0,0,0,5252.0
3028,772.71,6,2,1,67.18,2,5191.37931,1,1,3744.0
3029,745.88,7,6,2,73.43,1,17015.51724,0,0,3750.0
3030,685.43,7,5,2,73.86,1,18093.10345,0,0,3588.0
3031,1308.84,2,9,7,57.54,2,26661.0,0,0,5400.0
3032,1472.52,3,7,10,56.72,2,28564.78873,0,0,18000.0
3033,1831.33,4,8,8,64.76,2,17880.21978,0,0,9780.0
3034,2103.75,7,4,3,26.81,4,27224.13793,1,1,0.0
3035,1953.64,3,4,3,59.02,2,8668.627451,1,1,0.0
3036,1282.13,1,9,7,63.73,2,19205.0,0,0,13200.0
3037,1269.38,3,4,9,69.08,1,24296.19565,0,0,3848.0
3038,1667.63,4,4,4,58.37,2,14971.42857,0,0,6600.0
3039,1130.72,7,7,1,60.87,2,11041.37931,1,1,3120.0
3040,1438.87,2,4,7,52.94,3,29354.0,0,0,4680.0
3041,1358.33,2,1,1,60.35,2,10912.0,1,1,0.0
3042,828.35,6,2,7,80.25,1,42225.86207,0,0,11400.0
3043,1111.11,1,9,7,67.16,2,16588.02817,0,0,11400.0
3044,974.99,6,2,1,62.31,2,9862.068966,1,1,3796.0
3045,1182.13,1,4,9,58.92,2,39238.0,0,0,6840.0
3046,1646.48,7,10,3,55.08,2,31418.96552,0,0,0.0
3047,1295.59,3,9,7,67.57,2,17426.42857,0,0,9540.0
3048,1035.81,2,9,5,67.25,2,23645.0,0,0,0.0
3049,880.39,6,9,4,67.4,2,25839.65517,0,0,5040.0
3050,1433.94,3,9,6,50.46,3,14826.66667,0,0,9000.0
3051,974.12,7,9,2,63.18,2,1437.931034,1,0,14158.0
3052,1071.41,2,8,10,64.59,2,100000.0,0,0,0.0
3053,1289.12,2,9,7,58.97,2,33830.0,0,0,0.0
3054,1787.67,1,5,6,58.69,2,30655.0,0,0,0.0
3055,603.96,6,7,2,75.07,1,16813.7931,0,0,4316.0
3056,1905.06,3,7,9,44.83,3,32328.57143,0,0,8400.0
3057,697.81,5,9,4,72.53,1,16524.0,0,0,6000.0
3058,1165.2,3,9,6,68.53,1,13850.0,0,0,11400.0
3059,2145.98,2,2,6,34.22,4,21371.0,0,0,6600.0
3060,1119.63,4,9,2,72.89,1,8505.102041,0,0,5668.0
3061,1468.47,4,4,2,61.29,2,8935.897436,1,1,5200.0
3062,946.37,1,7,8,71.35,1,34370.0,0,0,3900.0
3063,2717.52,2,7,10,69.19,1,48659.85915,0,0,0.0
3064,1019.28,6,7,3,63.0,2,32579.31034,0,0,0.0
3065,1638.81,3,9,2,41.09,3,3360.0,1,1,8400.0
3066,1032.63,2,9,4,69.1,1,13502.8016,0,0,6918.1984
3067,1538.08,2,6,3,53.97,3,18426.0,0,0,0.0
3068,1052.8,1,9,3,65.8,2,13136.0,0,0,5148.0
3069,1290.51,3,5,6,61.85,2,18504.16667,0,0,6310.0
3070,863.68,6,10,1,72.75,1,11246.59455,1,0,4585.97516
3071,1308.77,2,1,2,59.79,2,12166.0,0,1,0.0
3072,1349.82,7,6,4,45.49,3,25434.48276,0,0,6600.0
3073,1118.9,5,8,2,73.99,1,527.0,0,0,11400.0
3074,1801.48,3,2,2,56.0,2,4924.285714,1,1,5785.0
3075,952.53,5,7,3,67.21,2,18222.0,0,0,0.0
3076,1086.71,6,8,2,64.35,2,12420.68966,1,0,8064.0
3077,910.49,1,4,5,73.84,1,20875.0,0,0,4212.0
3078,695.82,7,8,2,74.42,1,26362.06897,0,0,0.0
3079,876.91,6,1,2,62.6,2,17991.37931,0,0,3552.0
3080,702.84,6,2,4,73.17,1,31082.75862,0,0,3300.0
3081,857.96,7,7,3,59.63,2,30832.75862,0,0,0.0
3082,971.37,6,1,3,65.9,2,23593.10345,0,0,4056.0
3083,926.45,4,2,2,80.35,1,7641.025641,0,0,6110.0
3084,627.83,7,7,3,77.86,1,22317.24138,0,0,5200.0
3085,1234.7,2,8,4,55.39,2,19289.0,0,0,0.0
3086,1042.15,6,9,1,73.57,1,6925.862069,1,1,0.0
3087,4269.13,3,7,9,37.77,4,23853.75,0,0,6720.0
3088,814.66,5,5,6,65.56,2,26412.0,0,0,4400.0
3089,1150.31,2,7,9,62.39,2,51896.0,0,0,0.0
3090,1787.12,3,7,6,37.31,4,19303.33333,0,0,7500.0
3091,1953.39,2,7,2,50.1,3,9826.0,1,1,5100.0
3092,1352.74,3,5,6,68.69,1,13071.0,0,0,4032.0
3093,1161.53,3,2,6,72.74,1,16117.83654,0,0,4674.461538
3094,1332.32,3,2,1,69.91,1,5486.428571,1,1,0.0
3095,819.4,7,7,5,71.58,1,32775.86207,0,0,5616.0
3096,1077.47,2,2,3,73.74,1,12607.0,0,0,4420.0
3097,1294.83,5,7,8,51.07,3,23930.83333,0,0,11088.0
3098,1044.28,3,9,9,68.64,1,36894.16667,0,0,10200.0
3099,1842.08,3,5,2,55.53,2,7240.84507,1,1,4420.0
3100,1393.75,2,10,8,62.55,2,43049.0,0,0,0.0
3101,870.83,1,2,6,67.41,2,26014.0,0,0,5400.0
3102,1098.87,7,2,3,55.96,2,31031.03448,0,0,0.0
3103,1302.79,7,5,2,44.66,3,17337.93103,0,0,4108.0
3104,1123.06,3,8,7,71.5,1,10337.1236,0,0,15902.69258
3105,744.54,6,4,3,73.91,1,-535.6785362,0,0,16862.69355
3106,692.1,6,7,1,76.52,1,9339.655172,0,0,4680.0
3107,1738.62,1,7,9,73.44,1,13761.60714,0,0,15000.0
3108,1069.08,2,9,7,69.21,1,37039.0,0,0,0.0
3109,1025.34,4,7,5,67.15,2,23969.23077,0,0,4250.0
3110,769.5,6,8,2,78.18,1,12310.34483,1,0,5668.0
3111,1278.59,3,8,8,61.84,2,16512.34568,0,0,13800.0
3112,1477.98,5,10,1,61.93,2,-7783.152174,1,1,15840.0
3113,1327.97,3,9,10,71.64,1,26721.73913,0,0,8760.0
3114,1385.49,3,5,9,71.08,1,28574.28571,0,0,8100.0
3115,1180.69,5,8,10,65.89,2,44319.01408,0,0,18600.0
3116,918.28,6,9,1,62.72,2,1760.344828,0,0,9000.0
3117,1172.96,7,7,1,64.73,2,5270.689655,1,1,5940.0
3118,1148.29,3,4,7,62.4,2,22945.0,0,0,8040.0
3119,1368.66,2,2,8,61.39,2,34032.0,0,0,6528.0
3120,980.34,2,4,1,73.2,1,11183.0,0,0,0.0
3121,1916.12,4,9,6,46.53,3,20355.9322,0,0,2890.0
3122,839.61,7,2,3,70.22,1,32882.75862,0,0,0.0
3123,1294.31,5,1,3,65.84,2,12051.0,1,0,5980.0
3124,1468.24,2,9,10,61.51,2,45378.87324,0,0,0.0
3125,635.61,7,4,2,74.17,1,14593.10345,0,0,4316.0
3126,1282.72,2,7,5,53.52,3,20327.0,0,0,5100.0
3127,1046.73,1,7,7,59.72,2,27139.0,0,0,6900.0
3128,854.11,2,10,6,78.06,1,30909.0,0,0,0.0
3129,1123.96,1,6,4,69.16,1,12273.23944,0,0,5040.0
3130,1306.85,1,6,10,70.21,1,100000.0,0,0,0.0
3131,1215.74,2,2,6,62.37,2,19881.0,0,0,9000.0
3132,1443.33,3,9,7,72.9,1,15065.55556,0,0,6916.0
3133,1675.5,7,6,1,41.49,3,16303.44828,1,1,0.0
3134,1669.76,4,2,7,59.81,2,17862.96296,0,0,4200.0
3135,1219.35,4,4,1,68.18,2,3985.897436,1,1,4316.0
3136,685.9,7,8,2,72.06,1,16948.27586,0,0,2964.0
3137,817.81,7,1,3,66.16,2,30229.31034,0,0,0.0
3138,1391.2,3,9,7,65.52,2,21602.5,0,0,8388.0
3139,748.43,7,7,2,66.05,2,13717.24138,0,0,7680.0
3140,1225.95,1,8,9,65.17,2,29495.0,0,0,21840.0
3141,995.24,5,10,2,72.9,1,12840.0,0,0,0.0
3142,1340.51,3,7,3,59.59,2,8800.083747,0,0,6290.899503
3143,1057.92,4,6,4,63.81,2,20224.35897,0,0,4704.0
3144,1131.04,4,6,1,66.29,2,0.0,1,1,4420.0
3145,1211.94,4,7,2,41.13,3,8101.0,1,0,6840.0
3146,864.74,3,7,5,71.24,1,15846.66667,0,0,4884.0
3147,972.52,4,7,4,72.98,1,14601.02041,0,0,5356.0
3148,795.32,1,8,10,74.29,1,55622.0,0,0,6732.0
3149,1243.66,7,2,5,52.89,3,32274.40318,0,0,4189.846154
3150,1825.72,2,10,8,32.75,4,41192.0,0,0,0.0
3151,1152.35,1,9,4,55.29,2,13252.0,0,0,7500.0
3152,987.41,7,9,2,58.57,2,22101.72414,0,0,0.0
3153,1503.43,3,8,6,62.55,2,12335.71429,0,0,5200.0
3154,1293.1,1,4,1,55.65,2,5417.0,1,1,4200.0
3155,1219.45,1,2,9,67.54,2,33464.78873,0,0,6770.0
3156,1280.27,3,6,6,71.72,1,14454.34783,0,0,4224.0
3157,1044.57,7,1,3,62.22,2,27455.17241,0,0,0.0
3158,1025.07,1,4,7,73.61,1,31362.0,0,0,4440.0
3159,1448.3,1,9,8,56.88,2,31228.0,0,0,13200.0
3160,1032.69,3,6,4,69.2,1,14835.64103,0,0,4569.230769
3161,795.96,7,10,4,64.95,2,29720.68966,0,0,3328.0
3162,868.87,5,9,1,83.51,1,-18000.0,1,1,18000.0
3163,995.27,7,2,1,66.31,2,16013.7931,0,1,0.0
3164,982.03,7,10,3,64.42,2,19806.89655,0,0,4680.0
3165,1018.22,6,9,1,52.18,3,2275.862069,0,0,9600.0
3166,955.18,7,10,6,52.17,3,48410.34483,0,0,0.0
3167,1477.84,3,9,9,66.61,2,28730.71429,0,0,12000.0
3168,1775.61,3,8,10,61.13,2,38230.0,0,0,11400.0
3169,1007.88,2,9,5,74.14,1,24179.0,0,0,0.0
3170,1027.43,1,1,6,66.16,2,26006.0,0,0,3408.0
3171,1488.14,1,1,3,59.2,2,7497.183099,0,0,5200.0
3172,856.32,7,2,3,64.39,2,24279.31034,0,0,4628.0
3173,1226.91,7,7,6,56.01,2,47948.27586,0,0,0.0
3174,819.07,6,5,1,68.3,2,6525.431034,1,1,4016.25
3175,863.78,3,9,9,72.71,1,34783.33333,0,0,8340.0
3176,1073.04,7,5,4,59.71,2,35329.31034,0,0,0.0
3177,1242.64,1,8,8,52.5,3,42125.0,0,0,0.0
3178,1056.5,6,10,1,55.07,2,15186.2069,1,1,0.0
3179,724.21,6,2,4,70.01,1,27177.58621,0,0,5040.0
3180,1113.09,2,2,3,63.52,2,16175.0,0,0,0.0
3181,1012.61,1,10,8,68.04,2,25550.0,0,0,6960.0
3182,1337.44,7,10,4,55.21,2,25236.2069,0,0,6240.0
3183,2095.77,2,9,9,53.07,3,44477.0,0,0,0.0
3184,1010.65,2,7,9,67.14,2,38160.0,0,0,10284.0
3185,1876.81,3,4,6,58.09,2,9984.42623,0,0,5980.0
3186,1158.4,2,7,8,68.72,1,30808.7172,0,0,10438.2828
3187,1734.38,5,6,1,52.62,3,10856.0,1,1,0.0
3188,1243.41,5,7,10,64.6,2,32107.9646,0,0,6756.0
3189,1111.02,1,2,8,63.9,2,38135.0,0,0,6312.0
3190,517.65,7,6,1,80.33,1,8967.241379,0,0,5980.0
3191,1010.05,1,8,9,65.18,2,28041.0,0,0,18000.0
3192,1096.43,5,5,8,66.69,2,36372.0,0,0,6552.0
3193,1078.33,1,4,5,62.82,2,23819.0,0,0,0.0
3194,1464.76,7,5,1,61.69,2,18418.96552,1,1,0.0
3195,1462.54,1,6,8,64.0,2,26378.16901,0,0,0.0
3196,1972.07,2,7,9,68.53,1,54013.0,0,0,0.0
3197,1018.2,4,4,1,72.82,1,7630.0,0,0,2688.0
3198,2370.73,6,7,8,14.07,5,52696.55172,0,0,7200.0
3199,2579.91,3,8,10,35.26,4,44687.03704,0,0,19272.0
3200,861.44,7,1,4,65.69,2,38712.06897,0,0,0.0
3201,1259.49,2,7,1,65.5,2,10765.0,0,1,0.0
3202,807.94,7,4,1,64.04,2,13484.48276,0,1,0.0
3203,1033.13,7,2,3,72.29,1,17230.96446,0,0,8658.040611
3204,1658.33,2,7,5,55.46,2,14498.59155,0,0,4680.0
3205,1238.68,2,7,8,54.11,3,37701.0,0,0,336.0
3206,2091.77,4,10,2,22.49,4,9726.923077,1,1,7200.0
3207,1376.47,2,2,9,58.1,2,47911.0,0,0,0.0
3208,713.85,6,8,3,67.55,2,2237.931034,0,0,15600.0
3209,1611.28,3,6,6,68.88,1,10637.85714,0,0,12000.0
3210,1075.48,6,2,2,57.35,2,12293.10345,0,0,4740.0
3211,561.9,6,7,4,82.57,1,28120.68966,0,0,4380.0
3212,984.29,1,8,10,67.39,2,60970.0,0,0,12960.0
3213,1095.33,4,6,4,63.16,2,23097.4359,0,0,4640.0
3214,1131.46,3,4,1,69.19,1,-1504.166667,1,1,4335.0
3215,1136.46,7,4,2,61.21,2,16527.58621,1,0,4100.0
3216,1458.92,3,7,7,66.35,2,22085.0,0,0,6240.0
3217,1378.34,6,10,2,46.44,3,9679.310345,0,0,8400.0
3218,861.18,7,8,4,61.68,2,25191.37931,0,0,7124.0
3219,886.03,6,1,2,71.26,1,15089.65517,0,0,3744.0
3220,1140.5,3,9,7,68.09,2,21824.28571,0,0,2760.0
3221,822.03,6,6,2,74.75,1,18607.95756,0,0,4375.384615
3222,2161.27,3,6,7,53.9,3,22271.60494,0,0,468.0
3223,1173.19,3,2,4,65.41,2,10710.0,0,0,5100.0
3224,804.58,6,7,3,65.81,2,19625.86207,0,0,4800.0
3225,855.17,6,1,2,68.61,1,14087.93103,0,0,5040.0
3226,1412.76,3,8,8,67.39,2,21690.12346,0,0,8450.0
3227,1297.12,4,9,5,76.78,1,10510.0,0,0,7176.0
3228,1129.0,2,5,4,67.78,2,21218.0,0,0,0.0
3229,889.58,5,7,7,76.33,1,20561.26761,0,0,6684.0
3230,1189.68,2,5,2,68.02,2,9422.0,0,0,4537.0
3231,1163.74,1,9,9,69.28,1,40829.0,0,0,14400.0
3232,633.04,6,1,1,75.61,1,-4224.137931,1,1,6300.0
3233,1471.77,1,7,5,61.49,2,17994.0,0,0,6396.0
3234,977.21,2,4,7,70.9,1,29172.0,0,0,4800.0
3235,1015.43,4,8,1,64.65,2,2988.732394,0,0,6084.0
3236,719.92,7,1,3,72.62,1,24079.49881,0,0,3335.890688
3237,1116.66,1,10,9,66.13,2,39892.0,0,0,9600.0
3238,1696.45,3,1,4,62.55,2,10410.0,1,0,3950.0
3239,991.08,2,10,7,68.45,2,32032.0,0,0,0.0
3240,1420.97,2,10,8,54.75,2,42359.0,0,0,0.0
3241,364.19,7,7,2,91.0,1,16143.10345,0,0,4212.0
3242,813.03,6,7,10,68.28,2,100000.0,0,0,10080.0
3243,1105.21,2,4,6,62.89,2,28625.0,0,0,0.0
3244,1503.43,5,1,5,63.19,2,10821.42857,0,0,4836.0
3245,1048.42,6,4,2,46.17,3,25165.51724,0,0,0.0
3246,1125.99,1,8,6,56.02,2,20069.0,0,0,11400.0
3247,543.19,7,9,1,74.48,1,13707.93103,0,0,2350.4
3248,1278.94,3,9,8,70.85,1,27912.85714,0,0,3120.0
3249,1518.64,3,7,7,69.82,1,11873.42342,0,0,6336.0
3250,1099.09,2,10,4,68.14,2,18309.0,0,0,4264.0
3251,1142.78,1,2,5,59.15,2,23332.0,0,0,0.0
3252,1239.15,4,4,2,65.48,2,11407.69231,0,0,4800.0
3253,1023.32,5,2,4,65.9,2,16454.0,0,0,4950.0
3254,1294.83,2,4,6,52.76,3,28618.0,0,0,0.0
3255,1103.63,1,4,8,62.88,2,33944.0,0,0,5520.0
3256,1385.44,2,8,4,60.92,2,21811.0,0,0,0.0
3257,914.98,1,10,9,77.05,1,44112.0,0,0,7584.0
3258,1467.49,3,5,4,71.34,1,12080.83333,0,0,5640.0
3259,984.75,6,1,2,70.16,1,17606.89655,0,0,4550.0
3260,1285.13,2,4,6,61.91,2,29031.0,0,0,0.0
3261,1491.35,3,8,10,46.71,3,50660.83333,0,0,18000.0
3262,774.65,6,7,1,70.6,1,6624.137931,1,0,4212.0
3263,1598.15,2,8,10,43.97,3,90244.0,0,0,0.0
3264,1538.54,1,5,9,38.75,3,45223.0,0,0,0.0
3265,1247.15,3,4,5,60.54,2,12557.06522,0,0,2784.0
3266,941.74,7,5,3,61.3,2,30160.34483,0,0,0.0
3267,984.38,2,7,1,66.42,2,11327.0,0,0,0.0
3268,1059.93,2,5,9,68.18,2,45290.0,0,0,0.0
3269,1301.13,2,4,7,62.44,2,35652.0,0,0,0.0
3270,1350.96,3,6,7,67.02,2,19077.46479,0,0,5280.0
3271,1820.84,2,9,10,49.48,3,24748.36957,0,0,19200.0
3272,1180.66,4,2,3,69.06,1,13596.15385,0,0,7080.0
3273,1051.39,5,4,8,77.21,1,27039.43662,0,0,5700.0
