,Unnamed: 0,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
7073,7073,1665.82,2,8,7,54.0,3,25564.08451,0,0,0.0,0.7671155882629891
7074,7074,2193.28,1,8,9,39.67,3,15797.01493,0,0,6708.0,0.5890599903325262
7075,7075,1604.68,1,6,7,60.93,2,24003.0,0,0,9600.0,-1.1424460011944142
7076,7076,998.38,1,2,3,61.89,2,13807.0,0,0,3430.0,0.6316416592866831
7078,7078,1299.91,3,9,5,67.0,2,13775.35211,0,0,7032.0,-0.9781917448179439
7079,7079,866.54,6,7,5,62.74,2,32400.0,0,0,5640.0,-0.06965402584069245
7080,7080,842.76,7,8,2,68.28,2,10934.48276,1,0,5616.0,-1.7400378629429163
7081,7081,1350.89,3,6,5,72.66,1,11651.85185,0,0,5500.0,-0.5294852191576654
7082,7082,1825.53,5,4,7,61.02,2,18009.23913,0,0,0.0,-0.6267765757436848
7083,7083,755.77,6,6,3,69.02,1,24856.89655,0,0,3900.0,0.9431358849952446
7084,7084,748.64,7,8,2,68.03,2,15981.03448,0,0,5616.0,-0.54427730701407
7085,7085,1279.03,1,9,10,68.36,2,63454.0,0,0,19200.0,0.9363749713151288
7086,7086,978.69,7,10,1,62.85,2,12300.0,1,1,0.0,1.2125458961928082
7087,7087,1461.98,2,7,8,48.33,3,42613.0,0,0,0.0,0.1885411512702776
7088,7088,1167.61,6,9,1,58.98,2,6934.482759,0,1,7140.0,-1.1123555210504792
7089,7089,667.8,6,2,2,76.79,1,17506.89655,0,0,3848.0,-0.21206337447461635
7090,7090,743.02,7,9,3,70.95,1,29879.31034,0,0,0.0,-0.04017903109316218
7092,7092,1601.46,3,7,8,64.96,2,11761.25,0,0,21900.0,-0.5452206361362221
7093,7093,1354.3,2,5,7,69.99,1,31773.0,0,0,0.0,-0.10499017734649446
7094,7094,959.19,7,8,3,67.11,2,16239.65517,0,0,5720.0,-0.744586190408924
7095,7095,1638.81,4,4,5,68.05,2,12011.79775,0,0,4876.0,0.2970077735028034
7096,7096,1400.87,5,8,5,61.36,2,14719.71831,0,0,5500.0,0.644874796611724
7097,7097,1275.44,3,2,6,71.39,1,21292.5,0,0,5200.0,-0.8312739781577569
7098,7098,1221.87,1,2,9,68.65,1,25950.0,0,0,10610.0,-1.4094567722871985
7099,7099,1534.18,2,4,6,51.84,3,30221.0,0,0,0.0,-1.0099419904681186
7100,7100,2072.63,3,9,9,63.07,2,28676.66667,0,0,16800.0,-0.7575643488143878
7102,7102,1540.87,3,6,5,62.69,2,11942.85714,0,0,5875.0,-1.8629365636001782
7103,7103,2001.88,5,7,1,42.6,3,3111.0,1,1,7800.0,-0.0011475838244366075
7104,7104,2423.52,3,6,8,60.22,2,15373.5,0,0,9360.0,-0.2481525091947737
7105,7105,1020.89,2,5,2,73.2,1,10639.0,0,0,1620.0,1.3661785677838802
7107,7107,1332.84,3,10,10,63.22,2,36601.42857,0,0,15600.0,0.822734581847598
7108,7108,1412.78,2,7,6,44.52,3,30186.0,0,0,0.0,-1.1428951108950596
7109,7109,1127.99,5,2,2,75.41,1,10387.0,0,0,2254.0,-0.12183144037252995
7110,7110,650.51,7,8,1,81.13,1,13900.0,0,0,2688.0,1.958305678355166
7113,7113,1099.77,7,4,1,53.79,3,17337.93103,1,1,0.0,1.5946868127608413
7114,7114,1488.87,7,5,6,59.84,2,53403.44828,0,0,0.0,0.24631613509333863
7115,7115,1146.39,2,4,2,65.07,2,12344.0,0,0,1080.0,-0.6172409764266159
7116,7116,1458.79,3,9,7,64.37,2,12491.25,0,0,16248.0,1.3803002668827906
7117,7117,747.38,6,9,2,71.65,1,14882.75862,0,0,3796.0,1.1150998496927709
7118,7118,1454.37,2,7,7,43.92,3,37055.0,0,0,0.0,-1.030145581402878
7119,7119,1310.27,4,7,1,66.84,2,4638.0,1,1,5200.0,1.2267337446058997
7120,7120,1222.24,2,2,5,64.11,2,26016.0,0,0,0.0,1.7245014764013014
7123,7123,791.45,2,4,2,77.34,1,12905.0,0,0,0.0,0.1404863289238574
7124,7124,1765.31,3,2,5,63.19,2,9871.25,0,0,8840.0,1.2487815281329422
7125,7125,798.48,6,2,2,75.86,1,16656.89655,0,0,4004.0,-1.2351442068073377
7127,7127,1422.76,7,6,8,41.27,3,67624.13793,0,0,0.0,-1.6708770227945575
7130,7130,684.94,7,7,4,76.42,1,32889.65517,0,0,0.0,-0.2466805965577349
7131,7131,981.17,5,4,3,73.14,1,11977.0,0,0,3750.0,0.7006572291630336
7132,7132,1113.46,1,1,7,64.89,2,27652.0,0,0,7140.0,-1.0998049122846938
7136,7136,1313.77,1,6,3,61.99,2,16463.0,0,0,0.0,-0.24101352632914402
7139,7139,1459.24,5,8,1,62.51,2,-15456.52174,1,1,28560.0,1.356874375348852
7140,7140,1134.39,3,2,4,71.62,1,12348.97436,0,0,4119.230769,0.4538227047471643
7142,7142,1168.74,4,1,3,73.11,1,8666.197183,0,0,4576.0,-1.0796460694499141
7143,7143,1050.59,3,7,5,65.63,2,11017.14286,0,0,8340.0,-0.7616326699627289
7144,7144,1228.28,7,4,3,49.24,3,20256.89655,0,0,5564.0,-2.3059958705346206
7145,7145,1002.39,2,4,4,69.95,1,21221.0,0,0,0.0,0.4819098644233268
7146,7146,1072.51,3,7,8,62.9,2,27265.83333,0,0,5700.0,-0.5741530356379154
7147,7147,1336.07,6,9,4,46.56,3,26389.65517,0,0,4440.0,-1.2620553493903885
7148,7148,1431.82,4,10,5,65.68,2,16984.0,0,0,7020.0,-1.755474479574071
7150,7150,1661.86,3,2,7,65.33,2,20715.71429,0,0,6360.0,0.1689555477095801
7151,7151,833.35,7,9,2,70.59,1,10934.48276,1,0,7280.0,0.33429407998938954
7152,7152,2822.11,3,9,10,62.16,2,38875.22124,0,0,3900.0,-0.32964873439864334
7153,7153,1269.88,3,7,7,62.64,2,18582.09877,0,0,3600.0,0.07726445253180765
7154,7154,841.12,6,8,3,60.03,2,16746.45382,0,0,7005.056784,-0.8892055488408376
7155,7155,1057.57,7,2,3,57.16,2,27662.06897,0,0,0.0,-2.146842047462906
7156,7156,1716.12,3,9,9,59.75,2,16439.06273,0,0,6898.4682,-0.1783744643451072
7158,7158,1159.03,3,10,3,71.97,1,9114.788732,0,0,4940.0,0.7471481908165334
7159,7159,1271.44,2,1,4,68.4,2,14219.0,0,0,4800.0,0.16084309041475278
7163,7163,1029.93,3,8,5,79.18,1,10130.8642,0,0,8216.0,-1.044396338763486
7164,7164,1616.32,1,6,9,57.8,2,52011.0,0,0,5940.0,0.4859782176182375
7165,7165,1572.52,2,9,10,60.87,2,67908.0,0,0,0.0,0.06715888563470868
7166,7166,1333.88,3,6,6,58.22,2,19485.83333,0,0,5892.0,-0.6111746205453991
7167,7167,1116.74,3,8,8,75.97,1,22746.42857,0,0,7436.0,0.5731495492133434
7170,7170,1448.52,7,7,3,26.2,4,26910.34483,0,0,0.0,1.6809915822840584
7172,7172,896.84,7,9,8,62.25,2,61732.06897,0,0,5870.4,-0.061802805311126155
7173,7173,1695.2,2,9,7,62.88,2,22480.98592,0,0,0.0,-0.39662161389113126
7174,7174,1038.97,2,1,6,69.36,1,24653.0,0,0,5400.0,-1.6897978094858606
7175,7175,1517.33,3,6,6,60.27,2,14641.42857,0,0,7200.0,-1.862448638410337
7176,7176,1473.97,1,8,6,50.99,3,25464.0,0,0,4800.0,0.8216105903549535
7177,7177,812.33,6,1,2,69.04,1,16411.84682,0,0,4132.128846,-0.1702105171524376
7178,7178,1301.78,2,2,1,60.96,2,11446.0,1,1,0.0,-1.1579451835038608
7179,7179,1135.99,6,4,1,53.9,3,6544.827586,1,1,3224.0,0.543884204688078
7180,7180,2091.39,2,9,10,54.15,3,80059.0,0,0,0.0,0.2420137402384249
7181,7181,1300.83,4,4,2,67.44,2,7252.142857,0,0,4719.0,-0.7092105519377765
7182,7182,1770.49,3,10,10,68.51,1,36378.92157,0,0,16800.0,0.5199912441528801
7183,7183,552.84,6,8,3,77.27,1,14232.75862,0,0,7800.0,-0.8485243768348387
7184,7184,1685.14,5,4,5,48.28,3,19616.0,0,0,3360.0,0.5205914235166749
7185,7185,1222.2,2,5,4,70.23,1,17522.0,0,0,3936.0,-1.1163160914886656
7186,7186,1213.19,5,7,8,70.05,1,19673.23944,0,0,9672.0,-1.3208087146893022
7187,7187,1551.37,7,4,3,44.21,3,28931.03448,0,0,0.0,0.9251374372113115
7188,7188,1036.45,2,1,3,65.8,2,12471.0,0,0,4524.0,0.7252994334366057
7190,7190,753.01,7,2,4,72.12,1,24251.72414,0,0,4680.0,-0.19669804381523567
7191,7191,998.08,3,9,10,84.12,1,28520.32967,0,0,12000.0,-1.5662798269568425
7192,7192,919.83,7,10,1,71.47,1,10739.65517,1,0,4628.0,-0.2844982131352325
7193,7193,1140.01,1,7,5,59.09,2,19480.0,0,0,6000.0,1.4995814028958374
7194,7194,1588.79,6,10,3,32.33,4,13284.48276,0,0,8400.0,-2.2409009639939157
7195,7195,2695.91,4,2,5,37.87,4,13805.83333,1,1,8400.0,-0.1144618202928734
7196,7196,1248.01,4,5,4,66.68,2,10747.85714,0,0,4557.0,0.15008625924855212
7198,7198,1458.67,2,5,7,77.22,1,34861.0,0,0,0.0,0.8326406725823927
7199,7199,1087.33,7,7,5,56.12,2,44182.75862,0,0,0.0,-0.9443813411129767
7201,7201,1116.07,4,6,6,67.28,2,24637.7551,0,0,5616.0,-1.3889400103329441
7202,7202,1341.45,3,2,5,66.12,2,10900.0,0,0,6600.0,0.4833817863417416
7204,7204,933.88,4,8,3,74.05,1,9509.0,0,0,5616.0,-0.22306439498717542
7207,7207,868.48,7,10,2,67.6,2,21606.89655,0,0,0.0,1.01893537452872
7208,7208,1281.07,3,9,7,65.4,2,20369.28571,0,0,6500.0,0.16562561866144365
7209,7209,1184.17,3,10,7,73.13,1,23225.71429,0,0,2218.0,1.006837652656295
7212,7212,1846.78,3,4,9,75.5,1,37736.61972,0,0,0.0,0.37995876375116805
7213,7213,687.71,1,8,3,77.66,1,13357.0,0,0,4940.0,-0.05520242171836643
7214,7214,1245.81,1,9,10,57.12,2,65476.38577,0,0,1418.614229,-0.2388749659695351
7215,7215,1245.79,3,7,5,69.45,1,15463.57143,0,0,4680.0,0.6374866065106628
7216,7216,2545.94,2,9,7,32.07,4,35675.0,0,0,0.0,0.03981692609254607
7217,7217,1042.5,2,7,7,72.33,1,33401.0,0,0,0.0,0.1391237959439013
7219,7219,1470.62,4,8,5,64.07,2,14625.36232,0,0,6084.0,-0.2961011031868317
7220,7220,628.74,7,2,2,79.61,1,13900.0,0,0,3744.0,0.23659325330089737
7221,7221,1918.0,3,5,7,50.06,3,20240.83333,0,0,7548.0,0.029279018087014524
7222,7222,736.13,7,7,3,67.86,2,19129.31034,0,0,6760.0,-0.3919343394439676
7223,7223,901.39,4,6,3,78.48,1,15612.82051,0,0,5200.0,-0.3087728894691453
7224,7224,1481.63,5,7,8,49.96,3,32027.0,0,0,12000.0,-1.2343872281442014
7226,7226,2073.69,3,10,9,60.63,2,14817.7686,0,0,11310.0,-0.06137524205178627
7228,7228,1291.6,3,2,6,66.85,2,12614.34066,0,0,9576.923077,0.6061678225646827
7229,7229,1273.24,7,6,2,46.69,3,23194.82759,0,0,0.0,-0.20639016584026898
7230,7230,1105.47,4,9,5,64.45,2,19423.07692,0,0,8100.0,0.21075311205333994
7233,7233,1263.84,2,9,10,66.61,2,100000.0,0,0,0.0,0.41640523514244215
7234,7234,645.27,7,9,1,70.52,1,18877.58621,0,0,0.0,0.6283593198871411
7238,7238,1295.42,5,10,2,63.09,2,3352.816901,0,1,7200.0,-1.4624625696974176
7241,7241,942.8,7,9,7,69.63,1,62953.44828,0,0,0.0,1.3744312809932158
7243,7243,1255.19,7,6,1,55.23,2,14225.86207,1,1,0.0,0.3549254560817716
7244,7244,672.3,7,8,4,73.52,1,26222.41379,0,0,5040.0,-1.3858488812150336
7246,7246,1190.75,6,5,3,36.43,4,23293.10345,0,0,3900.0,0.732788344888017
7247,7247,1560.74,5,4,7,61.83,2,29272.0,0,0,3504.0,0.08907184525921924
7248,7248,1233.65,4,4,5,60.36,2,18352.04082,0,0,4800.0,0.003844347542680058
7249,7249,1401.85,4,8,6,76.61,1,13860.56338,0,0,9100.0,0.060845574502762
7250,7250,2014.37,4,8,8,63.39,2,31609.15493,0,0,0.0,0.8925989988225352
7252,7252,2128.35,5,9,4,25.68,4,14982.0,0,1,5564.0,-0.4949732545876695
7253,7253,1266.64,1,1,5,69.53,1,21784.16346,0,0,4392.836538,1.0894850484982908
7254,7254,1068.8,3,6,7,74.37,1,20336.42857,0,0,7800.0,0.5163859083099762
7255,7255,883.28,1,2,6,78.16,1,19973.0,0,0,8700.0,-0.8657376245883666
7256,7256,830.2,6,4,4,69.12,1,25884.74053,0,0,3508.850492,0.054834568272292966
7258,7258,1362.72,7,6,4,40.69,3,36234.48276,0,0,0.0,-0.8913343681753106
7259,7259,965.15,6,10,4,67.92,2,38022.41379,0,0,0.0,-1.4380344418608335
7260,7260,929.37,3,8,10,84.72,1,37939.33333,0,0,15425.8,0.19623796824667314
7261,7261,1455.46,3,8,9,71.55,1,20465.21739,0,0,19010.0,-0.17812865571169811
7263,7263,1932.97,2,5,4,46.11,3,19544.0,0,0,0.0,1.3658895071415051
7264,7264,1490.66,5,6,6,40.97,3,28541.0,0,0,0.0,-0.5293726079113977
7266,7266,937.57,6,8,3,64.12,2,22100.0,0,0,5044.0,1.0474584516344185
7268,7268,1615.35,1,5,5,41.92,3,18350.0,0,0,6600.0,0.9636076813150934
7270,7270,799.76,6,2,3,70.9,1,19446.55172,0,0,4200.0,1.4339427927679202
7271,7271,1498.64,4,5,4,67.93,2,10265.625,0,0,5610.0,1.6161371222271237
7272,7272,1068.41,3,7,6,70.65,1,17420.42254,0,0,4524.0,-0.8405361152594197
7273,7273,1360.68,2,4,4,61.11,2,19217.0,0,0,0.0,1.7551857313274255
7274,7274,1254.11,1,4,7,65.61,2,19977.46479,0,0,4316.0,0.33162178576780654
7277,7277,1070.27,2,9,8,66.77,2,40268.0,0,0,0.0,0.2576824592237352
7278,7278,1419.81,4,8,3,60.3,2,11750.0,1,0,6336.0,-0.38310043894222323
7279,7279,1815.43,3,9,6,50.11,3,22616.66667,0,0,0.0,-0.302110718669754
7280,7280,1431.99,1,1,5,67.25,2,9995.652174,0,0,4900.0,-0.6724279511201382
7281,7281,1384.21,3,10,4,67.47,2,6778.761062,0,0,4560.0,2.1000099843585036
7282,7282,1367.96,4,6,4,70.05,1,12834.74576,0,0,6500.0,-0.3827830890577789
7284,7284,921.33,7,5,1,60.36,2,14690.3183,1,0,2824.615385,1.9317797964723402
7285,7285,1393.07,1,9,9,59.8,2,40263.0,0,0,13680.0,0.4845225972901607
7286,7286,892.1,6,5,6,63.76,2,41282.75862,0,0,2964.0,1.1013692047949504
7287,7287,1186.14,2,8,9,60.72,2,35389.0,0,0,16800.0,-1.163095343643243
7288,7288,894.38,1,8,7,78.44,1,18733.0,0,0,14400.0,-0.8958381506883223
7289,7289,892.0,6,5,4,63.87,2,29779.31034,0,0,3692.0,1.058931779448827
7290,7290,1249.46,2,10,10,77.11,1,67245.0,0,0,0.0,-0.4110133568466946
7291,7291,1096.57,7,8,2,55.8,2,21308.62069,0,0,0.0,-1.9886615193642339
7292,7292,847.72,4,8,4,75.96,1,12570.51282,0,0,10900.0,-0.023648200605124646
7293,7293,921.54,1,5,7,70.61,1,27288.0,0,0,4800.0,-0.41330377091521414
7295,7295,1362.38,5,2,3,61.27,2,10823.0,0,0,6120.0,0.001645646513203403
7296,7296,647.45,7,8,3,79.7,1,19101.72414,0,0,4940.0,0.10358164419693335
7298,7298,1408.56,3,4,9,68.06,2,34341.42857,0,0,9600.0,-0.44775183488168013
7299,7299,1259.5,5,8,5,77.63,1,7566.673861,0,0,7357.3188,-0.18583120198234723
7300,7300,1513.9,3,9,5,49.63,3,10253.33333,0,0,13200.0,0.9355754833837314
7301,7301,2281.46,3,9,9,39.09,3,26134.53261,0,0,8152.46,-0.587348549318484
7304,7304,1690.42,1,7,9,71.93,1,32911.26761,0,0,0.0,-0.891835456655475
7305,7305,1390.34,2,8,8,57.88,2,39871.0,0,0,600.0,0.4227665169110846
7306,7306,856.47,7,2,2,69.69,1,21946.55172,0,0,0.0,1.9639839205961853
7307,7307,841.76,1,5,6,76.69,1,22502.0,0,0,8400.0,0.2349542939362518
7308,7308,760.15,7,1,4,72.23,1,25160.02945,0,0,4263.18292,-0.7921409332670651
7309,7309,1490.26,3,9,10,56.39,2,42235.83333,0,0,14400.0,-0.43213317958536934
7311,7311,544.03,7,9,5,82.54,1,44584.48276,0,0,0.0,0.4269814238900161
7312,7312,1100.42,1,10,4,66.1,2,16913.0,0,0,5200.0,-1.3020437146235375
7313,7313,610.35,6,7,4,75.06,1,24229.31034,0,0,6840.0,-0.2775456829096797
7314,7314,1263.59,6,5,2,54.92,2,12922.41379,1,1,4524.0,-0.8466915553379928
7315,7315,740.72,6,9,1,75.06,1,-1793.103448,1,1,7800.0,-0.37096572132906036
7316,7316,1096.89,7,1,1,63.5,2,9531.034483,0,0,6060.0,0.7331516856763375
7317,7317,1047.21,1,8,5,74.33,1,11546.56587,0,0,5329.3188,0.6452813272465928
7319,7319,793.78,7,6,4,75.96,1,19301.72414,0,0,9360.0,-1.4409055096877534
7320,7320,708.55,6,7,1,75.81,1,6346.551724,1,0,4316.0,0.019807729661628422
7321,7321,900.39,6,9,8,72.26,1,73065.51724,0,0,0.0,0.3317223604239708
7322,7322,590.55,7,9,1,78.29,1,8132.758621,0,1,130.0,0.5452012425977458
7323,7323,1060.63,7,10,9,69.56,1,84901.72414,0,0,0.0,1.7395481874645444
7324,7324,1100.03,6,4,5,68.17,2,30739.65517,0,0,4732.0,0.14939656530861592
7325,7325,976.31,6,2,4,72.27,1,24732.75862,0,0,4732.0,-0.47913784137770055
7326,7326,984.85,4,5,4,64.35,2,23007.59369,0,0,3899.076923,1.5046659238474358
7328,7328,936.72,5,9,8,78.1,1,29484.0,0,0,11400.0,-0.06575685329644358
7329,7329,1422.32,2,4,6,69.44,1,30050.0,0,0,0.0,0.04057282870636891
7330,7330,1444.85,2,4,4,58.41,2,21832.0,0,0,0.0,0.47756797553823305
7331,7331,894.42,6,1,1,66.91,2,11853.44828,0,0,4212.0,0.2986272228161631
7332,7332,1518.79,6,10,3,23.95,4,17243.10345,0,0,6456.0,0.4546750968960536
7333,7333,1130.51,3,2,6,65.8,2,16339.43662,0,0,4400.0,-0.3721973161694565
7334,7334,720.59,5,4,7,78.13,1,30026.0,0,0,5700.0,-1.8102105233154877
7335,7335,1183.55,2,4,9,69.18,1,56781.0,0,0,0.0,-0.12457991289899076
7336,7336,905.63,6,7,2,68.92,1,13218.96552,1,0,7280.0,0.8110786226495429
7337,7337,878.46,6,2,3,52.49,3,26155.4409,0,0,2190.84428,1.2608594897344172
7338,7338,744.25,6,7,7,76.32,1,51094.82759,0,0,5004.0,1.3607655965209446
7340,7340,1403.31,2,4,3,62.34,2,11016.0,1,0,6000.0,0.09151414636649922
7341,7341,1424.36,7,4,6,68.91,1,50593.10345,0,0,0.0,1.0540228617689602
7342,7342,1392.79,4,4,5,64.03,2,15457.04225,0,0,2196.0,-1.1011389504955134
7346,7346,1522.95,3,10,9,69.08,1,41553.57143,0,0,0.0,0.5476928813722822
7347,7347,1070.18,2,6,2,55.96,2,12654.0,0,0,2288.0,-0.9016140608792427
7348,7348,1701.64,3,7,10,63.17,2,52082.63699,0,0,6261.65548,-0.7966518936467925
7350,7350,1666.89,2,7,9,51.59,3,56495.0,0,0,2400.0,-1.954439615018773
7351,7351,982.01,4,9,7,73.3,1,24598.0,0,0,9000.0,2.406653997106542
7352,7352,1881.53,3,7,7,69.04,1,18982.96703,0,0,744.0,0.8986284968300777
7353,7353,1945.93,6,4,4,27.92,4,25379.31034,0,0,6000.0,-0.3137249182281934
7354,7354,664.99,7,10,3,77.92,1,23948.27586,0,0,4050.0,1.3919698658628594
7355,7355,1133.04,1,7,3,70.88,1,8443.661972,0,0,4860.0,-0.35184663542231
7356,7356,585.29,7,1,2,76.52,1,16572.41379,0,0,4000.0,0.780169061863998
7357,7357,999.0,6,2,1,59.53,2,-3155.172414,1,1,6600.0,2.105490071341245
7358,7358,914.67,7,5,2,69.39,1,15356.89655,0,0,3900.0,1.3611513274011326
7359,7359,909.62,2,7,3,61.1,2,12780.0,0,0,5304.0,1.1505323248834924
7360,7360,1113.28,4,2,7,72.26,1,44658.97436,0,0,828.0,-0.26881751547299154
7361,7361,1296.54,3,2,4,76.24,1,8015.217391,0,0,5200.0,1.6045253201666643
7362,7362,1670.59,6,6,3,40.85,3,22993.10345,1,0,4488.0,0.8767911949925589
7363,7363,1115.12,3,9,6,70.04,1,11586.45019,0,0,8305.931642,1.3317267983832846
7365,7365,749.94,7,5,4,73.44,1,26467.24138,0,0,4056.0,-0.569175401411172
7366,7366,1467.98,2,9,8,65.4,2,43996.0,0,0,0.0,1.2143099349447262
7367,7367,2076.26,2,7,10,53.54,3,69856.0,0,0,0.0,0.18970472766342128
7368,7368,632.31,6,5,1,75.8,1,-8958.62069,1,1,5196.0,-0.8182634888719819
7369,7369,1576.24,4,8,1,67.06,2,-437.6811594,1,1,10080.0,0.3391374537400502
7370,7370,1219.98,2,10,6,70.52,1,28944.0,0,0,0.0,-0.9642453174070007
7371,7371,1480.53,2,5,4,62.72,2,22128.0,0,0,0.0,-0.5383776353783664
7373,7373,2504.2,4,6,8,48.28,3,20051.0989,0,0,6656.0,1.2542937801772975
7374,7374,1114.18,1,9,6,62.59,2,16858.0,0,0,10800.0,0.37925875201703724
7377,7377,1240.19,1,10,9,66.24,2,34450.70423,0,0,0.0,-0.8405518049724258
7378,7378,1485.17,3,5,9,72.49,1,17457.78689,0,0,6240.0,0.9155640110969758
7380,7380,1444.85,3,1,4,70.16,1,10725.0,0,0,4940.0,0.049778499036767905
7382,7382,1421.36,3,9,9,62.1,2,25448.91304,0,0,6240.0,-0.40304696763790476
7386,7386,423.95,7,7,4,86.04,1,23781.03448,0,0,5616.0,0.3603332992942645
7387,7387,749.35,6,9,4,71.62,1,21741.37931,0,0,6720.0,0.6305719965999913
7389,7389,1551.73,5,6,6,77.29,1,5680.27027,0,0,8112.0,0.3749960897686556
7392,7392,1438.29,3,9,4,63.44,2,8408.695652,0,0,5460.0,-0.6908236054587551
7394,7394,812.92,4,4,4,67.2,2,8230.769231,0,0,13544.0,-0.1900818656184512
7395,7395,973.12,7,6,9,58.29,2,87006.89655,0,0,0.0,1.83765558656271
7398,7398,1828.49,2,10,5,23.34,4,23989.0,0,0,0.0,-0.373892805732507
7399,7399,821.43,7,6,3,66.79,2,14408.62069,0,0,7200.0,-1.2729657052302281
7401,7401,1571.39,2,9,10,78.72,1,41876.05634,0,0,0.0,0.15145508903042312
7402,7402,1186.39,1,7,8,66.19,2,30790.0,0,0,10200.0,0.18085923248391259
7404,7404,1513.89,2,5,8,76.94,1,44777.0,0,0,0.0,0.0931025017784611
7405,7405,1401.12,3,7,7,67.18,2,17357.85714,0,0,10800.0,-0.742105337396017
7406,7406,1232.2,4,6,4,73.0,1,12834.74576,0,0,5408.0,0.02759362443995965
7407,7407,1251.56,3,2,5,72.44,1,15073.57143,0,0,5356.0,2.029886699467582
7408,7408,788.95,1,2,1,78.45,1,3428.0,1,1,3400.0,0.8400691953613888
7409,7409,1066.2,3,8,9,67.08,2,23201.47059,0,0,9600.0,-1.0780519867167044
7410,7410,888.58,6,6,3,62.22,2,19813.7931,0,0,3640.0,-0.053309869855368314
7411,7411,1646.4,3,9,8,58.21,2,22024.16667,0,0,12960.0,0.402307219248909
7412,7412,1157.17,1,9,7,70.51,1,17021.19565,0,0,5300.0,-1.2451611555820095
7413,7413,1255.91,2,2,2,64.52,2,14518.0,0,0,0.0,-0.2803088586836862
7414,7414,1323.03,3,7,6,58.7,2,17634.16667,0,0,7200.0,0.6201883773400388
7415,7415,1159.44,3,5,9,70.12,1,21670.37037,0,0,13200.0,0.5407237794403459
7417,7417,451.08,6,6,1,79.93,1,7704.137931,0,0,2232.6,-2.06995157682694
7419,7419,708.07,7,1,2,74.44,1,15765.51724,0,0,4108.0,-0.2487625376132521
7420,7420,1194.55,5,9,2,67.51,2,9594.4,0,0,3417.6,1.0642129626340056
7421,7421,1505.5,4,5,4,67.2,2,11059.32203,0,0,8400.0,-0.6500724994113292
7422,7422,1829.83,3,8,9,40.66,3,21031.42857,0,0,18000.0,0.45304491524748697
7423,7423,1085.1,4,5,4,65.88,2,18250.0,0,0,5460.0,-0.6563283194319229
7424,7424,1218.95,4,6,1,66.82,2,6509.183673,1,1,4524.0,1.1688657482585056
7425,7425,1667.37,7,9,7,35.43,4,60465.51724,0,0,0.0,-2.117130386403138
7426,7426,1335.44,2,9,7,56.96,2,36414.0,0,0,0.0,-0.6449369613241226
7427,7427,3333.57,6,4,4,1.0,5,20312.06897,1,1,6900.0,-0.32862277457488664
7428,7428,1057.09,5,1,5,70.28,1,21419.0,0,0,4320.0,-0.3871882889088456
7430,7430,1156.2,6,9,8,38.13,4,55344.82759,0,0,9600.0,-1.349140011135045
7431,7431,1348.51,3,4,8,65.67,2,24490.0,0,0,5280.0,-0.15980062686290814
7433,7433,1015.22,1,9,9,70.91,1,36621.83099,0,0,5760.0,-1.3843167740202278
7434,7434,2849.95,3,9,7,53.65,3,11323.45679,0,0,16800.0,-0.6615076496478397
7435,7435,846.44,2,1,8,68.49,2,38014.0,0,0,0.0,1.6459019775495902
7436,7436,1038.56,4,7,6,72.24,1,22321.42857,0,0,5400.0,-1.8590026481155582
7437,7437,1315.58,3,4,4,68.92,1,8157.142857,0,0,8632.0,-0.33162664978157075
7438,7438,1622.8,3,6,9,69.34,1,20681.0,0,0,4704.0,-1.3600144164345318
7439,7439,968.54,7,9,1,56.04,2,-42482.6109,0,0,34395.91432,1.3842661746444873
7440,7440,782.25,6,8,1,63.85,2,5156.896552,1,1,4420.0,0.7457872888906902
7441,7441,960.66,6,4,2,70.94,1,17034.48276,0,0,4056.0,0.22692238669375286
7442,7442,1296.23,7,9,8,47.38,3,63982.75862,0,0,0.0,0.27136056244517703
7443,7443,2294.31,3,9,9,36.41,4,23362.34568,0,0,8400.0,0.37457623196968015
7446,7446,1284.92,2,5,8,64.9,2,43379.0,0,0,0.0,0.16903396241125312
7447,7447,935.42,6,1,3,59.18,2,26534.48276,0,0,0.0,1.0723594339976623
7448,7448,1492.32,3,6,5,68.29,2,11762.34568,0,0,5772.0,0.5787988363074048
7449,7449,2110.7,5,4,6,51.48,3,18228.39506,0,0,0.0,0.9412133393545322
7453,7453,1297.84,2,10,3,41.8,3,17261.0,0,0,0.0,-1.3167182283481293
7454,7454,1151.21,2,10,6,53.53,3,20985.0,0,0,7200.0,-0.0854390376444114
7455,7455,1468.56,5,8,7,68.3,2,13030.53097,0,0,6500.0,0.5461958632131618
7456,7456,913.02,1,4,5,75.06,1,13757.74648,0,0,4956.0,-0.5905752194097715
7457,7457,2175.05,6,2,4,54.45,3,36608.62069,1,1,0.0,-0.08508736857271493
7459,7459,1917.57,2,9,10,47.38,3,100000.0,0,0,0.0,0.7331569000747679
7460,7460,952.68,4,4,4,67.95,2,13563.26531,0,0,7930.0,-0.6856666325388076
7461,7461,785.97,6,4,7,68.4,2,54632.75862,0,0,3600.0,0.8152279979386268
7462,7462,902.42,7,1,1,66.92,2,5089.655172,1,1,4632.0,-1.2267091521154603
7463,7463,1136.61,3,10,5,66.9,2,15628.33333,0,0,7800.0,0.7244512006801069
7465,7465,1590.0,4,4,2,50.81,3,10496.15385,1,1,3640.0,1.3749665231029755
