,Unnamed: 0,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
3662,3662,1208.72,4,9,4,62.29,2,14980.61224,0,0,5844.0,1.1941536155573365
3663,3663,788.87,2,2,3,67.91,2,13738.0,0,0,5208.0,0.7967083169534518
3664,3664,1287.33,3,7,10,61.37,2,55468.33333,0,0,7800.0,1.1409978327423613
3665,3665,744.74,7,10,1,77.68,1,4401.724138,1,0,5148.0,0.3079855177219042
3666,3666,1460.51,2,5,6,64.26,2,21088.73239,0,0,0.0,-1.6925657652129973
3667,3667,863.1,6,1,4,67.05,2,28421.05172,0,0,3674.79,0.2768666700383364
3669,3669,1048.75,7,2,3,65.2,2,29568.96552,0,0,0.0,-0.28652706012556706
3670,3670,747.75,7,7,4,69.81,1,33662.06897,0,0,0.0,1.6523014564514953
3671,3671,1360.86,3,5,8,64.39,2,25759.85915,0,0,10200.0,-1.062076521801959
3672,3672,773.46,4,7,3,80.98,1,10882.0,0,0,5400.0,-0.14654315055332998
3673,3673,1188.45,2,10,6,61.7,2,30483.0,0,0,0.0,-1.4301166112433032
3674,3674,615.25,5,10,7,84.29,1,32117.0,0,0,3800.0,0.22253761219128035
3676,3676,1175.7,3,9,7,66.92,2,18168.57143,0,0,9600.0,-0.14372548135760366
3677,3677,900.4,6,7,1,63.15,2,7626.525199,0,1,4384.615385,-1.0045095012903529
3678,3678,816.7,7,2,2,67.25,2,21112.06897,0,0,1703.0,-0.561474328791646
3679,3679,1213.43,3,9,10,70.0,1,41870.0,0,0,15432.0,1.4730965034782744
3680,3680,1494.5,1,6,7,56.26,2,37359.0,0,0,0.0,-0.433843816360812
3681,3681,902.31,7,10,6,57.87,2,49341.37931,0,0,0.0,-0.6491664786930368
3683,3683,917.14,7,4,2,65.5,2,16506.89655,0,0,4018.0,0.30227131998411244
3684,3684,943.51,6,4,3,65.75,2,23936.2069,0,0,5400.0,1.5501072141269843
3685,3685,1524.14,3,2,6,64.25,2,13643.33333,0,0,4920.0,1.528907771776337
3686,3686,994.29,1,2,5,65.42,2,21285.0,0,0,5400.0,0.40651384815445857
3687,3687,1609.94,3,2,10,59.31,2,55189.16667,0,0,10500.0,-0.8647283005508096
3688,3688,1025.79,2,7,1,67.9,2,7349.538462,0,0,4488.461538,1.3369643955378812
3689,3689,823.52,6,9,5,66.49,2,37608.62069,0,0,4812.0,-0.6153588537515094
3691,3691,1358.06,3,5,7,68.01,2,22869.16667,0,0,6000.0,-0.43007715788755163
3692,3692,546.29,7,1,2,81.68,1,20357.48931,0,0,4018.6562,-1.5881339904534888
3693,3693,1407.4,1,9,9,68.52,1,37153.52113,0,0,0.0,0.49120598016160544
3694,3694,1329.41,3,6,7,66.7,2,19167.90123,0,0,6120.0,1.595817418876982
3697,3697,1543.73,1,1,6,56.77,2,20551.40845,0,0,3000.0,1.1583591968235425
3700,3700,612.09,7,1,1,75.35,1,5431.034483,1,0,3264.0,-1.0745976486491766
3701,3701,1305.2,1,1,9,68.2,2,38145.77465,0,0,0.0,0.06563348546117607
3702,3702,2252.27,3,6,7,64.45,2,2979.250433,0,0,29072.46439,0.26468887851401873
3703,3703,1489.32,2,4,8,55.35,2,43973.54272,0,0,363.4572825,-1.2471417706503143
3705,3705,846.6,7,5,2,72.96,1,16200.0,0,0,3750.0,-0.800568366305051
3706,3706,959.28,3,9,2,71.76,1,3811.666667,0,0,11400.0,0.40660093031911276
3707,3707,1256.92,3,5,4,53.82,3,12852.32936,0,0,3987.692308,0.4893486868719666
3708,3708,2226.71,3,9,8,70.22,1,10281.85841,0,0,16200.0,-0.2498229575269109
3709,3709,1117.36,1,7,6,58.92,2,18792.0,0,0,9900.0,1.0087315106677617
3711,3711,1221.41,1,9,9,68.17,2,29290.14085,0,0,6900.0,-0.3023768234795238
3712,3712,1962.88,3,9,9,43.67,3,22520.51151,0,0,22224.28389,-0.12990280232015905
3714,3714,1152.35,3,6,1,68.72,1,7475.0,1,1,0.0,1.3138619926065251
3717,3717,889.53,1,10,4,66.04,2,17031.0,0,0,6000.0,-0.505841711313823
3718,3718,1514.31,1,5,10,58.64,2,62257.74648,0,0,0.0,-1.4003759919178358
3719,3719,1236.7,3,10,8,69.24,1,20505.625,0,0,6500.0,0.1940602946409373
3723,3723,1323.7,2,10,6,65.76,2,32151.0,0,0,0.0,0.5627117430429514
3724,3724,1183.04,2,5,4,57.29,2,20447.0,0,0,0.0,0.6475502120624087
3725,3725,1589.93,3,9,9,70.71,1,19336.28319,0,0,8400.0,1.3838472375275277
3726,3726,1808.03,5,8,10,57.83,2,29211.93182,0,0,19800.0,-0.17797418346971458
3727,3727,772.71,7,9,2,66.02,2,17486.2069,0,0,3780.0,-0.7041802485391928
3728,3728,1403.77,3,8,9,67.62,2,23759.28571,0,0,24000.0,0.22823340826345692
3729,3729,1133.76,1,9,9,68.38,2,37489.0,0,0,10320.0,-0.32187218448270494
3730,3730,1067.91,4,6,7,60.98,2,36375.64103,0,0,5280.0,-0.4899164389276829
3731,3731,994.33,1,9,6,59.99,2,19621.0,0,0,10200.0,-0.378461651310242
3732,3732,843.13,7,1,2,63.65,2,14903.44828,0,0,3600.0,-1.2604335668449245
3733,3733,1929.75,3,9,9,59.63,2,25424.69136,0,0,12000.0,-0.8738255019326211
3734,3734,1433.28,4,4,1,54.58,2,8508.824405,1,1,2576.352083,1.4612597490341717
3735,3735,1182.53,2,4,2,65.74,2,12198.0,0,0,0.0,-0.19402052047383658
3736,3736,1544.35,3,6,8,60.44,2,20130.24691,0,0,11040.0,-0.09894289612294636
3738,3738,1474.9,6,6,8,57.86,2,61320.68966,0,0,8748.0,-0.6844627368529328
3739,3739,1167.01,1,8,10,60.75,2,100000.0,0,0,0.0,-0.19689074749278715
3740,3740,1398.83,4,2,4,67.65,2,11485.0,0,0,9000.0,-1.4864949138833363
3741,3741,1570.82,4,8,5,58.84,2,16902.61203,0,0,6838.9178,0.024240621447931016
3742,3742,836.43,7,5,2,66.33,2,21741.37931,0,0,0.0,-0.930945094030635
3743,3743,1027.44,4,7,3,70.13,1,13433.67347,0,0,4350.0,0.8425702706490159
3744,3744,1107.76,3,8,6,69.79,1,12337.65432,0,0,8400.0,1.6833029502307093
3745,3745,672.87,6,4,5,76.78,1,37832.75862,0,0,2808.0,0.004488235590142141
3746,3746,951.1,6,1,1,63.22,2,6348.275862,1,1,4680.0,-1.5563114069608674
3747,3747,1590.5,3,7,10,61.82,2,46443.20988,0,0,7200.0,-0.1580205130730104
3748,3748,1277.01,3,9,7,78.37,1,14798.75,0,0,12360.0,-1.4394354016775743
3749,3749,1107.1,1,5,2,66.02,2,8840.0,0,0,4272.0,-0.7479823952916076
3751,3751,950.76,3,8,1,73.49,1,7042.5,0,1,0.0,1.4530224691188671
3752,3752,905.32,1,4,5,75.01,1,18160.0,0,0,8820.0,-0.1975999952489416
3754,3754,1331.81,5,9,9,69.38,1,16108.94309,0,0,7488.0,-2.291191440827646
3755,3755,1067.99,1,9,8,69.39,1,37617.0,0,0,6840.0,-0.27656766444620456
3756,3756,1345.01,2,8,6,59.62,2,15767.60563,0,0,7040.0,1.9239598048020266
3757,3757,995.89,1,4,10,78.45,1,63184.0,0,0,7416.0,-0.4814541882009797
3758,3758,1224.18,7,9,5,61.85,2,43153.44828,0,0,0.0,0.9056961071991634
3759,3759,1308.14,4,9,3,67.6,2,8976.0,1,0,7200.0,-0.8787636572803743
3760,3760,1124.7,2,9,6,68.23,2,31420.0,0,0,0.0,-0.4764669008889446
3761,3761,1397.35,2,7,7,67.1,2,35887.0,0,0,0.0,0.8196420869855596
3762,3762,1111.07,5,9,9,76.6,1,26430.97826,0,0,0.0,0.1833015135913388
3763,3763,1837.57,4,7,7,55.17,2,20417.85714,0,0,5876.0,-1.6342151896381298
3764,3764,609.71,7,8,4,82.48,1,24927.58621,0,0,4940.0,-0.003838177210208564
3765,3765,913.58,5,7,4,64.67,2,15411.0,0,0,4888.0,-1.3681320716939533
3768,3768,2146.94,5,8,6,34.16,4,5648.369565,0,0,19224.0,0.6113458602396873
3769,3769,829.5,7,10,1,64.65,2,15087.93103,0,0,0.0,1.2942189984051824
3770,3770,1553.12,2,9,7,36.7,4,35571.0,0,0,0.0,0.03249440894088098
3771,3771,1167.17,4,2,6,65.56,2,20767.79661,0,0,8238.0,-1.6085389668874535
3773,3773,1143.96,5,1,2,70.61,1,9953.0,1,0,3750.0,0.9056625273836084
3774,3774,1155.49,3,8,6,60.06,2,9847.297912,0,0,12714.9178,0.3350731991566165
3775,3775,1069.57,3,9,3,68.32,2,6847.5,0,0,10500.0,0.652581782807615
3776,3776,1340.33,6,1,4,62.95,2,25489.65517,0,0,6300.0,-2.478508391870461
3777,3777,1394.98,3,4,6,67.63,2,26535.0,0,0,0.0,-0.6854459484615827
3778,3778,1287.64,3,2,4,71.2,1,8414.705882,0,0,5928.0,-0.3618859403169261
3779,3779,822.12,1,9,3,74.59,1,17753.0,0,0,0.0,-0.47450587980546133
3780,3780,1097.87,5,10,8,69.32,1,31501.0,0,0,10788.0,1.572444688981076
3781,3781,1800.61,3,2,7,74.38,1,10446.99248,0,0,8528.0,0.4560243764391929
3782,3782,1068.79,1,6,10,73.39,1,67618.0,0,0,13200.0,-1.5415102918714856
3783,3783,1083.12,7,8,2,53.82,3,25246.55172,0,0,0.0,1.8933038004662004
3784,3784,1305.33,5,8,7,62.9,2,16482.09877,0,0,7436.0,-0.3963102123018076
3785,3785,1055.92,2,4,8,68.97,1,38907.0,0,0,0.0,0.710673888004867
3787,3787,747.61,7,7,1,72.76,1,17944.82759,0,0,0.0,-1.2741207804958408
3788,3788,933.67,6,6,1,58.74,2,0.0,1,1,4320.0,-2.994216876103133
3789,3789,819.04,6,5,2,69.59,1,17044.82759,0,0,4316.0,1.6142532941869285
3790,3790,720.94,5,8,7,74.55,1,30052.0,0,0,5616.0,-0.46731520361969076
3791,3791,1370.85,4,2,6,62.1,2,22326.92308,0,0,12350.0,0.6986696181190056
3792,3792,999.9,5,4,8,71.91,1,36319.0,0,0,5520.0,0.7732434452207442
3793,3793,709.92,7,2,1,74.52,1,13924.13793,0,0,3600.0,0.027159459928223086
3794,3794,2059.68,4,9,5,34.01,4,13261.34582,0,0,10564.38501,0.2573870515979256
3795,3795,1769.38,2,10,1,51.93,3,1458.450704,1,1,3325.0,-0.15997153195738834
3796,3796,1735.39,5,4,9,49.65,3,39555.0,0,0,10140.0,-1.7001555033521114
3797,3797,1244.02,5,9,10,74.59,1,43290.14085,0,0,0.0,0.06813390537219052
3798,3798,1389.41,1,6,9,60.54,2,41219.0,0,0,6540.0,-0.4311564412440101
3800,3800,880.86,4,9,2,73.57,1,9031.0,0,0,4784.0,1.0114114736431776
3802,3802,1237.41,3,9,8,77.13,1,19616.48352,0,0,9600.0,0.9720425097337908
3803,3803,570.3,7,6,1,83.48,1,7864.507154,0,0,6913.585851,-1.3815391015781084
3805,3805,1025.96,2,7,5,73.11,1,18283.0,0,0,5408.0,0.3002339388101658
3807,3807,621.72,6,7,1,76.33,1,14000.0,0,0,3900.0,-1.8684433322689076
3809,3809,1089.0,1,7,5,72.94,1,18160.0,0,0,7020.0,-1.1628122733134674
3810,3810,2242.11,2,5,10,53.04,3,34907.06522,0,0,0.0,-0.17550160411463656
3811,3811,965.55,6,2,1,65.79,2,8108.62069,1,1,3600.0,-0.6781575483114483
3812,3812,4171.88,2,6,10,7.23,5,57136.0,0,0,13200.0,-0.47805776456252075
3813,3813,903.49,5,8,2,63.73,2,2571.0,1,0,10800.0,-0.25022286176186975
3814,3814,1299.54,2,8,10,68.15,2,64880.0,0,0,0.0,-0.9679861391493791
3815,3815,1001.43,4,2,5,74.86,1,19789.79592,0,0,4560.0,-1.3162026795231219
3816,3816,1065.11,5,1,5,69.72,1,23312.76,0,0,4056.24,-1.0372384363428861
3817,3817,857.19,7,8,1,68.24,2,10637.93103,0,0,4812.0,0.6409431667643423
3818,3818,1169.91,3,8,6,69.49,1,14022.71739,0,0,5868.2,1.0323758687465796
3819,3819,985.51,3,1,6,79.48,1,16955.71429,0,0,6604.0,-0.2985115570539293
3820,3820,1092.89,3,8,8,69.96,1,21269.75309,0,0,12000.0,-0.7262783059355736
3821,3821,1500.08,5,7,1,57.78,2,5320.422535,1,1,0.0,-0.6484286090360938
3823,3823,1214.53,6,4,1,59.82,2,9123.038413,1,1,1860.637721,1.6872194856260885
3824,3824,921.43,2,7,5,74.29,1,26537.0,0,0,0.0,-1.3286935639865565
3825,3825,935.07,2,9,5,66.08,2,21426.0,0,0,5200.0,-0.4422677254438326
3826,3826,1249.26,3,9,10,78.7,1,58851.42857,0,0,12684.0,-0.2847084759679476
3827,3827,1863.61,2,9,3,50.52,3,17448.0,0,1,0.0,0.5163822477355282
3828,3828,1305.42,1,10,5,54.0,3,19590.0,0,0,7140.0,1.881264689830758
3830,3830,820.9,1,9,5,76.16,1,14930.0,0,0,11940.0,-0.39288609907482086
3831,3831,1248.96,4,2,6,71.2,1,17481.15942,0,0,6240.0,-0.18987092147318083
3833,3833,750.68,7,9,1,71.97,1,20612.06897,0,0,0.0,-0.42113166080671915
3834,3834,1996.41,1,7,5,37.91,4,27162.0,0,0,0.0,-1.4101380878843344
3835,3835,1319.12,2,5,9,74.7,1,57873.0,0,0,0.0,-0.2417736947347337
3837,3837,815.21,6,9,7,74.12,1,43593.10345,0,0,12600.0,-1.9633803069840476
3838,3838,1373.91,1,6,4,56.94,2,14145.0,0,0,5904.0,-1.232743242858815
3839,3839,1050.43,5,2,3,71.52,1,13978.0,0,0,5148.0,-0.7122537581837567
3840,3840,1080.52,4,8,3,75.14,1,9552.142857,0,0,5616.0,0.5508492466154333
3841,3841,1141.84,5,6,4,50.57,3,15857.0,0,0,6900.0,-1.1413909936035023
3842,3842,1034.28,4,7,4,72.46,1,11936.40817,0,0,6753.3102,1.298638821930232
3844,3844,1011.48,7,9,4,64.15,2,35586.2069,0,0,0.0,-0.44578608422607535
3845,3845,1222.73,4,9,2,61.6,2,11755.12821,1,0,5148.0,1.142294680051238
3846,3846,1019.66,2,4,4,78.7,1,22685.0,0,0,0.0,0.9239695082852141
3847,3847,1928.26,3,2,9,69.27,1,34204.32099,0,0,0.0,-0.016858247036467315
3848,3848,1017.21,6,2,6,64.11,2,41144.82759,0,0,6900.0,1.2005419560161699
3849,3849,959.06,2,2,10,72.3,1,64605.0,0,0,72.0,0.8363633548316319
3850,3850,792.17,1,2,7,74.71,1,31377.0,0,0,5040.0,-0.5614523140938716
3851,3851,847.23,1,10,2,68.96,1,9854.0,0,0,4108.0,0.8413667875092631
3852,3852,659.15,6,9,8,74.09,1,52872.41379,0,0,9600.0,-1.7212092688755865
3853,3853,1605.28,6,2,4,36.28,4,28468.96552,0,0,4550.0,0.25837881821014747
3854,3854,2001.79,3,8,10,61.13,2,74139.70588,0,0,11400.0,1.202305359922902
3855,3855,1567.33,3,8,6,64.59,2,5077.777778,0,0,24000.0,0.3464869258617132
3856,3856,981.09,7,10,4,67.5,2,21541.37931,0,0,9000.0,-0.9899214858873142
3857,3857,1257.82,3,9,6,65.73,2,17705.71429,0,0,6960.0,1.038542557148029
3859,3859,1165.83,6,4,3,62.61,2,19400.0,0,0,4992.0,1.0240342133323688
3860,3860,1309.23,5,10,10,69.43,1,36797.94518,0,0,9664.780867,2.777258451747745
3861,3861,687.97,7,5,1,74.19,1,12050.0,0,0,3900.0,0.02067519622749835
3863,3863,995.05,7,6,3,61.92,2,22350.0,0,0,5512.0,-2.101910559220774
3864,3864,876.53,7,10,2,69.69,1,16727.58621,0,0,5252.0,0.35324621350369406
3865,3865,764.3,6,8,1,65.31,2,1253.448276,0,0,9600.0,0.6960046203123934
3867,3867,1286.0,1,4,4,65.11,2,16148.0,0,0,4608.0,0.3896248142056747
3869,3869,910.48,7,4,2,66.57,2,23448.27586,0,0,0.0,-1.4273642090011978
3870,3870,1962.01,7,10,2,27.45,4,14650.0,1,1,5304.0,-0.17180418008575507
3871,3871,951.71,2,4,4,62.75,2,17325.0,0,0,3675.0,1.0279247895594528
3872,3872,841.78,6,9,1,64.34,2,10063.7931,1,0,5564.0,0.02952885511880993
3873,3873,1109.06,3,8,7,65.07,2,18757.85714,0,0,12000.0,0.4018899220408302
3876,3876,1240.68,3,9,9,65.47,2,25271.1326,0,0,3256.116011,0.6612365744265204
3877,3877,910.81,7,9,3,71.31,1,7981.034483,0,0,11500.0,0.414045606345903
3878,3878,814.59,1,2,6,72.08,1,24109.0,0,0,7500.0,-0.7983183809650216
3879,3879,1340.33,2,8,5,59.71,2,15380.0,0,0,10200.0,-0.5831549692417025
3880,3880,1128.28,2,9,5,65.17,2,20881.0,0,0,5928.0,-0.6568221728025456
3881,3881,868.16,7,9,2,77.84,1,14862.06897,1,0,5096.0,-1.2190694411891552
3882,3882,1060.46,1,2,6,64.57,2,25043.0,0,0,5040.0,-1.0573728093080232
3883,3883,818.33,7,7,4,61.19,2,29855.17241,0,0,3600.0,-0.05051896437697574
3884,3884,1021.23,3,4,8,78.19,1,23083.125,0,0,6480.0,-0.6137542494547032
3886,3886,1587.9,2,8,10,42.65,3,51753.0,0,0,9600.0,0.4680242508645695
3887,3887,2054.93,5,4,6,54.85,2,2587.112938,0,0,23433.12476,0.9752022790504605
3888,3888,1102.07,3,4,4,73.75,1,12395.0,0,0,3750.0,0.20262463174099582
3889,3889,857.99,7,7,2,62.36,2,6172.413793,0,0,11032.0,-0.6979083023518564
3890,3890,963.83,5,8,3,73.61,1,9388.0,0,0,7124.0,1.069832718567733
3891,3891,985.26,6,4,1,60.86,2,4741.37931,1,1,4680.0,0.7628928604581081
3892,3892,1252.21,4,10,3,61.25,2,11239.79592,1,0,6825.0,0.3178052910697415
3894,3894,889.16,7,10,1,61.88,2,20167.24138,0,0,0.0,0.9740386528169741
3895,3895,1603.48,3,2,4,51.61,3,10404.375,0,0,6500.0,-0.8624986386980948
3896,3896,807.87,7,2,2,76.78,1,9918.965517,0,0,9600.0,0.07519424649820618
3897,3897,1022.96,5,2,5,64.37,2,18834.0,0,0,5700.0,1.2501097831427417
3898,3898,975.33,4,7,3,77.8,1,8857.5,0,0,5712.0,1.7919933024986
3899,3899,1074.61,1,1,5,67.38,2,19063.0,0,0,4628.0,0.2560153638900335
3900,3900,1505.32,3,4,7,59.88,2,20548.59155,0,0,5040.0,0.9332814009616233
3901,3901,1262.88,5,8,2,59.41,2,14002.0,0,0,0.0,0.12374007911687092
3903,3903,857.04,2,9,3,62.58,2,13537.0,0,0,4992.0,-0.7305744177975777
3904,3904,1511.89,5,4,8,59.0,2,33248.33333,0,0,4212.0,-0.8975060158545425
3905,3905,2460.32,3,10,10,36.11,4,47866.30435,0,0,12000.0,2.362550492744007
3906,3906,728.65,2,6,3,77.79,1,13440.0,0,0,5280.0,1.7540363499809017
3908,3908,989.76,7,7,6,55.0,2,55625.86207,0,0,0.0,0.03956275877029493
3910,3910,1082.56,1,2,10,78.7,1,35564.08451,0,0,17400.0,-1.0042817092047507
3911,3911,592.81,7,2,7,75.79,1,50482.75862,0,0,6812.0,0.7072349031385257
3912,3912,1100.68,2,4,9,66.98,2,29693.66197,0,0,4800.0,-0.14697960611611985
3913,3913,2104.46,1,9,10,26.66,4,48144.0,0,0,12648.0,-0.19008106495737487
3914,3914,1505.06,3,1,6,62.07,2,19008.57143,0,0,4800.0,1.0664449129260045
3916,3916,955.1,1,10,8,68.87,1,39339.0,0,0,0.0,0.7804933359517077
3917,3917,613.3,6,2,1,72.57,1,9529.310345,0,0,4320.0,-1.024126780997213
3918,3918,2457.03,3,8,6,65.04,2,0.0,0,0,31200.0,0.3106953028875629
3919,3919,859.93,7,9,7,62.06,2,65800.0,0,0,0.0,0.685934341533424
3921,3921,1086.56,5,8,7,77.16,1,19044.3662,0,0,8840.0,0.698041178835749
3922,3922,1478.84,2,2,4,60.85,2,16128.16901,0,0,0.0,0.3827886266413922
3923,3923,507.42,6,5,1,87.02,1,9862.068966,0,0,4940.0,-1.157137249350725
3924,3924,1175.56,5,7,5,66.02,2,26252.0,0,0,0.0,0.3721300672191496
3925,3925,462.2,7,4,1,85.65,1,8112.068966,0,0,4080.0,-0.10464545726454405
3926,3926,633.65,6,5,2,78.74,1,4515.517241,0,0,10068.0,-0.43361632527695576
3927,3927,777.2,2,6,5,72.11,1,21312.0,0,0,4212.0,0.4611621229714381
3929,3929,1438.85,3,9,6,58.96,2,13785.83333,0,0,13200.0,-2.5708268123107585
3931,3931,850.44,6,4,1,57.52,2,14200.0,0,0,3840.0,1.0530879355289549
3932,3932,1359.36,3,5,8,67.55,2,18305.58036,0,0,4462.5,-0.9765358640299819
3934,3934,1146.67,4,6,3,68.13,2,13533.0,0,0,4628.0,-0.23423476210814662
3935,3935,730.91,7,4,2,66.43,2,13950.0,0,0,4800.0,-0.4307322026201444
3936,3936,809.02,7,5,3,75.43,1,20562.06897,0,0,4212.0,0.1071024491234089
3937,3937,1245.47,2,4,9,66.87,2,50187.0,0,0,0.0,2.3288236431039633
3938,3938,1043.71,3,4,6,71.88,1,13945.06173,0,0,5304.0,1.246884709907225
3939,3939,1587.26,2,9,4,66.69,2,20169.0,0,0,0.0,-1.753850666941621
3940,3940,1379.17,7,7,2,42.08,3,9134.482759,0,1,8100.0,1.66764359696293
3941,3941,1472.31,1,7,5,33.01,4,26968.0,0,0,0.0,0.468854569387665
3942,3942,969.66,6,10,5,66.08,2,42306.89655,0,0,1920.0,-0.4906121191756209
3943,3943,570.53,6,9,4,81.58,1,26432.75862,0,0,7440.0,0.16009639253552502
3944,3944,1203.29,5,2,8,62.73,2,30360.0,0,0,11520.0,-0.09354638264809935
3947,3947,1700.05,5,8,8,61.53,2,32022.53521,0,0,0.0,-0.6772934807615988
3948,3948,998.29,6,4,2,59.18,2,16865.51724,0,0,3624.0,2.867875867208807
3949,3949,1182.65,7,8,4,58.71,2,23544.82759,0,0,6552.0,-0.40406429691615164
3950,3950,804.89,1,8,5,79.7,1,3286.0,0,0,20400.0,1.518485336618425
3951,3951,945.65,7,7,2,64.08,2,21789.65517,0,0,0.0,0.022083772015596026
3952,3952,962.47,4,8,1,73.39,1,1215.384615,1,1,6708.0,0.4684689852557183
3953,3953,1120.99,6,5,1,47.42,3,6558.62069,1,1,4160.0,0.9433430910740451
3954,3954,1633.75,7,7,1,20.69,4,18479.31034,1,1,0.0,-0.9604088810660046
3956,3956,946.1,4,7,4,66.76,2,17839.74359,0,0,8880.0,1.1968940344131718
3958,3958,1408.35,3,4,5,66.83,2,13245.0,0,0,7280.0,0.09782918999395732
3959,3959,1200.36,1,10,5,65.08,2,14116.0,0,0,9960.0,-2.375104906981673
3960,3960,1250.99,5,4,9,62.25,2,33948.59155,0,0,6000.0,0.7367783735440319
3961,3961,911.54,5,6,2,71.65,1,11387.92308,0,0,4523.076923,-0.41296380008253813
3962,3962,1439.92,2,5,6,52.65,3,28473.0,0,0,0.0,-0.5096897349705122
3963,3963,1085.93,3,6,9,66.4,2,35294.16667,0,0,4800.0,1.386256669902192
3964,3964,749.95,7,8,3,71.24,1,18881.03448,0,0,6344.0,-1.1328467937165114
3965,3965,1159.64,2,7,8,68.02,2,41332.0,0,0,0.0,1.1535133673843116
3966,3966,1591.21,2,4,5,58.17,2,26866.0,0,0,0.0,0.5160242983216851
3967,3967,1539.6,5,4,6,54.98,2,28434.0,0,0,0.0,-0.5171688632321221
3968,3968,1139.9,4,2,3,67.57,2,10726.53061,0,0,7200.0,0.5209853898576456
3969,3969,873.27,1,5,8,81.64,1,28126.0,0,0,12000.0,-0.6493319444808375
3970,3970,954.21,2,2,1,72.03,1,10142.0,0,0,0.0,-0.483583137922334
3971,3971,798.55,7,7,1,68.98,1,17232.75862,0,0,0.0,0.056163433670578584
3972,3972,812.4,6,9,9,69.59,1,72906.89655,0,0,6000.0,0.09671538267009062
3973,3973,1574.44,3,6,10,72.36,1,35585.0,0,0,15600.0,0.3054050543499596
3974,3974,1331.85,2,1,7,71.81,1,19515.49296,0,0,5304.0,-0.17158200530491988
3975,3975,1601.4,3,9,10,61.75,2,60780.83333,0,0,17400.0,0.5127016948614724
3976,3976,1104.92,7,6,3,61.19,2,19308.62069,0,0,5720.0,-1.9054386208150713
3979,3979,935.23,7,5,2,64.15,2,15924.7856,0,0,6174.624352,0.4647261359090988
3981,3981,781.4,7,6,2,69.69,1,15015.51724,0,0,3588.0,-0.7176064998211487
3983,3983,1109.64,4,4,3,65.23,2,18958.97436,0,0,4500.0,-1.7133225943415122
3984,3984,1271.93,3,2,7,65.61,2,16863.125,0,0,6600.0,-0.18604778484394044
3985,3985,950.7,4,9,4,69.55,1,16146.93878,0,0,4524.0,-0.8415093074642933
3986,3986,853.99,7,10,3,68.35,2,19122.41379,0,0,5096.0,1.0695617170162401
3988,3988,1498.01,3,10,10,79.13,1,55120.71429,0,0,3240.0,-0.5576768294778743
3989,3989,911.69,7,1,1,69.01,1,8517.241379,1,1,3796.0,-1.0906781735970186
3990,3990,2375.92,3,5,10,37.34,4,100000.0,0,0,0.0,0.31980401024424493
3991,3991,994.57,1,7,5,67.04,2,21450.0,0,0,2304.0,0.1930144854497692
3992,3992,918.25,4,7,2,72.58,1,8106.0,1,0,4800.0,-1.3406769153772287
3994,3994,668.54,7,9,8,75.53,1,61624.13793,0,0,5200.0,-1.8018514685756268
3995,3995,1174.46,7,10,2,63.09,2,13177.31224,1,0,5047.1589,-0.6022514050841257
3996,3996,1341.49,2,4,5,55.3,2,24539.0,0,0,0.0,1.167448610762607
3997,3997,801.88,6,2,3,62.45,2,23310.34483,0,0,3692.0,-0.5866680420567034
3998,3998,2102.7,2,7,10,52.54,3,73690.0,0,0,0.0,0.340926981116451
3999,3999,947.73,1,5,8,76.39,1,35810.0,0,0,6000.0,-1.7980236227980297
4000,4000,993.58,7,9,5,74.38,1,45281.03448,0,0,0.0,-1.0779451151595896
4003,4003,1238.74,2,4,3,67.4,2,16107.0,0,0,0.0,0.5343819891578093
4004,4004,918.41,4,4,4,69.33,1,16677.0,0,0,3640.0,0.0107645211705469
4005,4005,1089.89,4,8,6,64.24,2,16716.90141,0,0,6396.0,-0.4691358854456597
4006,4006,1530.03,3,6,4,53.96,3,10156.42857,0,0,7500.0,-0.4067389973203971
4007,4007,1226.35,3,4,3,73.4,1,9194.366197,0,0,5520.0,-1.0160185856619512
4011,4011,1165.38,4,6,6,75.26,1,15198.125,0,0,6604.0,-0.5019879940901673
4012,4012,626.72,7,7,3,69.98,1,24201.72414,0,0,4608.0,0.03099287858574673
4013,4013,1139.65,7,9,7,43.13,3,61936.2069,0,0,0.0,-0.7787233640940234
4017,4017,781.29,7,2,2,71.22,1,19169.82759,0,0,4837.5,0.35150593304284533
4018,4018,855.78,6,6,1,57.72,2,10952.2069,0,0,4589.72,0.5901297264504517
4019,4019,990.0,2,6,4,55.91,2,14888.0,0,0,4500.0,0.37553554889196195
4020,4020,1243.88,3,9,7,53.27,3,24401.66667,0,0,8976.0,-0.42555677341953674
4022,4022,808.63,6,1,1,68.59,1,11429.31034,0,0,3200.0,-0.22342743993461178
4025,4025,875.11,7,4,1,64.03,2,17960.34483,0,0,0.0,-0.8480322004014013
4026,4026,840.12,7,6,4,69.58,1,26417.24138,0,0,4628.0,0.10913298277474151
4027,4027,1689.62,5,10,10,57.63,2,29838.0531,0,0,6048.0,-0.05298821053806792
4028,4028,921.19,7,1,1,62.82,2,14631.03448,1,0,3640.0,0.3132192883777829
4029,4029,901.33,7,9,5,61.21,2,43622.41379,0,0,0.0,0.33740575924881444
4030,4030,1295.62,3,7,7,72.36,1,17129.62963,0,0,6720.0,-0.23321332888713256
