,Unnamed: 0,fuelexpn,hhcompx,gorehs,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
2104,2104,1134.39,2,5,4,59.28,2,22305.0,0,0,0.0,-0.1896114345270366
2105,2105,1057.31,2,9,10,65.07,2,66125.33144,0,0,17273.66856,-1.4613159699533045
2106,2106,1061.14,6,9,10,59.55,2,71796.55172,0,0,19200.0,0.9978350531086637
2107,2107,1171.07,2,9,6,60.86,2,29358.0,0,0,0.0,1.2195416403494925
2108,2108,1066.51,6,4,1,58.11,2,8517.241379,1,1,3276.0,0.5606785952763761
2109,2109,1243.54,2,10,10,48.36,3,74937.0,0,0,0.0,0.7075176291808022
2111,2111,1601.88,1,2,4,68.11,2,11145.77465,0,0,5044.0,2.3761931868420136
2112,2112,1346.75,5,2,5,58.86,2,16300.0,0,0,0.0,3.4222073162004154
2113,2113,874.86,6,2,2,66.69,2,16739.65517,0,0,3840.0,0.20227882124681595
2114,2114,716.25,6,9,4,74.4,1,25794.82759,0,0,5928.0,0.5841303085798144
2115,2115,1173.79,4,1,4,61.31,2,12574.4898,0,0,8736.0,-0.3244821161497617
2117,2117,1112.07,2,10,6,69.08,1,27611.0,0,0,0.0,0.3724859441414401
2118,2118,1221.48,2,6,6,56.93,2,29395.0,0,0,0.0,-0.14700561126389325
2119,2119,971.2,5,5,9,72.34,1,38330.0,0,0,7200.0,1.1822760171188091
2120,2120,491.38,6,7,10,80.63,1,100000.0,0,0,0.0,-1.4482055161714735
2121,2121,1534.61,5,8,9,60.18,2,16877.94118,0,0,13200.0,0.9236047729340147
2122,2122,901.74,3,9,5,71.19,1,15396.66667,0,0,5580.0,1.8009495454367164
2123,2123,1325.95,1,10,7,57.41,2,25248.0,0,0,8400.0,-2.2037039916329606
2126,2126,1640.08,3,2,8,67.07,2,24479.01235,0,0,4500.0,-1.318329998492819
2127,2127,844.91,6,9,1,57.38,2,17377.58621,0,0,1560.0,0.725624122502245
2128,2128,1013.96,7,4,3,57.65,2,29248.27586,0,0,0.0,-0.7615739561591794
2130,2130,1382.88,3,2,8,68.42,2,27900.0,0,0,8040.0,0.10930735595343558
2131,2131,875.99,2,6,8,63.81,2,36476.0,0,0,5096.0,0.4771717174812247
2132,2132,1158.11,3,5,7,68.7,1,26634.16667,0,0,3621.0,-0.46138038043586804
2133,2133,1596.22,2,9,1,50.98,3,10160.0,1,1,0.0,-1.8081647950248316
2134,2134,1106.78,4,9,5,73.03,1,9396.91358,0,0,9000.0,0.7664593555277385
2135,2135,1389.35,1,6,3,52.27,3,11118.0,0,0,6000.0,1.376375594866008
2137,2137,1221.96,7,7,2,55.43,2,14337.93103,0,0,4160.0,-0.9775417406386578
2138,2138,3260.89,5,9,10,41.4,3,25251.6129,0,0,24000.0,1.450591071774699
2139,2139,947.82,6,1,2,62.47,2,14236.2069,0,0,4152.0,0.469329910493029
2140,2140,1719.28,1,4,10,64.58,2,36218.14159,0,0,0.0,-0.19538450564035847
2142,2142,1014.69,1,9,2,69.95,1,9096.0,0,0,5512.0,-1.3313063479844083
2144,2144,1174.01,2,10,7,64.85,2,32288.0,0,0,0.0,-0.6927936163423347
2145,2145,673.62,7,7,2,77.57,1,14510.34483,0,0,4680.0,-0.49529367172714844
2146,2146,1246.4,1,4,6,56.47,2,28455.0,0,0,0.0,0.701148318931653
2147,2147,941.56,3,8,9,60.98,2,26163.33333,0,0,14400.0,0.36102047765993567
2148,2148,1324.22,1,9,10,71.82,1,100000.0,0,0,0.0,1.7325928680985403
2149,2149,1285.57,2,4,7,61.85,2,34769.0,0,0,0.0,1.3868497851765496
2150,2150,821.75,5,8,9,66.66,2,31987.0,0,0,20400.0,2.9939115789219475
2151,2151,736.25,4,7,2,83.74,1,13205.12821,0,0,4576.0,-2.500242162292495
2152,2152,1590.55,3,6,8,66.71,2,15633.69565,0,0,12000.0,1.6022899984776022
2154,2154,874.83,6,7,4,52.73,3,22867.24138,0,0,6000.0,0.9194856352439774
2155,2155,1097.82,4,2,5,66.56,2,24117.94872,0,0,4200.0,-1.916050777314333
2158,2158,629.15,7,4,2,74.34,1,16191.37931,0,0,3120.0,0.764652928539818
2159,2159,800.91,7,9,1,75.15,1,17144.82759,0,0,0.0,1.2668670035431355
2160,2160,1410.33,3,10,7,71.48,1,19293.47826,0,0,0.0,0.015750310497632126
2161,2161,1487.15,4,9,5,54.4,3,8590.816327,0,0,15600.0,-0.4441987509253783
2162,2162,813.59,2,6,1,75.02,1,8255.0,0,0,0.0,-2.109208028793828
2164,2164,1171.89,2,9,6,66.26,2,27556.0,0,0,0.0,1.1632769144960173
2166,2166,812.68,1,4,1,75.4,1,6084.0,1,0,4368.0,-1.96304674267575
2168,2168,1371.52,3,9,10,61.67,2,48015.49296,0,0,8700.0,-1.7876521713066744
2169,2169,1133.18,4,4,2,67.36,2,8077.0,1,0,6240.0,-1.5540373750019245
2170,2170,1204.85,3,5,4,56.64,2,11690.83333,0,0,5940.0,-0.4830430628889186
2171,2171,696.0,7,6,2,75.6,1,16355.17241,0,0,4888.0,1.9985941057854741
2172,2172,1406.92,7,1,5,57.07,2,39856.89655,0,0,0.0,-1.0202237048649474
2173,2173,972.78,6,9,8,53.18,3,69800.0,0,0,1680.0,0.620776396375962
2174,2174,905.58,7,5,1,58.7,2,19946.55172,0,0,0.0,-0.7612812962676916
2175,2175,1321.31,3,5,5,65.61,2,14373.45679,0,0,0.0,0.2928507799485016
2177,2177,1299.99,2,7,10,49.73,3,50384.0,0,0,7800.0,-1.4433392993201986
2178,2178,1565.63,1,2,6,62.63,2,12272.28261,0,0,4884.0,-0.585905535064287
2180,2180,1384.32,1,5,8,54.75,2,24994.3662,0,0,5928.0,-1.0957223991732878
2181,2181,1162.31,2,10,7,67.18,2,32417.0,0,0,0.0,0.7940413204737833
2182,2182,1128.3,4,2,4,63.1,2,21015.38462,0,0,2940.0,0.0669864155816097
2183,2183,876.21,6,9,2,57.84,2,14707.97386,0,0,4064.37516,-0.5131079331175972
2184,2184,1116.8,1,5,7,59.04,2,33752.0,0,0,0.0,2.024498320915143
2187,2187,1224.23,2,6,7,70.19,1,34238.0,0,0,0.0,-1.1565532958319567
2188,2188,1213.74,1,8,10,58.23,2,100000.0,0,0,8400.0,0.5175147857694548
2189,2189,763.82,4,9,2,78.99,1,9056.410256,0,0,6136.0,-0.43993926414576146
2191,2191,882.3,7,2,1,64.08,2,16562.06897,0,0,0.0,0.709891172841944
2192,2192,1616.83,2,9,7,35.24,4,30523.0,0,0,1200.0,0.7717954888344895
2193,2193,1109.73,1,4,10,65.88,2,62125.0,0,0,0.0,-0.16425477061950494
2195,2195,883.04,7,4,1,65.66,2,18174.13793,0,0,0.0,-0.08201762592036621
2196,2196,1067.39,3,9,7,71.5,1,19371.66667,0,0,9480.0,-0.24574377565527392
2197,2197,990.85,7,8,2,66.11,2,7455.172414,1,0,7800.0,-0.1290657091213776
2198,2198,1093.23,1,5,8,67.16,2,41503.0,0,0,0.0,-1.246457829610716
2199,2199,763.83,7,4,1,69.0,1,8013.793103,0,0,5940.0,-0.4200500621082421
2200,2200,862.07,2,1,6,79.75,1,30972.0,0,0,0.0,0.5443857514584972
2202,2202,714.99,1,8,6,76.16,1,28504.0,0,0,0.0,-0.8533644292646488
2203,2203,1139.72,6,4,5,57.31,2,32318.96552,0,0,5760.0,1.2565640499527686
2204,2204,721.96,6,9,2,74.14,1,24620.68966,0,0,0.0,0.7133181914248886
2205,2205,1005.7,2,4,6,73.13,1,23733.0,0,0,5408.0,-0.5693413971134349
2206,2206,984.42,1,7,9,61.88,2,33421.12676,0,0,6420.0,-0.2761236983801475
2207,2207,1371.35,1,5,9,61.17,2,47217.0,0,0,0.0,0.41571298812339197
2208,2208,1461.46,1,10,7,59.04,2,20045.0,0,0,15600.0,0.9505797029703946
2209,2209,1270.58,3,2,6,79.21,1,12341.20879,0,0,5356.0,2.0830399033308225
2210,2210,1533.17,3,10,5,65.46,2,9284.375,0,0,10080.0,0.8258673184781641
2211,2211,1355.33,3,10,8,71.6,1,8987.053728,0,0,25269.12478,-1.3773015339542707
2212,2212,2801.25,1,4,6,7.18,5,23778.0,0,0,5460.0,2.9803082742001816
2213,2213,697.43,4,8,4,75.49,1,14395.91837,0,0,5988.0,0.6663004184818739
2215,2215,1260.09,4,6,7,51.69,3,27679.0,0,0,6000.0,1.4160556812240854
2216,2216,1344.39,2,10,5,42.73,3,23328.0,0,0,0.0,-0.48524311588179114
2217,2217,631.43,1,9,7,81.73,1,27610.0,0,0,9000.0,0.6516621755627094
2218,2218,769.76,6,2,3,80.29,1,17891.37931,0,0,7140.0,-0.47078464711075263
2219,2219,739.11,7,7,6,71.83,1,49043.10345,0,0,0.0,0.5562179774468796
2221,2221,1459.27,4,8,7,55.18,2,17585.91549,0,0,7280.0,-0.7839153132187462
2222,2222,979.98,4,8,3,67.25,2,8562.820513,0,0,9600.0,-1.8305188569851514
2223,2223,520.18,7,8,4,84.71,1,16298.27586,0,0,12000.0,-0.047912785795154525
2224,2224,1933.03,3,6,6,54.17,3,15135.0,0,0,5760.0,-0.3051229447360708
2225,2225,1946.82,1,10,9,35.83,4,40553.06444,0,0,11570.93556,1.7648177346432172
2226,2226,2431.8,7,6,10,48.47,3,100000.0,0,0,0.0,-0.13724588992718065
2227,2227,1078.56,1,5,3,73.32,1,12280.30769,0,0,4851.692308,-1.7104644557396838
2228,2228,1497.3,3,2,8,65.85,2,23611.7284,0,0,3120.0,-0.848260019687537
2229,2229,1177.04,2,9,7,61.94,2,35853.0,0,0,0.0,-0.4735989166983129
2230,2230,1062.15,4,2,4,69.29,1,14034.50704,0,0,1032.0,-0.33040779434278966
2231,2231,1410.58,1,5,10,42.65,3,69371.0,0,0,10500.0,0.1833690090390034
2232,2232,1516.26,2,6,7,53.31,3,35399.0,0,0,0.0,-0.2666734017087228
2233,2233,1010.96,6,7,4,47.39,3,20479.31034,0,0,8040.0,-0.7577765407329233
2234,2234,1429.62,1,9,8,60.59,2,19254.92958,0,0,14400.0,1.179707749204296
2235,2235,771.21,6,1,3,67.3,2,21456.89655,0,0,3600.0,-1.9749480208456693
2236,2236,930.38,4,6,3,66.36,2,17080.76923,0,0,5400.0,-0.3703768600283781
2237,2237,1410.41,3,1,4,63.59,2,11483.57143,0,0,4524.0,-1.3322113306166763
2238,2238,1378.12,4,7,5,64.63,2,21866.66667,0,0,6240.0,-0.39094384882312955
2239,2239,1248.09,4,6,3,63.64,2,10811.26761,0,0,3744.0,-1.147835876954392
2241,2241,1234.18,4,6,7,65.06,2,31331.63265,0,0,3744.0,-0.38386635660196167
2242,2242,1951.17,2,4,7,42.72,3,34564.0,0,0,0.0,-0.10765663187135593
2243,2243,915.03,7,5,5,58.32,2,38762.06897,0,0,1560.0,-0.19741833915693557
2245,2245,775.64,6,4,1,70.63,1,-6513.793103,1,1,3016.0,-0.13850724184418203
2246,2246,1003.61,5,4,2,79.75,1,11771.0,0,0,3068.0,-0.2419766713275005
2247,2247,1103.61,3,1,6,62.13,2,22218.33333,0,0,3636.0,0.01754646267365517
2248,2248,1117.37,3,10,6,81.61,1,12678.125,0,0,9360.0,0.21353887255222181
2249,2249,1216.71,2,7,4,63.06,2,20324.0,0,0,0.0,-1.397969410474309
2250,2250,964.17,2,9,8,64.1,2,32918.0,0,0,5616.0,-1.2702984962801542
2251,2251,1108.36,1,2,9,64.55,2,42761.0,0,0,3773.0,-1.3698469242766114
2252,2252,879.0,2,4,5,73.0,1,21292.0,0,0,4160.0,2.595120851165278
2253,2253,681.62,6,5,2,70.32,1,15820.68966,0,0,2912.0,-0.7851786350814018
2254,2254,1625.74,7,10,4,37.49,4,37424.13793,0,0,0.0,1.2954687096163202
2255,2255,1081.81,6,6,2,57.99,2,13062.06897,1,0,5880.0,-0.6795151231423385
2256,2256,1467.1,4,6,5,57.07,2,19175.5102,0,0,4940.0,-2.180517962640078
2258,2258,918.6,4,10,5,79.43,1,17888.77551,0,0,5940.0,1.8959095184926733
2259,2259,555.98,7,1,1,78.83,1,11041.37931,0,0,3640.0,0.5260217514880726
2261,2261,1896.12,3,6,8,56.86,2,15342.22222,0,0,11700.0,-1.861615879923787
2262,2262,828.85,4,7,6,76.73,1,23793.87755,0,0,5096.0,-0.7441823135541772
2263,2263,953.96,3,6,2,76.63,1,6693.333333,0,0,5400.0,1.97488190268509
2264,2264,975.03,7,8,4,64.72,2,25110.34483,0,0,5668.0,-0.029931020557766915
2265,2265,993.74,6,6,5,64.98,2,31981.03448,0,0,4380.0,1.3740052585795757
2266,2266,572.78,6,9,1,77.22,1,13220.68966,0,0,3648.0,0.07679613786350618
2267,2267,1012.55,1,4,3,51.25,3,10470.0,0,0,7140.0,2.4719035520149304
2268,2268,1427.33,4,2,2,57.44,2,10001.28205,1,1,4316.0,0.516915780455875
2269,2269,910.65,3,5,3,61.62,2,12956.66667,0,0,3540.0,-0.20445352796099636
2270,2270,930.84,7,2,3,72.66,1,20150.0,0,0,4368.0,0.30635673727844903
2271,2271,1341.85,2,8,3,50.36,3,10484.0,0,0,7800.0,0.9621078816143711
2272,2272,1341.35,2,6,8,58.91,2,43945.0,0,0,0.0,0.39239969846989065
2273,2273,1096.79,2,7,2,64.11,2,15057.0,0,0,0.0,-0.5234516620980366
2275,2275,693.12,7,10,1,78.01,1,-2431.034483,1,1,6360.0,-0.9935704791923041
2276,2276,1432.16,1,7,4,28.95,4,21462.0,0,0,0.0,0.045950208847350967
2277,2277,775.07,7,2,3,66.78,2,33101.72414,0,0,0.0,-1.159369787000354
2278,2278,783.88,5,10,5,74.47,1,25092.0,0,0,0.0,0.7857890827006967
2280,2280,1238.6,1,4,8,58.71,2,30445.0,0,0,7176.0,0.1956469851270539
2281,2281,1358.15,4,1,5,69.28,1,12369.75309,0,0,4500.0,0.3499887743776026
2282,2282,1772.59,2,10,10,64.37,2,86627.0,0,0,0.0,0.657445420692646
2283,2283,3314.23,3,9,5,16.89,5,12648.91304,1,1,0.0,-0.3279724411341037
2284,2284,1428.31,3,4,7,71.33,1,16690.06528,0,0,4225.8825,0.43547709835336934
2285,2285,1569.99,1,7,6,24.43,4,19950.0,0,0,8640.0,0.6363035514558487
2286,2286,877.19,7,7,3,59.9,2,20001.72414,0,0,5980.0,-0.4796048362024017
2289,2289,1288.27,3,9,6,66.82,2,15060.0,0,0,6500.0,-0.4921861541035364
2290,2290,1271.92,1,10,10,58.58,2,50091.0,0,0,13200.0,-1.1854975064807662
2291,2291,926.77,6,4,4,67.71,2,34501.72414,0,0,1920.0,0.6493362056938671
2292,2292,980.44,5,8,7,77.13,1,33669.0,0,0,0.0,-0.44142394626151765
2293,2293,1131.86,1,4,8,74.45,1,26204.92958,0,0,4032.0,-3.2422452405837463
2295,2295,530.12,7,10,2,79.76,1,19574.13793,0,0,4108.0,-0.12145007324214048
2297,2297,1325.85,3,9,7,62.18,2,15538.125,0,0,6760.0,0.0750180113041953
2298,2298,865.35,1,5,9,75.52,1,44784.0,0,0,8484.0,0.48551381398681276
2300,2300,1302.83,3,7,10,63.91,2,57697.5,0,0,7200.0,-0.45409697993360254
2301,2301,1139.82,1,2,7,66.51,2,31077.0,0,0,4300.0,-0.06282481213013356
2302,2302,1364.34,1,10,3,54.34,3,18121.0,0,0,0.0,0.30119172595818183
2303,2303,721.34,6,5,4,68.64,1,30158.62069,0,0,3432.0,0.39505298108765974
2304,2304,847.14,7,9,7,70.32,1,60568.96552,0,0,0.0,-0.19075764945225177
2305,2305,834.89,7,7,3,57.98,2,30458.62069,0,0,0.0,0.7885594416032499
2306,2306,1571.44,4,8,5,61.78,2,9328.921569,0,0,5876.0,1.4256332895642545
2307,2307,1289.5,3,7,6,64.98,2,24505.0,0,0,0.0,-0.24400273807364092
2308,2308,1198.53,2,4,10,67.7,2,39259.23913,0,0,7200.0,-0.9308376537602
2310,2310,1871.9,4,4,6,65.3,2,11908.41584,0,0,5616.0,0.20138538863086014
2315,2315,925.2,7,1,1,64.17,2,15515.51724,1,1,0.0,0.27230029409723694
2317,2317,1015.55,3,4,4,70.93,1,11486.66667,0,0,6480.0,1.0888683371609496
2319,2319,1245.79,6,2,1,55.17,2,8050.0,1,1,0.0,0.6162943353335169
2320,2320,623.12,6,2,2,61.39,2,8700.0,0,0,9600.0,-0.40013229696593855
2321,2321,787.45,2,4,3,75.14,1,13373.0,0,0,3692.0,0.1275944080619996
2322,2322,1339.07,6,4,1,52.13,3,6705.172414,1,1,6600.0,-1.2476025566207445
2323,2323,909.09,7,8,6,65.56,2,39943.73734,0,0,4703.63234,1.8752457257984279
2324,2324,1177.96,2,2,10,72.42,1,59024.0,0,0,0.0,0.5529378504851308
2326,2326,733.65,6,2,1,70.3,1,19620.68966,0,0,0.0,-0.5272640692161272
2327,2327,1189.3,3,8,5,75.25,1,6146.460177,0,0,12600.0,0.00942854792954479
2328,2328,1220.86,2,5,5,52.31,3,23336.0,0,0,0.0,0.28982049004388805
2329,2329,1396.95,3,1,1,62.41,2,3853.804348,1,1,0.0,0.8895937757024484
2331,2331,1046.43,3,10,8,64.04,2,31092.5,0,0,960.0,-1.5145033745524288
2332,2332,1144.67,1,4,4,75.22,1,19359.0,0,0,0.0,0.7834074891527494
2334,2334,1502.14,5,9,7,52.76,3,26319.0,0,0,9600.0,-0.12445041933935454
2335,2335,773.31,1,8,5,74.02,1,12269.0,0,0,10800.0,-0.680412587172921
2336,2336,1628.8,3,2,9,64.53,2,26476.42857,0,0,14400.0,0.1432076550251294
2337,2337,814.38,7,2,2,62.48,2,16622.41379,0,0,3456.0,0.5622184502482598
2339,2339,1041.93,1,4,10,72.08,1,58895.77465,0,0,9000.0,0.053350598163081395
2340,2340,2139.21,3,2,5,62.05,2,5549.444444,1,0,13440.0,0.9268138341376075
2341,2341,609.36,6,2,1,80.46,1,20037.93103,0,0,0.0,-1.1265405578939707
2342,2342,1294.05,2,10,2,68.8,1,9958.0,0,0,4450.0,-0.1315666602382722
2344,2344,1135.24,2,5,3,64.87,2,12423.23944,0,0,0.0,-0.8344487389443658
2345,2345,1157.83,6,2,2,45.15,3,12150.0,0,0,6900.0,-0.9444384707180942
2347,2347,1102.24,2,6,3,68.67,1,12733.0,0,0,5200.0,0.7695863737635783
2348,2348,940.31,7,6,2,60.65,2,15815.51724,0,0,5460.0,-0.06551270214886873
2350,2350,532.52,6,7,3,80.77,1,21718.96552,0,0,6240.0,-0.33466334784594703
2351,2351,936.36,7,2,2,69.67,1,14048.27586,1,0,5700.0,-0.14644223306163526
2353,2353,2572.24,3,1,4,28.8,4,10702.5,1,1,4484.0,1.1609757126894342
2354,2354,848.63,6,9,1,52.96,3,-1517.241379,1,1,6600.0,0.21669278867857916
2355,2355,1331.81,3,4,6,55.77,2,14130.625,0,0,4200.0,-0.6851343846688975
2358,2358,1096.46,1,10,3,68.08,2,19098.0,0,0,0.0,1.305226474447195
2359,2359,1151.98,4,8,4,68.05,2,7699.456522,0,0,7200.0,-0.46511783973395227
2360,2360,867.46,6,9,3,63.3,2,21256.89655,0,0,4800.0,-0.5919459070379874
2361,2361,1500.7,3,10,7,57.53,2,18418.33333,0,0,14400.0,0.31788256828964556
2362,2362,1730.49,2,9,8,56.66,2,28172.53521,0,0,0.0,-1.1799423279942312
2363,2363,1177.15,5,2,2,66.75,2,9285.0,0,0,5172.0,1.6942462867613786
2364,2364,1012.49,2,5,5,67.23,2,23660.0,0,0,0.0,0.05554980257319567
2366,2366,1181.84,5,7,4,71.65,1,9630.985915,0,0,5980.0,0.35507427482591314
2369,2369,745.52,7,5,4,74.05,1,25789.65517,0,0,4264.0,-0.3596935065966616
2370,2370,1049.15,5,4,4,66.37,2,16010.0,0,0,5400.0,0.7771983149813503
2371,2371,1832.98,5,4,7,49.31,3,18728.16901,0,0,6600.0,1.2200696120724843
2372,2372,1470.49,1,7,8,53.15,3,37213.0,0,0,6000.0,1.2021112890260455
2373,2373,1200.65,4,8,7,81.35,1,20756.77966,0,0,9984.0,0.5339139044500852
2374,2374,879.4,7,5,2,67.52,2,15901.72414,0,0,5200.0,-0.8052008492233488
2376,2376,1013.41,2,2,3,62.94,2,18795.0,0,0,0.0,-1.4850315083864765
2377,2377,1229.03,2,5,8,64.28,2,42466.0,0,0,0.0,1.3597447345415994
2378,2378,695.39,7,9,3,72.13,1,16122.41379,0,0,6820.0,-1.7616382510795308
2379,2379,950.87,1,7,6,66.09,2,21005.0,0,0,8700.0,-1.566767656858587
2380,2380,1384.07,2,9,8,72.37,1,38237.0,0,0,0.0,1.2166901923976576
2381,2381,2303.95,3,5,9,45.15,3,32700.83333,0,0,11427.0,-1.261243902338581
2382,2382,1024.73,1,2,9,64.29,2,53337.0,0,0,0.0,1.5062260392641442
2383,2383,1243.43,2,5,4,48.3,3,20610.0,0,0,0.0,1.266145987147442
2384,2384,1461.11,1,9,9,62.49,2,25748.59155,0,0,9600.0,-0.312297124589717
2385,2385,1351.67,4,5,5,64.96,2,13050.70423,0,0,7500.0,-0.12176248234528556
2388,2388,866.2,3,9,6,80.24,1,14812.85714,0,0,6604.0,0.13752622667338424
2389,2389,1273.54,3,6,5,68.76,1,12867.93478,0,0,0.0,0.13412329779279925
2390,2390,2477.07,2,10,8,45.98,3,28302.11268,0,0,0.0,-0.9886401128698298
2391,2391,451.05,7,8,4,81.96,1,22784.48276,0,0,8160.0,0.8357486557298887
2393,2393,930.97,3,9,3,83.47,1,7246.286857,0,0,5825.1984,0.15307847996118265
2394,2394,1301.88,3,5,7,64.44,2,26963.33333,0,0,4320.0,-1.5912241490030188
2395,2395,1453.44,3,6,6,61.67,2,14371.23932,0,0,4430.769231,0.45840322634906316
2396,2396,1653.96,2,5,3,40.19,3,13724.0,1,0,4368.0,-0.9546926768080701
2397,2397,698.3,7,5,2,68.02,2,14756.89655,0,0,4628.0,0.08698050563079233
2398,2398,846.48,5,5,1,70.2,1,-5391.0,1,1,8100.0,-0.5763437838287944
2399,2399,1020.99,2,2,3,69.44,1,18263.0,0,0,0.0,0.6299397345557477
2400,2400,749.3,6,8,4,67.95,2,30522.41379,0,0,4888.0,0.40593304072232583
2401,2401,1277.01,2,10,3,56.07,2,16928.0,0,0,0.0,0.47392652008329056
2402,2402,1039.39,5,4,3,73.54,1,14038.0,0,0,3744.0,0.4804368224864792
2403,2403,729.22,7,7,2,66.7,2,23889.65517,0,0,0.0,-1.8117340693656891
2404,2404,1093.99,7,6,2,58.37,2,16151.72414,0,0,4250.0,-0.25463832914519613
2405,2405,1292.38,4,6,1,64.37,2,9894.871795,1,1,2520.0,0.7347387274485863
2406,2406,1003.23,7,5,5,67.18,2,41781.03448,0,0,0.0,-1.3546273367762156
2407,2407,580.93,6,2,2,77.54,1,16139.65517,0,0,4680.0,-0.6924087944980144
2409,2409,942.42,4,1,3,76.31,1,11904.08163,0,0,4800.0,0.0405963407762486
2410,2410,1289.27,3,5,4,61.6,2,13210.83333,0,0,5940.0,0.22421589997887767
2412,2412,962.82,7,1,2,64.36,2,15372.41379,1,0,4368.0,1.3575189076313843
2413,2413,1076.08,3,9,5,69.09,1,10796.66667,0,0,12300.0,1.4052673167832281
2414,2414,1260.85,3,9,8,56.88,2,34000.0,0,0,0.0,-1.0088217816902865
2415,2415,1480.05,3,10,6,65.22,2,15053.57143,0,0,10200.0,-1.8643746033499051
2416,2416,1045.87,6,2,1,58.04,2,10725.86207,1,1,3600.0,-1.0670873973255102
2417,2417,1264.23,7,6,1,44.32,3,12672.41379,1,1,4160.0,1.547372018552737
2419,2419,1058.75,1,4,3,70.14,1,9799.295775,0,0,4160.0,-1.185957571356967
2420,2420,789.92,7,7,1,70.47,1,4203.448276,1,0,5512.0,0.4100447664003797
2422,2422,1034.35,2,2,3,68.2,2,17540.0,0,0,0.0,0.06908643332959265
2423,2423,943.24,2,4,3,68.64,1,11047.0,0,0,5720.0,-0.005975798293903415
2424,2424,639.19,7,2,2,81.02,1,14668.96552,0,0,4056.0,0.6056143627004972
2425,2425,1560.47,2,5,8,56.43,2,39376.0,0,0,0.0,-0.4195232725484788
2426,2426,694.17,6,9,5,69.02,1,26150.0,0,0,9900.0,0.03909123675610915
2427,2427,1140.08,1,10,6,65.82,2,13792.0,0,0,15300.0,-0.9297017922619286
2429,2429,1213.82,4,7,6,51.78,3,12517.34694,0,0,16000.0,0.8678388381247182
2430,2430,931.27,7,6,2,62.61,2,20679.31034,0,0,0.0,1.37336247393084
2432,2432,1655.72,1,2,10,43.42,3,77396.0,0,0,13200.0,0.3327095413688749
2433,2433,1310.37,2,2,7,61.47,2,24292.95775,0,0,0.0,-1.1289815023002976
2435,2435,1349.66,6,1,4,26.44,4,30634.48276,0,0,4800.0,-0.17280381202827394
2436,2436,1094.45,1,2,7,68.31,2,28980.0,0,0,5160.0,-0.5286618059274616
2439,2439,1400.29,4,7,10,64.51,2,37250.61728,0,0,5520.0,-0.15953982660739457
2441,2441,529.23,7,1,2,81.86,1,19806.89655,0,0,3536.0,0.24917095192579322
2442,2442,1760.83,1,5,10,24.45,4,66827.0,0,0,0.0,-0.3686270215823173
2443,2443,496.45,7,2,2,81.12,1,19806.89655,0,0,3744.0,-0.4844525269828804
2444,2444,1360.82,5,4,9,64.97,2,42367.0,0,0,7200.0,-0.8056165368049788
2445,2445,908.55,7,2,3,66.1,2,23212.06897,0,0,4845.0,0.6685188025563603
2446,2446,690.85,7,4,2,69.18,1,17389.65517,0,0,5292.0,-0.03914103251587915
2447,2447,711.49,2,9,4,75.72,1,18448.0,0,0,4150.0,-0.046496945784096834
2448,2448,1040.93,4,9,2,66.62,2,13693.58974,0,0,4940.0,-1.9830287740062136
2449,2449,1480.95,2,1,7,55.75,2,33076.0,0,0,0.0,1.2590268094107233
2451,2451,1540.83,3,8,8,61.27,2,13778.04878,0,0,6200.0,0.47905169020507987
2452,2452,1178.87,7,9,3,63.06,2,30003.44828,0,0,0.0,0.8592183710279239
2453,2453,813.0,1,7,10,66.25,2,67742.0,0,0,13200.0,-0.4062065258585033
2454,2454,1076.18,2,1,8,71.25,1,42813.0,0,0,0.0,-0.15840921412026154
2456,2456,662.05,6,5,2,81.4,1,15167.24138,0,0,5160.0,0.421842668677884
2457,2457,1168.96,2,6,10,75.04,1,78399.29577,0,0,0.0,-0.06661006275122433
2458,2458,1390.42,3,10,6,65.62,2,15176.11111,0,0,1584.0,1.1503687776070153
2459,2459,905.86,4,2,3,80.38,1,15552.5641,0,0,5616.0,0.5989706917527986
2460,2460,1450.93,5,9,5,67.98,2,13461.97183,0,0,6929.0,-0.38116583180293123
2461,2461,1159.75,3,8,4,81.47,1,3704.285714,0,0,15210.0,2.554233864215177
2462,2462,983.95,1,6,3,67.12,2,14322.0,0,0,3672.0,0.5459001313896397
2463,2463,1843.5,7,7,4,18.1,5,37046.55172,0,0,0.0,1.4066015596283243
2464,2464,886.57,6,4,9,69.86,1,79770.68966,0,0,6000.0,-1.40626968901758
2466,2466,648.33,7,7,1,76.53,1,9839.655172,0,0,5000.0,1.285369175885222
2468,2468,1043.88,5,7,5,65.61,2,16755.0,0,0,8400.0,-0.36963535768023376
2469,2469,905.37,3,5,8,82.43,1,25380.0,0,0,7200.0,1.044889417906146
2470,2470,1439.5,5,8,5,56.85,2,16427.46479,0,0,0.0,1.4996263730642734
2471,2471,1301.66,4,7,4,69.2,1,12834.74576,0,0,7200.0,-0.31309467762493604
2472,2472,1047.99,4,5,4,69.08,1,11626.0,0,0,7800.0,1.0445758654197341
2473,2473,1469.5,2,7,10,67.39,2,75092.93478,0,0,0.0,-0.39615073328486333
2474,2474,794.97,6,2,2,72.44,1,14594.82759,0,0,4056.0,-0.4113865807328931
2475,2475,1497.28,5,6,7,52.68,3,27647.0,0,0,6240.0,0.15734109561927642
