,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1415
7591,15160017433,0,4,0,0,0,24696.47887,1.42,1.33,1.07,36274,35069,1598.6,82.4,882.54,589.68,43.98,1,1,0,0,1,0,7,6,54.48,3,54.04,3,4,1,1,2,4,4,1,1,3,2,3,2,1,1,5,5,3,0,0,0,0,0,3,4541
7592,15160017437,0,4,0,0,5760,16783,1,1,1,23404,22543,1666.34,337.41,806.9,454.04,67.99,3,88,0,0,1,0,5,4,46.04,3,45.51,3,5,0,4,3,4,2,2,2,4,1,-9,4,1,1,3,3,2,0,1,0,0,0,2,598
7593,15160017443,0,3,0,0,0,22667,1,1,1,23948,22667,859.97,115.86,285.39,420.63,38.09,1,1,0,0,1,1,5,6,78.75,1,78.35,1,5,1,1,4,9,4,1,1,2,2,4,2,1,1,5,5,2,0,0,0,0,0,3,1188
7594,15160017447,0,4,0,0,6768,24755.71429,1.4,1.4,1.21,42666,41426,1696.78,91.73,838.2,715.38,51.47,1,1,0,0,1,0,8,6,58.17,2,57.74,2,2,1,1,3,4,4,1,1,1,1,5,3,1,1,1,2,4,0,0,0,0,0,3,2434
7595,15160017448,0,3,0,0,4848,29461.66667,1.2,1.2,1.07,41534,40202,1022.23,138.48,338.44,501.75,43.56,1,88,0,0,1,0,8,7,79.14,1,78.73,1,5,1,1,1,9,4,1,1,2,2,5,3,1,1,1,2,3,0,0,0,0,0,3,2499
7596,15160017457,0,4,0,0,15000,34771,1,1,1,50892,49771,1651.2,461.13,658.55,463.56,67.96,2,2,0,0,0,0,9,8,47.79,3,47.23,3,9,0,2,5,6,2,1,2,1,1,-9,1,1,2,5,3,2,0,0,0,0,0,3,1470
7597,15160017459,0,2,0,0,13140,12850,1.4,1.4,1.21,32114,31130,1489.47,211.1,583.32,631.39,63.66,1,88,0,0,1,0,6,3,59.46,2,59.11,2,5,0,1,3,5,5,1,3,2,2,1,3,1,1,1,3,4,0,0,0,0,0,3,2411
7598,15160017463,0,4,0,0,8096.958033,22279.20164,1.2,1.2,1.07,37344,34832,1783.36,144.64,844.41,748.59,45.72,1,1,0,0,1,1,7,6,66.57,2,66.33,2,2,1,2,4,5,5,1,1,2,1,5,3,1,1,3,3,3,0,0,0,0,0,3,955
7599,15160017475,0,3,0,0,3744,17779.57746,1.42,1.33,1.07,25247,28991,1077.26,72.03,547.64,413.61,43.98,1,1,0,0,1,0,6,4,72.57,1,66.51,2,4,1,3,3,4,3,1,1,4,2,5,5,3,1,4,5,3,0,1,0,0,0,2,753
7600,15160017480,0,2,0,0,4560.4,12354.48276,0.58,0.67,0.82,8520,11726,702.79,42.76,296.24,327.02,36.77,2,2,0,0,1,0,2,2,74.42,1,73.73,1,4,1,4,5,7,1,1,1,2,1,5,7,3,1,6,5,1,1,1,0,0,0,2,575
7601,15160017482,0,2,0,0,4628,13622,1,1,1,13622,18250,934.53,63.16,521.81,306.07,43.49,2,2,0,0,1,0,3,3,81.11,1,74.93,1,2,1,4,1,5,3,1,1,2,2,5,5,3,1,5,6,2,1,1,0,0,0,4,757
7602,15160017484,0,3,0,0,3744,20513.7931,0.58,0.67,0.82,11990,15642,925.73,44.26,520.73,323.97,36.77,2,2,0,0,1,0,3,5,62.41,2,61.73,2,4,1,3,5,5,1,1,1,1,3,5,6,2,1,5,3,1,1,1,0,0,0,2,1133
7603,15160017492,0,3,0,0,6120,24382,1,1,1,31622,30502,994.24,169.04,375.55,388.01,61.64,1,88,0,0,0,0,6,6,70.74,1,70.17,1,5,0,4,5,9,2,3,2,2,2,-9,1,1,1,4,2,2,0,0,0,0,0,4,714
7604,15160017498,0,3,0,0,2012.5,14262.93103,0.58,0.67,0.82,9920,10285,845.05,133.64,435.22,243.32,32.87,1,1,0,0,1,0,1,3,58.16,2,57.47,2,7,1,4,3,5,1,1,1,2,2,2,7,3,1,7,6,1,0,1,0,0,0,2,754
7605,15160017499,0,4,0,0,7680,19646.15385,0.78,0.87,1,16299,23004,1329.91,256.06,571.15,439.26,63.44,1,1,0,0,1,0,5,5,57.85,2,57.3,2,9,0,2,5,5,2,2,2,2,1,-9,4,2,1,2,2,2,1,1,1,0,1,1,1012
7606,15160017505,1,1,305.1369048,402.7807143,5040,14362.5,1.6,1.6,1.32,29099,28020,2475.77,105.66,1444.34,870.73,55.04,1,1,0,0,1,0,6,3,51.39,3,51.04,3,4,1,2,1,2,5,1,1,3,1,5,3,1,2,1,3,5,0,0,0,0,0,3,1319
7607,15160017515,0,4,0,0,3252,14915.51724,0.58,0.67,0.82,10995,11903,1137.31,185.11,633.99,261.53,56.68,1,1,1,0,1,1,2,3,55.95,2,49.15,3,10,1,3,2,4,2,2,2,3,2,-9,7,3,1,7,6,1,1,1,0,0,0,2,700
7608,15160017523,0,4,0,0,4576,15339.65517,0.58,0.67,0.82,9607,13473,1196.9,50.3,737.86,372.27,36.47,3,88,1,0,0,0,2,3,60.63,2,60.06,2,4,1,3,5,5,2,1,1,1,3,3,6,3,1,5,3,1,0,1,0,0,0,4,581
7609,15160017533,0,3,0,0,0,31734.48276,0.58,0.67,0.82,19376,18406,838.53,122.74,395.59,286.24,33.96,1,1,0,0,1,0,3,8,67.6,2,67.01,2,9,1,1,3,9,2,1,1,1,2,4,7,3,2,6,5,1,0,0,0,0,0,3,2667
7610,15160017536,0,4,0,0,0,100000,1,1,1,100000,100000,2674.99,141.65,1803.2,679.9,50.24,1,88,0,0,1,1,10,10,27.96,4,27.83,4,4,0,1,4,2,5,1,3,3,2,4,2,1,1,6,5,2,0,1,0,0,0,3,2104
7611,15160017540,0,3,0,0,8280,24099,1,1,1,33593,32379,580.97,120.09,119.17,302.32,39.39,1,1,0,0,0,0,7,6,83.49,1,82.84,1,8,1,1,5,9,1,1,1,2,3,5,1,1,1,4,2,2,0,0,0,0,0,3,1446
7612,15160017542,1,1,64.45363636,85.0788,2400,7741.875,1.6,1.6,1.32,15873,14787,1716.48,342.67,700.2,616.4,57.21,1,1,1,1,1,0,2,1,52.99,3,52.51,3,2,1,1,2,3,3,1,1,2,1,2,3,1,2,1,2,5,1,1,1,0,1,1,2764
7613,15160017549,0,4,0,0,0,14467.24138,0.58,0.67,0.82,9316,8391,1128.71,101.29,663.45,327.2,36.77,2,2,1,1,1,1,1,3,56.06,2,55.55,2,4,1,1,1,2,3,1,1,3,1,5,6,3,1,5,4,1,1,0,0,0,0,3,3171
7614,15160017554,1,1,20.82553719,25.1989,9900,12958.15217,1.84,1.66,1.21,35118,33743,1520.65,174.4,830.8,466.03,49.42,1,1,0,0,1,0,7,3,51.11,3,50.53,3,7,1,2,4,6,2,1,1,1,1,5,5,1,1,4,5,4,0,0,0,0,0,3,1387
7615,15160017558,0,3,0,0,6000,18385.16484,1.82,1.73,1.32,40848,39461,1341.8,227.5,401.12,653.54,59.64,3,1,0,0,1,0,8,4,70.65,1,70.21,1,8,1,3,1,5,3,1,1,2,2,4,3,1,1,2,6,5,1,1,0,0,0,4,1169
7616,15160017560,1,1,29.56107438,35.7689,8700,10440,1.4,1.4,1.21,17797,23316,1531.22,186.53,750.05,543.6,51.04,1,1,0,0,1,0,5,2,54.46,3,53.97,3,9,1,2,2,3,3,1,1,3,2,5,3,1,1,1,2,4,0,1,1,0,1,1,2645
7617,15160017562,1,1,246.7607317,202.3438,3700,9468.965517,0.58,0.67,0.82,6292,9192,1215.79,43.63,770.2,365.46,36.5,3,3,1,1,1,0,1,2,61.57,2,61.02,2,1,1,4,3,4,2,1,1,1,2,5,6,3,1,5,4,1,1,1,0,0,0,2,388
7618,15160017564,0,2,0,0,10800,-18810.34483,0.58,0.67,0.82,0,-110,752.33,114.07,309.25,295.28,33.73,1,1,1,1,0,1,1,1,70.45,1,69.93,1,8,1,2,2,6,3,1,1,2,2,3,6,3,1,4,1,1,0,1,0,0,0,3,3999
7619,15160017565,0,4,0,0,0,100000,0.58,0.67,0.82,100000,100000,2370.43,146.16,1748.04,430.99,45.24,2,88,0,0,0,1,10,10,27.78,4,27.56,4,5,0,1,4,1,5,1,3,3,2,1,6,1,1,5,4,1,0,0,0,0,0,3,2916
7620,15160017569,0,3,0,0,0,19094.82759,0.58,0.67,0.82,12624,11075,882.08,70.29,413.67,365.19,32.93,1,1,0,0,1,1,1,5,68.17,2,67.74,2,4,1,1,4,5,4,1,1,2,2,4,7,3,1,7,6,1,1,1,0,0,0,3,4923
7621,15160017572,0,3,0,0,8988,20096,1,1,1,30593,29084,1005.32,118.45,396.05,452.73,38.09,1,1,0,0,1,0,6,5,75.12,1,74.7,1,5,1,1,1,9,4,1,1,2,2,4,1,1,1,4,2,2,1,0,0,0,0,3,1866
7622,15160017577,0,2,0,0,3536,10894.3662,1.42,1.33,1.07,15470,19006,1217.62,104.53,483.36,581.02,48.71,3,3,0,0,1,0,4,2,69.4,1,68.87,1,4,1,3,5,5,2,1,1,2,3,3,1,3,1,4,4,3,1,1,0,0,0,2,585
7623,15160017613,0,4,0,0,0,46433,1,1,1,47940,46433,1874.51,121.96,1155.39,557.19,39.97,1,1,0,0,1,1,9,10,49.13,3,48.83,3,2,1,1,3,2,5,1,1,1,1,5,2,1,1,6,5,2,0,0,0,0,0,3,4727
7624,15160017619,0,3,0,0,6084,22125.86207,0.58,0.67,0.82,12833,18917,852.98,102.02,411.74,302.55,36.67,3,3,0,0,1,0,4,6,70.4,1,69.8,1,9,1,4,5,6,2,1,1,2,3,5,7,3,2,6,5,1,1,1,0,0,0,4,821
7625,15160017626,0,2,0,0,6760,9924.375,1.6,1.6,1.32,16968,22639,1475.31,223.87,562.76,629.07,59.61,3,3,0,0,1,0,5,2,63.87,2,63.37,2,7,1,4,2,3,3,1,1,3,2,5,3,1,1,1,2,5,0,1,0,0,0,2,541
7626,15160017630,0,4,0,0,0,87840,1,1,1,90065,87840,1274.96,140.31,507.6,586.34,40.71,1,1,0,0,1,1,10,10,70.83,1,70.52,1,10,1,1,4,8,5,1,1,2,2,4,2,3,1,6,5,2,1,1,1,0,0,3,1530
7627,15160017638,0,2,0,0,6000,9938.586957,1.84,1.66,1.21,25666,24287,1191.73,183.12,415.03,542.54,51.04,1,1,0,0,1,0,5,2,70.56,1,70.1,1,9,1,4,3,8,3,1,1,2,2,5,3,1,1,3,3,4,0,0,0,0,0,4,586
7628,15160017643,0,3,0,0,0,56579,1,1,1,58086,56579,1058.49,121.09,450.86,448.15,38.39,1,1,0,0,1,1,9,10,69.63,1,69.22,1,7,1,1,3,6,4,1,1,2,1,5,1,3,1,5,4,2,1,0,0,0,0,3,1971
7629,15160017646,0,3,0,0,0,17514,1,1,1,18540,17514,1145.56,59.69,526.63,518.15,41.09,2,2,0,0,1,0,3,4,69.51,1,69.01,1,5,1,1,2,6,3,1,1,2,2,5,2,3,1,6,6,2,0,1,0,0,0,3,1568
7630,15160017651,0,3,0,0,10200,14644.3662,1.42,1.33,1.07,32127,30995,816.8,134.61,248.04,377.57,56.58,1,88,0,0,0,0,6,3,79.14,1,78.58,1,5,0,2,5,9,2,1,3,4,3,-9,1,1,2,4,2,3,0,0,0,0,0,3,2388
7631,15160017653,0,3,0,0,7656,17075,1,1,1,25976,24731,1061.35,149.74,448.51,412.65,50.45,1,88,0,0,1,0,5,4,61.57,2,61.12,2,6,0,1,3,5,3,1,3,2,2,4,1,1,1,5,2,2,1,0,0,0,0,3,8906
7632,15160017664,0,2,0,0,4576,6262.068966,0.58,0.67,0.82,4940,8208,647.7,94.89,271.46,244.88,36.47,3,3,1,0,1,0,1,1,72.75,1,71.96,1,4,1,3,2,6,1,1,1,2,2,5,7,1,1,6,5,1,0,1,0,0,0,4,1029
7633,15160017666,0,3,0,0,0,14041.37931,0.58,0.67,0.82,8144,8144,756.2,106.54,487.06,128.57,34.03,1,2,0,0,1,0,1,3,73.02,1,65.4,2,7,1,1,3,5,2,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,3,3346
7634,15160017667,0,4,0,0,6300,17913.7931,0.58,0.67,0.82,18516,16690,1205.95,99.35,725.69,344.05,36.86,2,2,0,0,1,1,3,4,54.31,3,53.84,3,6,1,2,3,1,3,1,1,1,2,5,7,3,1,6,5,1,1,0,0,0,0,3,1450
7635,15160017674,0,2,0,0,5700,11687.5,1.2,1.2,1.07,20704,19725,1191.34,74.7,522.89,548.03,45.72,1,1,0,0,1,0,4,2,67.16,2,66.64,2,2,1,2,3,9,3,1,1,1,1,5,3,1,2,2,2,3,0,1,1,0,0,1,1465
7636,15160017676,0,3,0,0,4732,14717.24138,0.58,0.67,0.82,9107,13268,801.25,129.4,338.39,296.73,36.73,2,2,0,0,1,0,2,3,70.7,1,70.07,1,8,1,3,5,7,2,1,1,2,3,1,7,3,1,7,6,1,1,1,0,0,0,2,490
7637,15160017683,0,2,0,0,6300,13291.37931,0.58,0.67,0.82,14756,14009,822.71,142.67,407.7,220.33,52.01,1,88,0,0,0,0,2,3,58.99,2,58.2,2,7,0,2,6,3,1,2,2,3,3,-9,6,1,1,5,2,1,0,0,0,0,0,3,2864
7638,15160017685,0,3,0,0,10920,41436.2069,0.58,0.67,0.82,35828,34953,649.65,105.24,212.76,296.79,34.86,1,1,0,0,0,1,7,9,77.57,1,77.03,1,10,1,1,5,9,2,1,1,5,2,3,6,1,1,5,4,1,0,0,0,0,0,3,2209
7639,15160017687,0,2,0,0,5900,7275,1,1,1,14530,13175,975.61,137.67,378.5,417.78,41.66,3,3,0,0,0,0,2,1,71.33,1,70.81,1,7,1,3,2,5,2,1,1,2,2,4,5,1,1,5,3,2,0,0,0,0,0,4,476
7640,15160017690,0,3,0,0,4992,13951.875,1.6,1.6,1.32,26022,27315,1514.33,101.22,655.56,701.19,56.36,1,1,0,0,1,0,6,3,58.99,2,58.47,2,8,1,3,5,4,2,1,1,1,1,5,3,1,2,2,4,5,0,1,0,0,0,2,964
7641,15160017697,0,3,0,0,7800,15539.65517,0.58,0.67,0.82,14209,16813,710.71,90.18,464.45,122.12,33.96,1,1,0,0,1,0,3,3,71.1,1,63.34,2,9,1,2,3,7,2,1,1,1,2,5,7,3,1,7,6,1,1,1,1,0,0,1,2102
7642,15160017701,1,1,135.09,178.3188,2100,11509.34066,1.82,1.73,1.32,24123,23047,1809.72,103.59,740.74,908.18,57.21,1,1,0,0,1,0,5,2,70.71,1,70.39,1,2,1,1,3,4,5,1,1,2,1,5,3,1,2,2,3,5,0,1,1,0,0,1,2478
7643,15160017704,0,4,0,0,5296.153846,20978.20513,1.2,1.2,1.07,31508,30470,1376.89,118.56,460.66,747.89,49.78,3,3,0,0,1,1,6,5,74.96,1,74.61,1,2,1,4,2,9,5,1,1,2,2,4,4,1,1,2,3,3,1,1,0,0,0,4,473
7644,15160017710,0,2,0,0,38193.46,13829.54,1,1,1,52951,52023,1112.04,123.65,482.83,466.17,39.39,1,1,0,0,0,1,9,3,70.16,1,69.8,1,8,1,1,2,4,5,1,1,3,2,5,1,1,1,5,3,2,0,0,0,0,0,3,7983
7645,15160017713,1,1,91.3,91.3,5400,10162,1,1,1,17089,15562,1327.21,62.57,695.4,526.19,43.05,2,2,0,0,1,0,3,2,66.72,2,66.25,2,6,1,4,4,6,3,1,1,2,2,5,2,3,1,7,6,2,0,1,0,0,0,4,1367
7646,15160017715,0,2,0,0,4576,13387.22222,1.8,1.8,1.32,25470,28673,1235.92,324.08,328.52,517.72,65.6,3,3,0,0,1,0,6,3,80.08,1,79.64,1,7,1,4,2,5,4,1,1,4,2,4,3,1,1,1,2,5,1,1,0,0,0,2,516
7647,15160017716,1,1,28.87,28.87,0,11136,1,1,1,12372,11136,1264.78,159.03,823.72,243.94,38.09,1,1,1,1,1,0,1,2,56.19,2,49.36,3,5,1,1,4,5,2,1,1,2,2,2,2,3,1,7,6,2,1,1,0,1,1,1,1568
7648,15160017721,0,4,0,0,4250,22932.75862,0.58,0.67,0.82,14055,17551,1257.48,209.76,631.83,376.49,39.4,1,1,0,0,1,0,3,6,54.08,3,53.51,3,2,1,4,5,5,2,2,2,1,3,-9,6,3,1,5,3,1,1,1,0,0,0,2,665
7649,15160017722,0,4,0,0,0,30972.41379,0.58,0.67,0.82,18870,17964,1265.14,39.36,796.53,396.1,33.15,1,1,0,0,1,1,3,8,54.13,3,53.71,3,1,1,1,3,5,4,1,1,2,1,5,7,3,1,7,6,1,0,1,0,0,0,3,4715
7650,15160017723,1,1,18.26355372,22.0989,3750,11045.71429,1.4,1.4,1.21,19908,19214,1517.55,182.33,707.1,573.3,54.82,3,3,0,0,1,0,4,2,55.18,2,54.65,2,4,1,4,6,1,2,1,1,3,1,5,3,1,1,2,2,4,0,1,0,0,0,2,559
7651,15160017730,0,3,0,0,3796,14994,1,1,1,15096,18790,1030.15,200.98,399.88,357.96,71.33,3,88,0,0,1,0,4,3,71.62,1,63.22,2,6,0,3,5,7,1,2,2,2,3,-9,1,2,1,5,3,2,0,1,0,0,0,2,507
7652,15160017731,0,3,0,0,3400,15858.62069,0.58,0.67,0.82,9311,12598,690.08,42.3,286.05,326.36,35.37,3,2,0,0,1,0,2,4,77.7,1,77.05,1,5,1,3,5,7,1,1,1,2,3,5,6,3,1,5,3,1,1,1,0,0,0,2,804
7653,15160017745,0,4,0,0,0,42676,1,1,1,44124,42676,1612.43,55.94,869.7,646.82,39.97,1,1,0,0,1,1,8,9,62.68,2,62.39,2,2,1,1,2,3,5,1,1,1,2,5,2,3,1,5,5,2,0,0,0,0,0,3,1966
7654,15160017750,0,3,0,0,0,15646,1,1,1,16840,15646,781.37,119.76,301.67,319.97,39.97,1,1,0,0,1,0,3,3,71.72,1,71.04,1,2,1,1,3,8,1,1,1,2,2,5,2,3,1,6,5,2,0,1,1,0,0,3,2692
7655,15160017751,0,2,0,0,6136,3438,1,1,1,3744,9574,728.74,131.1,204.28,350.33,43.03,3,3,1,0,0,0,1,1,76.79,1,76.09,1,8,1,4,5,9,1,1,1,5,3,5,5,3,2,5,4,2,0,1,0,0,0,2,709
7656,15160017753,0,3,0,0,4264,22481.03448,0.58,0.67,0.82,13039,17303,853.01,44.12,363.7,408.72,36.47,3,3,0,0,1,1,3,6,73.34,1,72.88,1,4,1,4,6,3,3,1,1,3,3,5,6,2,1,5,4,1,1,1,0,0,0,2,694
7657,15160017754,0,4,0,0,11940,25655,1.2,1.2,1.07,44145,42726,1391.15,156.86,694.1,494.84,45.35,1,1,0,0,1,0,8,7,57.98,2,57.51,2,9,1,2,3,4,3,1,1,3,1,5,3,1,1,1,2,3,0,0,0,0,0,3,1697
7658,15160017756,0,4,0,0,0,20675,1,1,1,21908,20675,1262.03,53.85,663.42,506.3,38.46,1,1,0,0,1,0,4,5,68.08,2,67.65,2,4,1,1,4,7,4,1,1,2,1,5,2,3,1,6,5,2,1,1,0,0,0,3,3569
7659,15160017758,0,3,0,0,4233,19179.16667,1.2,1.2,1.07,28208,27248,1069.36,72.38,460.58,492.84,43.56,1,1,0,0,1,0,6,5,64.74,2,64.17,2,5,1,3,1,4,2,1,1,4,2,5,3,1,2,1,2,3,0,0,0,0,0,4,905
7660,15160017760,0,4,0,0,0,60595.77465,1.42,1.33,1.07,88609,86046,1663.58,198.64,726.33,693.26,45.35,1,1,0,0,0,1,10,10,64.98,2,64.71,2,9,1,1,4,7,5,1,1,2,1,4,5,1,1,4,3,3,0,0,0,0,0,3,11420
7661,15160017761,0,4,0,0,0,37741.37931,0.58,0.67,0.82,23001,21890,1102.04,87.6,643.65,338.17,32.62,1,1,0,0,0,1,4,9,55.24,2,54.82,2,5,1,1,3,3,4,1,1,3,1,5,6,1,1,5,4,1,0,0,0,0,0,3,2055
7662,15160017763,0,2,0,0,4680,11103,1,1,1,16503,15783,1122.32,130.49,562.51,386.45,42.87,2,2,0,0,0,0,3,2,64.56,2,63.97,2,1,1,4,3,4,2,1,1,2,2,5,5,1,1,4,3,2,0,0,0,0,0,4,612
7663,15160017764,1,1,64.01424242,84.4988,8100,12655.625,1.6,1.6,1.32,29576,28349,1715.9,111.68,813.38,731.23,59.61,3,3,0,0,1,0,6,3,49.86,3,49.32,3,7,1,2,3,4,3,1,1,3,1,5,3,1,1,1,3,5,0,0,0,0,0,3,946
7664,15160017771,0,4,0,0,360,48287.5,1.2,1.2,1.07,59816,58305,1361.12,161.74,539.93,614.4,45.05,1,1,0,0,1,1,9,10,66.36,2,66.02,2,8,1,1,3,4,5,1,1,2,1,5,3,1,1,2,3,3,1,0,0,0,0,3,1805
7665,15160017777,0,3,0,0,4368,17396.55172,0.58,0.67,0.82,11095,14458,760.01,88.76,481.64,155.38,34.23,1,1,0,0,1,0,2,4,75.69,1,68.83,1,2,1,4,6,5,2,1,1,1,3,5,7,3,2,6,5,1,1,1,0,0,0,2,1541
7666,15160017787,0,3,0,0,6600,15470.68966,0.58,0.67,0.82,16470,15573,852.78,45.73,428,345.78,33.27,1,1,0,0,0,1,3,3,67.26,2,66.76,2,6,1,1,2,6,3,1,1,1,2,3,6,1,1,5,2,1,0,0,0,0,0,3,5521
7667,15160017789,0,3,0,0,4188,27374.64789,1.42,1.33,1.07,44071,43060,1008.18,82.36,328.07,536.9,60.85,3,88,0,0,1,0,8,7,58.42,2,57.79,2,7,0,1,3,7,2,1,3,2,1,3,1,1,1,4,4,3,1,0,0,0,0,3,4170
7668,15160017791,0,2,0,0,4632,7575.862069,0.58,0.67,0.82,9756,9026,762.87,90.51,464.4,174.69,33.27,1,1,0,0,1,0,1,1,68.41,2,67.75,2,6,1,4,1,6,1,1,1,2,2,5,7,3,1,7,6,1,0,1,0,0,0,2,400
7669,15160017792,0,4,0,0,15600,71784,1,1,1,89261,87384,1411.19,175.71,734.56,460.95,39.97,1,1,0,0,1,0,10,10,56.87,2,56.42,2,2,1,1,4,9,3,1,1,2,2,1,2,1,1,6,5,2,0,0,0,0,0,3,3140
7670,15160017793,1,1,295.16,295.16,5378.44,12337.56,1,1,1,18799,17716,1531.07,184.09,872.22,433.1,41.66,3,3,0,0,1,0,3,2,52.02,3,51.51,3,7,1,3,3,4,3,1,1,1,2,4,1,1,1,5,5,2,1,0,0,0,0,4,329
7671,15160017807,0,2,0,0,6096,10911,1,1,1,18359,17007,931.31,130.17,379.6,381.89,39.65,1,1,0,0,1,0,3,2,68.67,1,68.12,2,9,1,3,2,7,2,1,1,2,2,4,2,3,1,6,5,2,1,0,0,0,0,4,414
7672,15160017809,1,1,174.3797196,186.5863,8400,12805.6338,1.42,1.33,1.07,27817,26584,1509.01,244.57,667.07,536.06,61.31,1,1,0,0,0,0,5,3,49.56,3,49.08,3,10,0,2,3,6,3,1,3,2,2,5,1,1,1,4,3,3,0,0,0,0,0,3,1405
7673,15160017810,0,2,0,0,4550,7187.931034,0.58,0.67,0.82,9629,8719,784.78,89.32,359.24,301.99,34.23,1,1,0,0,1,1,1,1,70.46,1,69.94,1,2,1,4,3,5,3,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,2,502
7674,15160017822,0,3,0,0,7200,16825.83333,1.2,1.2,1.07,28467,27391,996.5,136.94,352.3,461.54,45.72,1,1,0,0,1,0,6,4,71.43,1,70.9,1,2,1,2,3,6,2,1,1,2,2,5,3,1,1,1,2,3,0,0,0,0,0,3,1353
7675,15160017825,0,2,0,0,3120,4232.758621,0.58,0.67,0.82,3380,5575,705.65,108.69,223.22,326.25,47.49,3,3,1,1,0,0,1,1,80.17,1,79.58,1,4,0,3,5,6,2,1,3,4,3,-9,6,1,2,5,3,1,0,1,0,0,0,4,373
7676,15160017826,0,2,0,0,4600,11258,1,1,1,17100,15858,1144.75,127.5,549.81,426.73,40.71,1,1,0,0,1,0,3,2,69.31,1,68.87,1,10,1,4,4,7,4,1,1,2,1,5,2,1,1,6,6,2,0,1,0,0,0,4,519
7677,15160017830,1,1,0.582424242,0.7688,7500,11477.86885,2.44,2.26,1.32,36585,35506,1632.17,152.03,519.41,887.55,73.18,3,3,0,0,1,0,7,2,66.23,2,65.71,2,8,1,2,3,5,3,1,1,2,1,5,3,3,1,2,3,5,1,1,1,0,0,3,1496
7678,15160017831,0,3,0,0,12000,41867.24138,0.58,0.67,0.82,37484,36283,829.92,87.14,378.03,331.48,33.27,1,1,0,0,1,1,7,9,71.7,1,71.24,1,6,1,1,4,9,3,1,1,2,2,5,7,1,1,6,5,1,0,0,0,0,0,3,1554
7679,15160017838,0,3,0,0,6600,17380.83333,1.2,1.2,1.07,28860,27457,1205.19,140.75,555.26,465.28,43.9,1,1,0,0,1,0,6,4,68.06,2,67.59,2,7,1,1,3,4,3,1,1,4,1,5,3,1,1,2,3,3,1,0,0,0,0,3,1752
7680,15160017842,0,3,0,0,4940,15908.62069,0.58,0.67,0.82,9227,14167,983.32,106.13,488.03,352.3,36.86,2,2,1,0,1,1,2,4,70.44,1,69.99,1,6,1,4,3,7,3,1,1,2,2,5,7,3,1,6,5,1,1,1,0,0,0,2,633
7681,15160017845,0,3,0,0,0,14927.58621,0.58,0.67,0.82,9976,8658,827.33,109.1,548.11,136.39,33.73,1,1,0,0,1,1,1,3,75.4,1,75.06,1,8,1,1,3,4,5,1,1,1,2,4,7,3,1,6,5,1,0,1,1,0,0,1,2048
7682,15160017848,0,4,0,0,0,17461,1,1,1,18736,17461,1262.04,59.38,700.4,463.55,38.71,1,1,0,0,1,0,3,4,61.61,2,61.1,2,1,1,1,3,6,3,1,1,2,2,5,2,1,1,6,5,2,0,1,0,0,0,3,2282
7683,15160017859,0,4,0,0,9240,29046,1,1,1,39531,38286,1554.75,168.57,866.14,469.59,50.45,1,88,0,0,1,1,8,7,29.57,4,29.29,4,6,0,2,3,5,4,1,3,1,1,1,1,1,1,5,5,2,1,0,0,0,0,3,2272
7684,15160017861,0,3,0,0,4056,15743.10345,0.58,0.67,0.82,9227,13187,748.79,39.52,369.36,307.29,32.62,1,1,0,0,1,0,2,4,69.27,1,68.62,1,5,1,3,5,9,1,1,1,1,3,5,6,3,1,5,4,1,1,1,0,0,0,2,3577
7685,15160017879,0,3,0,0,5096,20769.11765,2.04,1.86,1.32,48483,47465,1045.15,197.53,203.56,588.45,55.61,1,1,0,0,1,0,9,5,75.73,1,75.21,1,6,1,4,1,9,3,1,1,2,2,4,3,1,1,2,3,5,0,0,0,0,0,4,597
7686,15160017887,0,2,0,0,0,10366,1,1,1,12259,10366,758.56,56.12,307.8,356.18,38.46,1,1,0,0,1,1,1,2,81.49,1,76.23,1,4,1,1,4,9,4,1,1,2,2,5,2,3,1,7,6,2,0,1,0,0,0,1,2755
7687,15160017891,0,3,0,0,5160,21416.42857,1.4,1.4,1.21,36544,35143,1328.7,195.26,495.45,584.42,53.57,3,1,0,0,1,0,7,5,65.97,2,65.5,2,9,1,4,3,7,3,1,1,1,2,1,3,1,1,2,2,4,0,0,0,0,0,4,454
7688,15160017893,0,4,0,0,25800,18131.69014,1.42,1.33,1.07,52784,51547,1591.28,272.43,631.69,609.24,77.92,2,88,0,0,0,0,9,4,58.46,2,57.99,2,8,0,2,5,9,3,3,2,2,2,-9,5,1,1,5,2,3,0,0,0,0,0,3,1053
