,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorehs,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,HTHG,WHDBroad,ECO_AW,aagph1718
1623,17180007299,0,3,0,0,5096,17396,1,23817,22492,1034.6,109.3,415.89,469.83,39.58,3,3,0,0,1,0,4,4,68.84,1,69.84,1,9,1,3,2,5,3,1,1,2,2,4,2,3,1,6,5,2,1,0,0,4,605
1624,17180007300,0,3,0,0,3800,26000,0.82,15500,18880,878.61,79.57,458.33,307.36,33.35,3,3,0,0,1,0,3,6,67.13,2,67.99,2,1,1,4,5,7,2,1,1,2,3,5,7,3,1,6,5,1,1,0,1,2,434
1625,17180007301,0,4,0,0,4548,20497.95918,1.07,21708,24636,1335.49,124.16,595.99,570.18,45.16,3,3,0,0,1,0,5,5,63.57,2,61.59,2,2,1,4,2,4,3,1,1,3,2,5,4,1,1,2,2,3,1,0,0,2,520
1626,17180007303,0,4,0,0,5460,28820.42254,1.07,40925,46385,1633.63,252.64,795.35,520.33,65.31,2,88,0,0,1,0,8,7,55.1,2,51.63,3,5,0,4,4,6,3,1,3,2,2,2,2,3,1,5,5,3,1,0,1,2,680
1627,17180007315,0,3,0,0,0,42934.48276,0.82,25856,24902,854.25,102,402.72,317.02,32.51,1,1,0,0,1,1,5,9,63.64,2,63.64,2,5,1,1,4,8,3,1,1,1,2,4,7,3,1,7,6,1,1,0,0,3,2291
1628,17180007318,0,4,0,0,0,45338.73239,1.07,65895,64381,1357.75,126.71,612.78,572.51,45.75,1,1,0,0,1,0,10,9,63.45,2,62.19,2,8,1,1,3,4,4,1,1,3,1,5,2,3,1,5,5,3,0,0,0,3,3837
1629,17180007320,0,3,0,0,4316,16510,1,16510,20826,994.71,105.86,421.69,428.53,38.63,3,3,0,0,1,0,4,4,70.32,1,71.42,1,4,1,3,2,4,2,1,1,2,2,5,5,3,2,4,3,2,1,0,1,2,502
1630,17180007322,0,4,0,0,5100,23924,1,30137,29024,1347.62,240.67,598.56,470.04,38.35,3,1,0,0,1,0,6,6,53.08,3,54.5,2,4,1,2,2,5,3,1,1,2,1,1,2,3,1,6,5,2,1,1,0,3,1223
1631,17180007325,0,3,0,0,4940,23620.68966,0.82,13700,18640,681.4,81.78,393.11,172.62,33.89,3,3,0,0,1,0,3,6,72.57,1,64.54,2,9,1,4,1,6,1,1,1,1,2,5,7,3,1,7,6,1,0,0,1,4,1098
1632,17180007329,0,3,0,0,0,26150,1.07,38405,37133,994.85,122.17,512.78,316.48,43.42,1,1,0,0,1,0,7,6,76.58,1,76.32,1,5,1,1,3,4,3,1,1,4,2,5,2,3,1,4,5,3,1,1,0,3,814
1633,17180007334,0,4,0,0,0,20534,1,22514,20534,1879.04,133.39,1025.41,679,41.24,1,1,0,0,1,1,4,5,53.95,3,53.47,3,10,1,1,1,3,5,1,1,1,1,4,2,3,1,6,5,2,1,0,0,3,1814
1634,17180007335,0,4,0,0,0,32670,1,34620,32670,1681.68,132.69,948.78,547.37,52.84,1,88,0,0,1,1,6,8,51.11,3,53.3,3,7,0,1,4,4,5,1,2,2,2,-9,2,3,1,6,5,2,0,0,0,3,2550
1635,17180007336,0,3,0,0,0,70531.03448,0.82,41751,40908,899.29,77.89,448.21,340.14,33.05,1,1,0,0,0,1,8,10,58.46,2,56.08,2,6,1,1,3,4,3,1,1,3,2,5,6,1,1,5,4,1,0,0,0,3,5044
1636,17180007338,0,4,0,0,0,35266,1,37294,35266,1750.56,131.86,970.13,608.67,39.9,1,1,0,0,1,1,7,8,53.27,3,51.23,3,9,1,1,3,1,5,1,1,3,2,1,2,3,1,6,5,2,0,0,0,3,4341
1637,17180007341,0,4,0,0,5712,25343.66197,1.07,43178,41700,1576.18,169.92,894.35,430.87,81.04,1,88,0,0,1,0,8,6,69.34,1,71.47,1,10,0,4,2,5,3,2,2,2,2,-9,5,1,1,5,4,3,1,0,1,4,901
1638,17180007345,0,4,0,0,11100,20560.34483,0.82,24172,23025,995.34,116.63,553.31,291.23,34.17,1,1,0,0,1,0,4,5,52.31,3,51.01,3,9,1,2,1,2,1,1,1,3,2,1,6,2,1,5,4,1,1,1,0,3,690
1639,17180007347,0,3,0,0,7620,37782.14286,1.21,62104,60515,1365.98,169.87,515.33,629.87,50.91,1,1,0,0,1,0,10,9,64.64,2,64.64,2,2,1,1,4,9,4,1,1,2,2,1,3,1,1,1,2,4,0,0,0,3,1993
1640,17180007357,0,2,0,0,0,12930,1,13099,12930,926.64,106.44,300.2,481.53,38.47,1,1,0,0,1,1,2,2,73.63,1,73.63,1,7,1,1,3,9,4,1,1,2,2,5,2,3,2,5,5,2,1,1,1,1,2022
1641,17180007358,0,2,0,0,3456,5672.413793,0.82,3406,6746,887.52,40.39,467.15,345.84,34.14,3,2,1,1,0,0,1,1,61.43,2,62.96,2,4,1,3,5,5,1,1,1,2,3,5,6,1,1,5,3,1,0,0,1,2,471
1642,17180007369,0,4,0,0,13200,15646.47887,1.07,37202,35418,1509.64,169.71,570.43,717.67,51.83,2,2,0,0,1,0,7,3,69.88,1,69.88,1,10,1,2,2,9,5,1,1,1,2,4,5,1,1,4,2,3,1,0,1,3,1191
1643,17180007371,0,3,0,0,10980,19936,1,31910,30916,889.26,115.01,390.24,345.35,38.66,3,1,0,0,0,0,6,5,53.8,3,52.88,3,8,1,2,6,3,1,1,1,3,3,5,5,1,1,5,4,2,0,0,0,3,2910
1644,17180007372,0,3,0,0,0,31394,1,33151,31394,966.2,118.16,385.41,422.73,39.9,1,1,0,0,1,0,6,8,64.2,2,63.84,2,9,1,1,1,6,2,1,1,1,1,4,2,1,1,5,5,2,1,0,0,3,2360
1645,17180007375,0,3,0,0,0,35231.03448,0.82,21487,20434,935.37,35.11,455.09,412.03,33.14,1,1,0,0,1,1,4,8,69.92,1,71.17,1,1,1,1,3,5,4,1,1,2,2,5,6,3,1,5,4,1,1,1,0,3,2672
1646,17180007381,0,2,0,0,5400,0,0.82,1820,830,966.85,80.12,482.03,370.89,33.81,3,3,1,1,1,0,1,1,67.5,2,64.96,2,2,1,4,6,3,3,1,1,3,3,5,6,1,1,5,4,1,1,0,0,2,676
1647,17180007383,0,3,0,0,16200,30034.16667,1.07,53507,52241,1076.98,136.4,448.93,445.9,45.75,1,1,0,0,1,0,9,7,64.19,2,63.68,2,8,1,2,3,5,2,1,1,1,1,5,3,1,1,1,2,3,0,0,0,3,3512
1648,17180007390,0,2,0,0,0,14148.27586,0.82,9328,8206,857.72,107.78,411.02,304.75,34.17,1,1,0,1,1,0,1,3,65.67,2,65.67,2,9,1,1,1,7,2,1,1,1,2,4,7,3,1,7,6,1,0,0,1,3,1894
1649,17180007394,0,3,0,0,6600,21870,1,29770,28470,1094.08,107.17,574.53,373.67,38.71,1,1,0,0,0,0,6,5,56.5,2,54.62,2,1,1,2,3,4,2,1,1,3,1,5,1,1,1,4,2,2,0,0,0,3,1502
1650,17180007399,0,3,0,0,0,41756.89655,0.82,25854,24219,958.67,94.6,424.38,405.52,34.17,1,1,0,0,1,1,5,9,61.64,2,61.64,2,9,1,1,4,8,3,1,1,1,2,1,7,3,1,6,5,1,0,0,0,3,2047
1651,17180007408,0,4,0,0,0,17834.78261,1.21,35179,32816,2147.03,197.82,1111.1,788.58,49.53,1,1,0,0,1,0,7,4,60.27,2,61.37,2,7,1,1,4,4,5,1,1,2,1,4,4,1,1,3,3,4,0,1,1,1,2936
1652,17180007410,0,2,0,0,5660,6582.758621,0.82,6760,9478,731.01,75.62,401.18,221.07,33.14,1,1,1,0,1,1,1,1,68.82,1,62.53,2,1,1,2,5,6,3,1,1,1,2,5,6,1,1,5,2,1,1,1,1,3,1687
1653,17180007414,0,2,0,0,3016,9022,1,9022,12038,862.36,101.68,366.47,355.58,38.63,3,3,0,0,1,0,1,1,65.78,2,67.2,2,4,1,3,5,5,1,1,1,2,3,5,1,3,1,4,1,2,1,0,1,2,557
1654,17180007418,0,2,0,0,4784,11904.08163,1.07,11666,16450,1055.3,142.35,334.27,526.85,51.83,2,2,0,0,1,0,3,2,71.82,1,71.82,1,10,1,4,3,9,2,1,1,1,2,4,4,3,1,1,2,3,1,0,1,2,461
1655,17180007423,0,3,0,0,7800,34342,1,43737,42142,999.54,83.51,339.54,538.02,38.47,1,1,0,0,1,0,8,8,72.04,1,72.04,1,7,1,4,1,8,3,1,1,2,1,4,1,1,1,5,3,2,1,0,0,4,449
1656,17180007426,0,4,0,0,0,29684,1,31270,29684,1307.26,214.07,517.45,534.5,41.24,1,1,0,0,1,1,6,7,59.74,2,60.54,2,10,1,1,3,5,5,1,1,2,2,2,2,3,1,5,5,2,1,0,0,3,2738
1657,17180007428,0,2,0,0,6240,10516.66667,1.21,24323,23277,1185.71,82.76,340.6,711.39,50.96,3,3,0,0,1,0,4,2,69.83,1,69.83,1,9,1,4,2,5,3,1,1,4,1,5,3,1,1,3,3,4,0,0,0,4,1087
1658,17180007430,0,4,0,0,0,45676.76056,1.07,66861,64861,1754.66,185.6,941.21,582.1,45.75,1,1,0,0,1,0,10,9,50.62,3,47.99,3,8,1,1,4,4,4,1,1,3,2,1,5,3,1,5,5,3,0,0,0,3,1972
1659,17180007432,1,1,251.0564402,303.7782927,6900,13247.14286,1.21,26565,25446,1733.29,151.93,895.16,636.51,49.69,1,1,0,0,1,0,5,2,46.32,3,45.76,3,6,1,2,1,5,3,1,1,1,3,5,3,1,2,2,5,4,0,1,0,3,833
1660,17180007435,0,4,0,0,4560,17348.21429,1.32,44458,43420,1625.53,214.55,582.23,762.75,66,2,2,0,0,1,0,8,4,64.88,2,63.71,2,5,1,1,3,4,4,1,1,3,2,5,5,1,2,1,2,5,0,1,0,3,3855
1661,17180007443,0,2,0,0,6120,13949,1,16554,20069,1053.24,228.19,371.18,412.73,41.14,1,3,0,0,1,0,4,3,62.88,2,62.56,2,10,1,2,5,7,2,1,1,1,1,1,1,3,1,5,4,2,1,1,1,1,1222
1662,17180007459,0,3,0,0,4093.384615,25932.09549,0.82,20134,19134,884.74,34.58,445.97,371.52,32.67,1,1,0,0,1,0,3,6,67.79,2,67.79,2,4,1,3,3,8,2,1,1,2,2,5,7,3,1,6,5,1,0,0,0,4,385
1663,17180007463,0,3,0,0,7986.53709,20443.71909,1.07,33987,32519,1142.35,122.56,439.71,536.66,43.42,1,1,0,0,1,0,6,5,68.42,2,68.42,2,5,1,1,4,8,3,1,1,1,2,5,3,1,1,2,3,3,1,1,0,1,3476
1664,17180007467,0,3,0,0,4848,22450.54348,1.21,47393,46157,1408.56,156.29,557.58,643.85,50.84,3,3,0,0,0,0,8,5,64.52,2,66.18,2,2,1,3,1,4,4,1,1,2,2,5,5,1,1,4,4,4,0,0,1,4,491
1665,17180007468,0,3,0,0,0,47468,1,49720,47468,976.6,64.74,479.59,393.56,38.71,1,1,0,0,1,1,9,9,81.56,1,81.56,1,1,1,1,4,8,5,1,1,2,2,4,2,3,2,5,5,2,0,0,0,3,1496
1666,17180007473,0,2,0,0,4992,11335.21127,1.07,16096,21088,975.21,146.32,324.59,460.3,44,1,1,0,0,1,0,4,2,68.47,2,69.18,1,7,1,3,2,5,2,1,1,2,1,4,2,3,2,5,6,3,1,0,1,4,598
1667,17180007478,0,3,0,0,0,23918.96552,0.82,14708,13873,926.3,85.81,403.5,400.41,36.58,2,2,0,0,1,1,2,6,69.38,1,70.22,1,4,1,1,2,5,3,1,1,2,1,5,7,3,1,6,5,1,0,0,1,3,1344
1668,17180007482,1,1,98.54798268,105.4463415,4250,13039.16667,1.07,20744,19897,1369.56,213.99,553.42,536.84,65.31,2,88,0,0,1,0,4,2,60.85,2,60.17,2,5,0,3,5,6,3,1,3,1,2,-9,4,1,2,3,3,3,0,0,0,2,1673
1669,17180007483,0,4,0,0,21600,51673.33333,1.07,85458,83608,1481.91,131.93,603.3,700.93,45.75,1,1,0,0,1,0,10,10,71.28,1,70.3,1,8,1,1,2,3,5,1,1,3,2,5,3,1,2,1,3,3,0,0,0,3,3274
1670,17180007497,0,3,0,0,5040,23634.48276,0.82,13708,18748,842.54,77.44,437.78,294.65,32.67,1,1,0,0,1,0,3,6,65.62,2,65.62,2,4,1,4,1,9,2,1,1,1,2,5,7,3,1,7,6,1,1,0,1,4,840
1671,17180007501,0,4,0,0,4160,22058.4507,1.07,36541,35483,1291.83,129.48,577.81,540.35,44.19,3,3,0,0,1,0,7,5,62.3,2,61.79,2,4,1,3,1,4,3,1,1,1,2,5,3,1,2,3,3,3,0,0,0,4,301
1672,17180007504,0,4,0,0,26400,32162.14286,1.21,73414,71427,1775.54,154.66,709.84,859.54,51.5,1,1,0,0,1,1,10,8,64.02,2,62.32,2,8,1,1,3,2,5,1,1,3,2,5,3,1,1,1,3,4,1,0,0,3,3446
1673,17180007511,0,3,0,0,0,17207,1,18524,17207,1106.19,99.44,527.58,441.2,37.97,1,1,0,0,1,0,3,4,68.67,1,69.54,1,5,1,1,3,6,3,1,1,2,1,5,2,3,1,6,5,2,0,0,0,3,3063
1674,17180007512,0,2,0,0,20400,8183.333333,1,20474,26783,813.59,110.72,253.58,409.49,39.8,1,3,0,0,1,0,5,1,73.51,1,73.51,1,8,1,2,5,8,2,1,1,1,3,5,4,1,2,2,3,2,0,1,0,1,4894
1675,17180007518,0,4,0,0,2424,32115.51724,0.82,21844,21051,1000.45,78.81,554.32,334.24,33.08,3,3,0,0,0,0,4,8,57.7,2,57.7,2,4,1,1,1,3,2,1,1,3,1,5,6,1,1,5,3,1,0,0,0,3,1865
1676,17180007519,0,3,0,0,3900,21731.25,1.32,35030,38670,1254.67,182.85,391.34,623.97,56.51,3,3,0,0,1,0,7,5,69.2,1,70.07,1,2,1,3,2,5,3,1,1,2,2,5,3,1,1,1,2,5,0,0,1,4,324
1677,17180007526,0,3,0,0,10200,30504.16667,1.07,48200,46805,966.91,151.24,242.03,528,45.64,1,1,0,0,1,0,8,7,69.86,1,69.86,1,9,1,2,2,9,2,1,1,2,2,4,3,1,1,2,2,3,0,0,0,3,1207
1678,17180007528,0,4,0,0,8400,15332.75862,0.82,18308,17293,1048.64,79.81,573.21,360.31,35.31,1,1,0,0,0,1,3,3,50.05,3,49.29,3,10,1,2,3,4,3,1,1,1,1,5,6,1,1,5,4,1,0,0,0,3,2580
1679,17180007529,0,3,0,0,0,20995,1,22027,20995,1099.89,111.28,583.47,365.14,40,1,1,0,0,1,1,4,5,60.19,2,53.09,3,8,1,1,1,4,4,1,1,3,1,5,2,3,1,6,5,2,1,1,1,3,6321
1680,17180007531,0,4,0,0,14400,56602,1,73002,71002,1598.36,192.48,738.97,614.07,52.84,1,88,0,0,1,1,10,10,53.01,3,53.01,3,7,0,1,4,8,5,1,3,1,2,1,1,1,1,5,5,2,0,0,0,3,1505
1681,17180007536,0,4,0,0,0,28406,1,29874,28406,1192.73,106.03,504.78,543.45,38.47,1,1,0,0,1,1,6,7,68.68,1,69.16,1,7,1,1,3,5,5,1,1,2,1,5,2,3,1,6,5,2,1,0,0,3,879
1682,17180007541,0,3,0,0,3600,26963.7931,0.82,20076,19239,721.92,47.22,301.13,339.71,33.86,1,1,0,0,0,0,3,7,70.63,1,72.08,1,2,1,1,5,6,1,1,1,2,2,5,6,3,1,5,3,1,0,0,0,3,9841
1683,17180007543,0,2,0,0,18000,1679.577465,1.07,7185,20385,984,167.88,346.37,425.53,44.22,3,1,1,0,1,0,4,1,63.6,2,63.6,2,8,1,2,5,5,1,1,1,3,3,3,4,1,2,3,3,3,1,1,1,1,1150
1684,17180007549,0,3,0,0,4368,31770.68966,0.82,23612,22795,667.91,87.43,173.73,370.31,36.44,2,3,0,0,1,0,4,8,79.3,1,79.99,1,9,1,3,5,5,2,1,1,2,3,5,6,1,1,5,4,1,1,0,0,4,748
1685,17180007561,0,4,0,0,0,26871,1,28974,26871,1183.55,126.97,543.41,473.27,39.9,1,1,0,0,1,0,5,7,65.77,2,65.77,2,9,1,1,4,7,4,1,1,2,2,4,2,3,1,6,5,2,0,0,0,3,1422
1686,17180007565,0,4,0,0,0,30762,1,33156,30762,2498.13,379.2,1486.14,577.84,54.95,1,88,0,0,1,1,6,7,19.96,5,19.96,5,2,0,1,3,2,5,1,3,3,1,2,1,1,1,5,3,2,1,0,0,3,7477
1687,17180007567,0,3,0,0,5516,15581.03448,0.82,11977,14553,888.99,164.08,441.04,250.06,33.81,3,3,0,0,1,0,2,3,66.72,2,60.19,2,2,1,2,3,8,2,1,1,2,1,1,6,3,2,5,3,1,1,1,1,1,13125
1688,17180007571,0,3,0,0,7200,19142,1,27380,26342,880.02,111.28,346.2,384.57,37.97,1,1,0,0,1,0,5,4,67.04,2,67.04,2,5,1,2,2,8,2,1,1,1,1,5,5,1,1,5,4,2,1,0,0,3,747
1689,17180007578,1,1,812.7439024,666.45,0,7798.275862,0.82,5355,4523,1635.21,638.52,660.35,287.22,49.12,1,88,1,1,1,0,1,1,18.95,5,18.95,5,10,0,1,4,8,1,1,3,3,1,2,7,1,1,6,5,1,0,1,1,3,1611
1690,17180007580,0,4,0,0,5400,20458,1,26987,25858,1551.35,363.29,698.53,425.89,63.64,1,88,0,0,1,0,5,5,43.26,3,45.84,3,5,0,2,5,6,2,3,2,2,3,-9,1,1,2,5,4,2,1,0,0,3,602
1691,17180007586,0,2,0,0,6600,13856.66667,1.07,23979,23228,1168.52,63.27,452.7,608.92,43.63,1,1,0,0,1,0,4,3,68.97,1,70.17,1,4,1,2,3,5,3,1,1,2,1,5,3,1,1,1,1,3,1,1,0,3,2932
1692,17180007589,0,2,0,0,10140,10266.66667,1,8187,18148,1098.47,309.43,421.72,315.27,52.05,3,3,1,0,1,0,3,2,50.29,3,50.29,3,8,0,2,2,8,1,3,2,2,2,-9,4,3,1,1,1,2,0,1,1,1,1122
1693,17180007595,0,3,0,0,10800,18036.2069,0.82,22219,21261,681.78,198.16,112.54,313.52,57.56,1,1,0,0,0,0,4,4,76.44,1,76.44,1,8,0,1,5,9,1,2,2,2,3,-9,6,1,1,5,3,1,0,0,0,3,1623
1694,17180007597,0,2,0,0,4680,13117.34694,1.07,13484,17535,1081.1,103.56,339.5,593.74,44.3,3,3,0,0,1,0,3,2,67.71,2,67.22,2,7,1,3,5,7,2,1,1,1,2,1,4,3,1,1,3,3,1,0,1,2,392
1695,17180007601,0,3,0,0,5876,16605.17241,0.82,10376,15507,807.35,128.6,366.86,277.76,34.13,3,2,0,0,0,0,2,4,62.09,2,60.14,2,8,1,4,5,3,1,1,1,3,1,4,6,1,1,5,2,1,0,0,0,4,1118
1696,17180007602,0,3,0,0,3952,19241.37931,0.82,15906,15112,748.32,78.74,320.94,314.78,33.86,1,1,0,0,1,0,2,4,70.3,1,68.96,1,2,1,4,2,3,2,1,1,3,2,5,7,3,1,6,5,1,1,0,0,4,628
1697,17180007603,0,3,0,0,11400,15326.05634,1.07,34586,33163,940.19,138.85,225.33,530.37,45.64,1,1,0,0,1,0,7,3,78.51,1,78.51,1,9,1,2,2,9,3,1,1,2,2,4,3,1,1,3,3,3,0,0,0,3,2931
1698,17180007606,0,3,0,0,7020,26698.27586,0.82,24026,22505,854.35,93.78,360.05,366.35,34.17,1,1,0,0,0,1,4,6,67.72,2,69.16,1,9,1,4,3,5,4,1,1,2,2,4,6,1,1,5,4,1,0,0,0,4,1001
1699,17180007607,1,1,478.5853659,579.0882927,12000,6870,1.21,23311,21618,2008.6,160.39,986.43,807.82,53.96,2,2,0,0,1,0,4,1,61.24,2,58.99,2,5,1,1,3,4,5,1,1,3,2,5,3,1,2,1,2,4,0,1,0,3,2472
1700,17180007611,0,3,0,0,13200,27147.5,1.07,47123,45777,994.63,156.23,290.62,497.49,50.29,2,2,0,0,1,0,8,7,71.83,1,71.83,1,8,1,1,5,8,2,1,1,1,3,5,3,1,2,1,2,3,0,0,0,3,3278
1701,17180007614,0,4,0,0,6960,73267.24138,0.82,50657,49455,1441.04,184.07,772.71,438.57,45.69,1,88,0,0,0,1,9,10,63.14,2,61.36,2,6,0,2,2,2,5,1,2,3,2,-9,6,1,1,5,3,1,0,0,0,3,1833
1702,17180007617,0,2,0,0,5616,10047.4359,1,13036,13453,1013.44,134.21,431.13,408.52,39.58,3,3,0,0,1,0,2,2,60.51,2,59.99,2,9,1,4,5,5,1,1,1,1,2,3,4,1,1,2,2,2,0,0,0,2,1642
1703,17180007618,1,1,309.2053659,309.2053659,0,11268,1,12919,11268,1490.62,262.23,829.78,360.64,37.97,1,1,1,1,1,1,1,2,52.05,3,50.11,3,5,1,1,4,6,5,1,1,2,2,1,2,3,1,6,6,2,1,1,1,3,3465
1704,17180007620,0,3,0,0,11400,49185.71429,1.21,81742,80260,1365.19,120.38,461.02,734.26,49.53,1,1,0,0,1,0,10,10,66.84,2,68.36,2,7,1,2,4,7,4,1,1,2,1,4,3,1,1,2,3,4,1,0,0,3,542
1705,17180007623,0,2,0,0,6084,8862.068966,0.82,5504,11224,692.39,171.54,156.48,311.84,52.53,3,88,1,0,1,0,1,1,78.62,1,78.61,1,6,0,4,5,9,1,2,2,2,2,-9,6,2,1,5,4,1,1,0,1,2,624
1706,17180007632,0,2,0,0,5796,8724,1,15318,14520,658.36,50.37,152.41,417.61,37.97,1,1,0,0,1,0,2,1,78.74,1,78.74,1,5,1,1,5,9,1,1,1,2,3,5,4,1,2,3,3,2,0,1,0,3,1212
1707,17180007634,0,4,0,0,0,28085,1,29590,28085,1836.38,132.68,1148.99,512.8,41.91,2,2,0,0,1,0,6,7,47.36,3,46.56,3,5,1,1,4,5,3,1,1,1,1,3,2,3,1,5,5,2,0,0,0,3,1252
1708,17180007636,0,3,0,0,12000,18114.78873,1.07,38946,37723,812.95,89.11,189.55,488.54,45.75,1,1,0,0,0,0,7,4,73.73,1,73.73,1,8,1,2,5,9,1,1,1,1,3,3,5,3,1,4,3,3,0,0,0,3,2914
1709,17180007638,0,4,0,0,5977.371229,21828.62877,1,29090,27806,1329.2,99.89,760.12,431.22,37.97,1,1,0,0,0,0,6,5,55.93,2,52.82,3,5,1,1,3,3,3,1,1,3,2,5,1,1,1,5,4,2,0,0,0,3,1022
1710,17180007651,0,4,0,0,30752.42149,100000,1.21,100000,100000,2869.74,183.21,1552.14,1082.89,51.5,1,1,0,0,1,1,10,10,56.51,2,56.13,2,8,1,1,4,5,5,1,1,1,1,1,3,1,1,2,3,4,0,0,0,3,2899
1711,17180007655,0,4,0,0,0,18566.90141,1.07,27367,26365,1284.47,119.26,588.4,533.18,43.63,1,1,0,0,1,0,5,4,66.04,2,67.17,2,4,1,1,2,4,4,1,1,2,2,5,2,3,1,5,5,3,0,0,0,3,914
1712,17180007658,1,1,488.5253659,488.5253659,0,14575,1,16059,14575,1669.94,161.97,919.71,523.85,64.41,1,88,1,1,1,0,2,3,47.55,3,49.12,3,4,0,1,4,6,2,2,2,2,1,-9,2,3,1,7,6,2,0,0,1,3,2700
1713,17180007666,0,3,0,0,6900,31316,1,39206,38216,1048.06,112.98,482.2,413.34,39.54,1,1,0,0,0,0,7,7,66.7,2,64.44,2,2,1,2,6,2,3,1,1,3,3,5,1,1,1,5,2,2,0,0,0,3,1050
1714,17180007668,0,4,0,0,0,27215.49296,1.07,40698,38646,1871.69,274.17,1041.85,506.37,49.3,2,2,0,0,1,0,7,7,51.89,3,49.95,3,6,1,1,4,6,4,1,1,2,2,1,5,1,1,5,5,3,0,0,1,3,3298
1715,17180007669,1,1,75.46139891,91.30829268,16800,1220,1.21,19933,18508,1520.82,163.06,646.97,655.98,54.81,2,3,0,0,1,0,3,1,58.91,2,56.44,2,8,1,2,1,3,3,1,1,3,1,5,3,1,2,1,3,4,1,1,0,3,2025
1716,17180007671,0,4,0,0,7200,32790.83333,1.07,48017,46549,1508.96,194.1,641.52,629.34,44,1,1,0,0,1,1,8,8,59.71,2,59.16,2,7,1,1,3,6,5,1,1,1,2,1,3,1,1,3,3,3,1,0,0,3,1801
1717,17180007673,0,4,0,0,4680,17219,1,18564,21899,1211.82,119.83,552.18,496.08,43.73,2,2,0,0,1,0,4,4,68.15,2,68.86,1,2,1,4,2,4,3,1,1,2,2,5,1,3,1,5,5,2,1,0,1,2,529
1718,17180007677,0,3,0,0,4656,36570.68966,0.82,26645,25867,877.59,47.73,402.21,395.14,32.51,1,1,0,0,1,1,5,8,68.03,2,68.03,2,5,1,3,2,5,3,1,1,3,2,5,7,3,1,6,5,1,0,0,0,4,375
1719,17180007687,1,1,260.8536585,213.9,8340,6144.827586,0.82,12906,11904,1182.66,94.05,662.08,391.6,34.93,3,3,0,0,0,1,1,1,46.2,3,43.12,3,10,1,2,2,2,3,1,1,3,1,3,6,2,1,5,4,1,0,0,0,3,1451
1720,17180007688,0,2,0,0,6188,14843.10345,0.82,9389,14797,848.7,84.98,421.56,309.23,32.93,3,3,0,0,1,0,2,3,63.79,2,61.93,2,8,1,3,5,5,2,1,1,3,3,5,6,2,2,5,3,1,1,0,1,2,521
1721,17180007689,0,2,0,0,3900,14013.7931,0.82,12846,12028,944.44,362.78,300.27,235.88,45.51,3,88,0,0,0,0,1,3,45.18,3,45.18,3,7,0,4,5,8,1,3,2,1,1,-9,6,1,1,5,4,1,0,0,0,4,1527
1722,17180007692,0,4,0,0,4732,18911,1,18911,23643,1182.96,52.4,436.93,651.24,42.39,2,3,0,0,1,1,5,4,71.81,1,72.98,1,2,1,4,1,6,5,1,1,2,2,5,2,3,1,6,6,2,1,0,0,4,9839
1723,17180007693,0,3,0,0,0,30650,1,31613,30650,972.89,97.81,525.33,311.15,38.6,1,1,0,0,1,0,6,7,72.56,1,73.73,1,6,1,1,3,5,3,1,1,2,2,5,2,3,1,7,6,2,1,1,0,3,1762
1724,17180007700,0,4,0,0,0,18355,1,19800,18355,1466.96,104.53,790.64,533.19,38.6,1,1,0,0,1,0,3,4,53.6,3,51.47,3,6,1,1,3,5,4,1,1,3,1,4,2,3,1,7,6,2,1,0,0,3,9789
1725,17180007706,0,3,0,0,6600,24029,1,31742,30629,1166.01,124.57,472.3,526.42,42.72,2,2,0,0,0,1,6,6,68.71,1,68.47,2,4,1,2,2,6,4,1,1,1,2,5,1,1,1,4,2,2,0,0,0,3,941
1726,17180007710,0,2,0,0,5568,11778.57143,1.07,11666,17111,1258.26,83.14,519.47,611.06,44.59,3,3,1,0,1,0,3,2,67.48,2,66.89,2,6,1,3,1,6,3,1,1,1,2,4,4,3,1,1,2,3,0,0,1,2,726
1727,17180007724,0,2,0,0,4272,4662.068966,0.82,7698,6976,842.83,190.05,428.83,168.75,55.2,1,88,1,1,1,0,1,1,75.67,1,68.09,2,6,0,3,5,5,2,2,2,1,3,-9,7,3,1,6,5,1,0,0,1,4,778
1728,17180007729,0,4,0,0,4800,21344.16667,1.07,31581,30413,1333.79,73.99,567.09,647.48,45.23,1,1,0,0,1,0,6,5,60.1,2,58.24,2,2,1,1,2,3,3,1,1,3,2,3,3,1,1,1,3,3,0,0,0,3,5752
1729,17180007735,0,3,0,0,5700,31634.5679,1.21,58083,56948,713.14,171.04,90.48,400.12,51.5,1,1,0,0,1,0,9,8,79.95,1,79.95,1,8,1,4,5,8,1,1,1,1,3,5,3,1,2,2,3,4,0,0,0,4,875
