,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorehs,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,HTHG,WHDBroad,ECO_AW,aagph1617
6533,17180002960,0,3,0,0,0,45346.55172,0.82,27148,26301,771.58,49.66,325.2,364.21,32.51,1,1,0,0,0,1,5,9,68.99,1,70.14,1,5,1,1,3,4,3,1,1,2,2,5,6,1,1,5,3,1,0,0,0,3,2145
6534,17180002963,0,4,0,0,8840,15720,1.32,29859,37136,1756.09,167.54,590.37,928.93,69.25,2,2,0,0,1,0,7,3,58.21,2,56.32,2,8,1,3,5,2,3,1,1,3,3,1,3,3,2,1,3,5,1,0,0,2,469
6535,17180002964,0,4,0,0,8970,42777.5,1.32,79970,77414,2418.74,273.29,1153.96,913.31,78.18,1,88,0,0,1,0,10,9,51.89,3,51.89,3,9,0,2,4,9,5,1,3,1,1,1,3,1,1,2,2,5,0,0,0,3,1419
6536,17180002968,0,3,0,0,6684,37369.71831,1.07,61049,59749,1129.32,146.31,549.33,389.41,44.27,1,1,0,0,0,0,9,9,73.17,1,74.46,1,1,1,1,3,7,4,1,1,2,2,3,1,1,1,4,4,3,0,0,0,3,2401
6537,17180002972,0,4,0,0,0,40975.48387,1.32,100000,100000,2106.46,118.82,710.06,1206.7,70.88,1,1,0,0,1,0,10,9,64.72,2,65.49,2,10,1,1,2,2,5,1,1,2,1,5,5,1,1,5,6,5,1,0,0,3,2020
6538,17180002977,0,3,0,0,6600,21346,1,28985,27946,935.23,105.02,386.38,405.12,38.71,1,1,0,0,0,0,6,5,71.43,1,71.43,1,1,1,2,2,9,2,1,1,2,2,5,1,1,1,5,2,2,0,0,0,3,3167
6539,17180002979,0,3,0,0,3450,14803.44828,0.82,8586,12036,837.78,80.95,453.58,270.74,32.51,1,1,0,0,1,0,1,3,62.03,2,62.81,2,5,1,3,3,5,1,1,1,2,2,5,7,3,1,7,6,1,0,0,1,2,799
6540,17180002980,0,4,0,0,22200,22057.74648,1.07,55550,53522,1414.56,157.11,566.62,645.19,45.64,1,1,0,0,1,0,9,5,66.88,2,66.88,2,9,1,2,4,7,5,1,1,2,1,1,1,1,1,5,6,3,1,0,0,3,2208
6541,17180002983,0,2,0,0,3997.1984,14015.17517,0.82,11640,12126,880.07,35.55,464.31,346.35,33.86,1,1,0,0,1,0,1,3,63.94,2,64.87,2,2,1,4,2,5,2,1,1,2,2,5,7,3,1,6,5,1,0,0,1,4,817
6542,17180002990,0,4,0,0,5720,17224,1,20860,22944,1256.6,114.32,646.95,455.03,40.3,3,2,0,0,1,0,4,4,62.45,2,61.98,2,6,1,4,1,5,3,1,1,1,2,5,5,3,1,6,5,2,1,0,0,4,597
6543,17180003009,0,3,0,0,7800,27389,1,36191,35189,881.46,112.42,334.99,392.81,41.24,1,1,0,0,0,0,7,7,66.26,2,66.25,2,10,1,2,1,9,2,1,1,1,2,5,1,1,1,4,2,2,0,0,0,3,2680
6544,17180003022,0,4,0,0,0,34787.93103,0.82,21986,20177,1363.81,94.05,733.19,503.9,32.67,1,1,0,0,1,1,4,8,66.34,2,66.83,2,4,1,1,4,5,5,1,1,2,2,5,7,3,1,6,5,1,0,0,0,3,1082
6545,17180003029,0,4,0,0,12000,18042.85714,1.07,31120,29682,1746.95,134.39,999.97,566.95,45.64,1,1,0,0,1,0,6,4,55.32,2,55.32,2,9,1,2,3,1,4,1,1,3,2,5,4,1,1,1,3,3,0,0,0,3,1559
6546,17180003032,0,4,0,0,5200,28595,1,35406,33795,2044.87,252.53,1315.84,424.09,52.41,3,3,0,0,1,0,7,7,29.06,4,25.68,4,5,0,2,4,5,2,1,3,3,2,1,2,3,1,6,5,2,1,0,0,3,941
6547,17180003040,1,1,74.4580579,79.67012195,4732,13129.59184,1.07,16030,17599,1318.43,132.03,593.52,547.72,45.16,3,3,0,0,1,0,3,2,67.45,2,68.7,1,2,1,4,2,5,3,1,1,2,2,5,4,1,1,1,2,3,1,0,0,4,453
6548,17180003042,0,2,0,0,4300,8320,1,8320,12620,1067.74,53.45,573.14,402.92,38.23,3,3,1,0,1,0,2,1,73.3,1,68.32,2,5,1,4,2,6,4,1,1,4,2,5,1,3,1,5,5,2,1,0,1,4,836
6549,17180003049,0,3,0,0,6300,21346.55172,0.82,19558,18681,529.91,91.33,129.22,276.69,32.67,1,1,0,0,0,0,3,5,79.95,1,79.95,1,4,1,2,5,9,1,1,1,2,3,3,6,1,1,5,2,1,0,0,0,3,1344
6550,17180003050,0,2,0,0,3124,12360.16949,1.21,15473,17709,1177.8,79.81,380.25,667.54,50.2,3,3,0,0,1,0,3,2,71.4,1,71.4,1,6,1,3,5,5,3,1,1,3,3,5,4,3,2,1,3,4,0,0,1,2,660
6551,17180003053,1,1,539.2504878,539.2504878,4800,7256,1,13046,12056,1696.97,211.8,911.7,529.74,43.73,2,2,1,1,1,0,1,1,49.85,3,49.16,3,2,1,2,2,3,3,1,1,2,1,1,2,3,1,7,6,2,1,1,1,1,1849
6552,17180003054,1,1,202.6904878,202.6904878,4680,9206.410256,1,10766,11861,1360.41,50.24,709.74,560.89,39.54,1,1,1,1,1,0,1,1,65.29,2,64.69,2,2,1,4,3,4,4,1,1,1,1,5,4,1,1,2,3,2,0,0,1,2,525
6553,17180003055,0,3,0,0,6900,24742,1,32887,31642,933.67,246.09,181.11,445.72,60.75,3,88,0,0,1,0,6,6,72.38,1,72.38,1,9,0,2,5,9,2,2,2,1,2,-9,1,1,1,5,4,2,1,1,0,3,549
6554,17180003063,0,3,0,0,5356,16989.65517,0.82,10270,15210,817.5,82.51,328.76,372.34,33.89,3,3,0,0,1,1,2,4,72.03,1,72.03,1,9,1,4,3,8,3,1,1,2,2,5,6,3,2,5,3,1,1,0,1,2,457
6555,17180003066,0,2,0,0,3276,14154,1,13593,17430,997.36,104.41,520.93,333.31,38.71,1,1,0,0,1,1,3,3,69.41,1,66.15,2,1,1,1,3,6,4,1,1,2,2,5,2,3,1,6,6,2,1,1,1,1,2257
6556,17180003084,0,2,0,0,4732,9933.125,1.32,21632,20625,1140.97,171.38,374.07,538.92,56.6,1,1,0,0,1,0,4,2,74.26,1,74.51,1,2,1,4,2,5,3,1,1,2,2,5,3,1,2,1,3,5,0,0,0,2,464
6557,17180003087,1,1,65.05321508,85.8702439,6900,6249.253731,1.32,25024,23648,1614.06,328.5,395.98,829.01,60.57,3,3,0,0,0,0,5,1,58.81,2,59.73,2,8,1,3,2,5,3,1,1,2,1,1,4,1,1,4,4,5,0,0,1,2,1603
6558,17180003100,0,3,0,0,4764,22119,1,28086,26883,1111.76,60.33,509.22,503.5,38.71,1,1,0,0,1,0,5,5,64.03,2,63.96,2,1,1,3,3,5,2,1,1,4,2,5,1,1,1,5,5,2,0,0,0,4,592
6559,17180003106,0,4,0,0,11016,19245.07042,1.07,39966,38344,1985.43,100.66,1003.45,837.32,44,1,1,0,0,1,1,7,4,51.03,3,49.56,3,7,1,1,4,2,5,1,1,3,1,1,2,1,1,5,5,3,0,0,0,3,3285
6560,17180003119,0,3,0,0,5700,19948.57143,1.21,34945,33628,1142.7,120.2,334.97,638.65,48.88,1,1,0,0,1,0,7,5,68.99,1,68.99,1,5,1,1,3,7,3,1,1,2,2,4,3,1,1,2,3,4,0,0,0,3,1248
6561,17180003123,0,3,0,0,10328.2,27810,0.82,27241,26458,535.62,90.42,207.66,190.65,46.89,1,88,0,0,0,0,5,7,71.66,1,70.37,1,8,0,2,5,4,1,1,3,3,3,-9,6,1,1,5,3,1,0,0,0,3,4963
6562,17180003132,0,2,0,0,0,13991,1,15290,13991,1038.91,101.15,481.78,417.35,38.63,3,3,0,0,1,0,2,3,65.63,2,65.63,2,4,1,1,3,7,2,1,1,2,1,5,2,3,1,7,6,2,0,0,1,3,3976
6563,17180003134,0,3,0,0,6300,23728,1,31211,30028,815.12,132.75,194.54,442.51,45.32,2,2,0,0,1,0,6,6,77.81,1,77.81,1,10,1,2,5,9,2,1,1,5,2,5,1,1,1,5,3,2,1,0,0,3,3136
6564,17180003136,0,3,0,0,11400,20680,1.07,38285,36216,1165.58,133.53,352.16,636.47,43.42,1,1,0,0,1,1,7,5,76.75,1,76.75,1,5,1,1,4,9,5,1,1,2,2,4,3,1,1,2,3,3,0,0,0,3,2127
6565,17180003138,0,3,0,0,3600,26172.41379,0.82,15180,18780,737.26,83.68,383.29,236.48,33.81,3,3,0,0,1,0,3,6,71.57,1,72.61,1,2,1,4,3,5,1,1,1,2,2,5,7,3,1,6,5,1,1,0,1,4,711
6566,17180003144,0,3,0,0,1576.26,30387.49383,1.21,52064,50804,1394.44,198.59,520.56,622.2,53.09,1,1,0,0,1,0,9,7,59.16,2,58.56,2,10,1,2,3,6,3,1,1,1,2,4,3,1,1,3,3,4,0,0,0,3,1046
6567,17180003151,0,3,0,0,7080,30698.33333,1.07,45396,43918,1062.53,130.09,351.2,534.08,47.16,1,1,0,0,1,0,8,7,69.25,1,70.13,1,10,1,1,3,7,3,1,1,2,1,5,3,1,1,1,2,3,0,0,0,3,3272
6568,17180003152,0,3,0,0,3350,20590,1,25053,23940,877.8,101.7,357.93,379.54,38.63,3,3,0,0,0,0,5,5,68.15,2,69.25,1,4,1,3,5,6,1,1,1,2,2,5,1,1,1,5,3,2,0,0,0,4,421
6569,17180003165,0,3,0,0,10896,67431,1,80034,78327,1123.12,105.86,521.77,455.95,39.54,1,1,0,0,0,0,10,10,66.58,2,67.38,2,2,1,1,4,6,3,1,1,2,1,5,1,1,1,5,3,2,0,0,0,3,2182
6570,17180003168,0,4,0,0,22800,74818,1,100000,97618,1461.18,143.14,661.33,601.98,54.73,1,88,0,0,1,1,10,10,47.85,3,49.78,3,9,0,2,4,6,5,1,3,2,1,1,2,1,1,5,5,2,0,0,0,3,987
6571,17180003177,0,2,0,0,5760,11792.85714,1.21,23787,22270,1308.15,80.24,453.73,723.27,50.91,1,1,0,0,1,0,4,2,69.97,1,69.97,1,2,1,4,1,8,3,1,1,2,2,5,3,1,1,2,3,4,1,0,0,2,1335
6572,17180003180,0,2,0,0,4342,13387,1,18731,17729,1104.75,48.86,526.94,490.8,38.15,1,1,0,0,1,0,3,2,66.16,2,66.64,2,4,1,3,2,5,3,1,1,2,2,5,5,3,1,5,5,2,1,0,1,4,295
6573,17180003182,1,1,251.7682927,206.45,14400,6801.724138,0.82,19814,18345,1155.78,91.3,575.64,451.19,37.65,2,2,0,0,0,1,3,1,64.7,2,63.2,2,8,1,1,2,3,5,1,1,3,2,5,6,1,1,5,3,1,0,0,0,3,6614
6574,17180003185,0,2,0,0,8400,12958,1,22777,21358,892.01,173.1,238.64,416.63,63.64,1,1,0,0,0,0,4,2,77.94,1,77.94,1,5,0,2,5,9,2,3,2,2,3,-9,5,1,2,5,2,2,0,0,0,3,5918
6575,17180003191,0,4,0,0,7500,24989.43662,1.07,44357,42985,1325.1,273.02,378.48,600.87,72.73,1,88,0,0,0,0,8,6,71.83,1,71.83,1,5,0,2,5,9,3,2,2,4,2,-9,1,3,2,4,2,3,0,0,0,3,1201
6576,17180003192,1,1,76.64412417,92.73939024,3952,10576.63043,1.21,19461,23413,1493.58,100.25,613.72,729.87,49.74,3,3,0,0,1,0,5,2,63.16,2,62.61,2,4,1,3,2,5,3,1,1,1,2,4,1,3,1,4,3,4,1,0,1,2,749
6577,17180003194,0,2,0,0,5200,10631.63265,1.07,11666,15619,1126.49,250.77,361.14,470.59,43.99,3,3,0,0,1,0,2,2,60.27,2,57.93,2,8,1,3,5,5,2,1,1,3,1,4,4,3,1,1,2,3,0,0,1,2,532
6578,17180003207,0,4,0,0,2748,26101.72414,0.82,18851,17887,2363.7,259.76,1702.56,351.63,49.75,2,88,1,1,1,1,3,6,8.28,5,6.97,5,7,0,2,3,3,3,3,3,1,1,-9,7,3,1,7,6,1,0,0,0,3,1546
6579,17180003210,0,4,0,0,0,29750,1,31272,29750,1996.47,125.37,1110.05,690.14,70.91,1,88,0,0,1,1,6,7,37.46,4,37.46,4,10,0,1,4,6,4,2,2,2,2,-9,2,3,1,7,6,2,0,0,0,3,5215
6580,17180003219,0,4,0,0,12600,60490,1.21,98711,97286,1706.45,171.96,750.81,732.18,51.5,1,1,0,0,1,0,10,10,61.27,2,59.3,2,8,1,1,2,3,5,1,1,3,2,5,3,1,1,1,3,4,0,0,0,3,2705
6581,17180003220,0,4,0,0,9360,21510,1,32117,30870,1206.93,105.06,619.51,443.76,38.6,1,1,0,0,0,0,6,5,60.42,2,58.28,2,6,1,2,2,2,3,1,1,3,1,5,1,1,2,5,2,2,0,0,0,3,1248
6582,17180003226,0,3,0,0,4368,15846.55172,0.82,9622,13559,628.41,82.59,297.8,214.67,33.35,3,3,0,0,1,1,2,3,79.91,1,74.1,1,1,1,4,2,8,3,1,1,2,2,5,7,3,1,6,5,1,1,0,1,4,450
6583,17180003227,0,2,0,0,9360,11428,1,11428,20788,595.32,112.57,200.42,243.87,38.46,3,3,0,0,1,0,4,2,83.08,1,75.88,1,8,1,4,5,8,1,1,1,2,2,5,5,3,1,6,5,2,1,0,1,2,882
6584,17180003229,0,4,0,0,0,31147.1831,1.07,45267,44229,1316.73,127.04,629.96,516.31,43.42,1,1,0,0,0,0,8,7,61.08,2,58.89,2,5,1,2,2,3,3,1,1,3,1,5,5,1,1,5,4,3,0,0,0,3,4996
6585,17180003230,0,3,0,0,4080,18562.06897,0.82,15656,14846,688.92,83.05,258.16,312.78,34.93,3,3,0,0,0,0,2,4,74.3,1,73.93,1,10,1,4,5,7,1,1,1,1,3,5,6,1,1,5,4,1,0,0,0,4,1066
6586,17180003233,0,4,0,0,0,25092,1,26560,25092,1310.28,105.83,718.86,447.12,38.47,1,1,0,0,1,0,5,6,57.9,2,58.49,2,7,1,1,3,5,3,1,1,2,1,5,2,3,1,6,5,2,0,0,0,3,1907
6587,17180003235,0,2,0,0,5954.9178,9183.23041,1.32,25456,28362,1114.02,269.02,190.39,586.12,68.49,3,2,0,0,1,0,6,1,74.93,1,74.5,1,8,1,3,5,6,2,1,1,1,3,5,3,3,2,2,3,5,1,0,0,2,788
6588,17180003236,0,2,0,0,6600,10133.33333,1.07,19798,18760,1215.75,72.68,484.12,611.02,47.93,2,2,0,0,1,0,3,2,66.11,2,67.11,2,5,1,2,4,4,2,1,1,2,1,5,3,1,1,1,2,3,0,1,0,3,647
6589,17180003244,0,3,0,0,8140.290028,20654.79284,1.21,38648,37057,1189.17,173.77,309.99,652.32,53.09,1,1,0,0,1,0,7,5,73.54,1,73.54,1,10,1,1,4,9,4,1,1,2,2,5,3,1,2,1,3,4,0,0,0,3,897
6590,17180003247,0,2,0,0,4290,4222.413793,0.82,3558,6739,839.79,82.47,403.9,318.11,35.31,1,1,1,1,0,0,1,1,68.36,2,68.17,2,10,1,3,5,5,2,1,1,3,2,5,6,3,1,5,3,1,0,0,1,4,584
6591,17180003248,0,3,0,0,0,44378.16901,1.07,64152,63017,919.7,140.27,224.51,509.17,45.75,1,1,0,0,0,0,10,9,75.66,1,76.88,1,8,1,1,5,6,3,1,1,2,3,5,5,1,1,5,2,3,0,0,0,3,1126
6592,17180003251,0,3,0,0,7540,29602,1,38899,37142,1070.69,189.04,353.57,488.5,39.58,3,3,0,0,0,0,7,7,71.11,1,71.11,1,9,1,4,2,7,4,1,1,2,2,4,1,1,1,5,3,2,0,0,0,4,2174
6593,17180003255,0,4,0,0,0,23687.93103,0.82,15039,13739,1381.8,227.89,659.29,460.76,33.86,1,1,0,1,1,1,2,6,56.71,2,56.71,2,2,1,1,4,7,5,1,1,2,2,1,7,3,1,6,5,1,0,0,0,3,3411
6594,17180003256,0,4,0,0,0,89375.71429,1.21,100000,100000,2747.21,158.38,1570.08,965.66,53.09,1,1,0,0,1,1,10,10,43.01,3,42.21,3,10,1,1,3,3,5,1,1,3,1,5,3,1,1,1,3,4,0,0,0,3,1562
6595,17180003259,1,1,1046.630488,1046.630488,3984,5114,1,7280,9098,2204.35,248.79,1378.3,524.85,52.41,3,88,1,1,1,0,1,1,32.15,4,32.15,4,5,0,3,3,5,3,1,3,3,2,1,2,3,1,5,5,2,1,0,1,2,329
6596,17180003260,0,4,0,0,9156,23981,1,33996,33137,1404.09,112.5,810.22,440.13,41.24,1,1,0,0,1,0,7,6,52.36,3,51.66,3,10,1,1,6,1,3,1,1,3,2,4,4,1,1,3,4,2,0,0,0,3,1220
6597,17180003263,0,3,0,0,0,26168.96552,0.82,15178,15178,505.34,82.9,218.18,170.4,33.86,1,1,0,0,1,0,2,6,81.73,1,74.41,1,2,1,1,5,8,1,1,1,2,1,5,7,3,1,7,6,1,1,1,1,1,8245
6598,17180003271,1,1,699.1309551,748.070122,0,9273.943662,1.07,14505,13169,1986.83,254.92,837.84,804.51,89.56,2,2,1,1,1,0,2,1,52.05,3,54.75,2,10,0,1,1,6,2,2,2,2,1,-9,2,3,1,5,5,3,1,1,1,1,2048
6599,17180003273,0,4,0,0,7680,27236.66667,1.07,41996,40364,1292.04,125.94,429.57,691.3,45.23,1,1,0,0,1,1,8,7,70.17,1,70.17,1,2,1,1,2,9,5,1,1,2,2,5,3,1,1,1,3,3,0,0,0,3,1496
6600,17180003275,0,4,0,0,4150,15911.66667,1.07,24373,23244,1376.57,64.57,695.28,572.99,43.73,3,3,0,0,1,0,4,3,51.91,3,48.5,3,5,1,3,1,3,2,1,1,3,2,5,3,1,1,2,2,3,1,0,0,4,583
6601,17180003277,0,4,0,0,10200,44773,1,56384,54973,1450.17,114.69,791.68,505.65,38.15,1,1,0,0,0,0,9,9,62.38,2,60.42,2,4,1,2,2,2,5,1,1,3,1,5,5,1,1,5,2,2,0,0,0,3,966
6602,17180003281,0,4,0,0,0,35565,1,36988,35565,1302.55,109.94,571.28,581.43,39.9,1,1,0,0,0,1,7,8,64.84,2,62.24,2,9,1,1,2,4,5,1,1,3,2,5,1,1,1,5,4,2,0,0,0,3,1167
6603,17180003285,0,4,0,0,2400,17001,1,20556,19401,1222.06,105.45,593.2,483.87,39.54,1,1,0,0,1,0,4,4,66.63,2,67.36,2,2,1,1,4,6,4,1,1,2,2,5,4,1,1,3,3,2,1,1,0,3,3529
6604,17180003289,1,1,292.4044547,353.8093902,5200,13889.28571,1.21,26056,24645,1754.65,87.59,727.9,884.15,55.01,2,2,0,0,1,0,5,3,64.36,2,64.36,2,4,1,2,4,8,5,1,1,2,2,5,3,1,1,2,3,4,1,1,0,3,2159
6605,17180003293,1,1,299.5853659,245.66,0,8713.793103,0.82,5504,5054,1194.99,98.36,684.85,375.2,36.58,2,2,1,1,1,1,1,1,51.51,3,50.13,3,4,1,2,2,3,3,1,1,3,1,3,6,3,1,5,4,1,1,1,1,3,1357
6606,17180003303,0,3,0,0,7140,21553.84615,1,18205,23952,1038.73,106.52,489.93,402.74,39.54,1,1,0,0,1,0,5,5,64.27,2,64.27,2,2,1,2,2,7,2,1,1,1,2,5,4,1,1,1,3,2,0,1,1,1,1638
6607,17180003316,0,3,0,0,4993.46,17483.66667,1.21,32076,33317,1203.47,146.72,422.42,583.49,50.84,3,3,0,0,1,0,7,4,67.72,2,68.42,2,2,1,4,2,5,2,1,1,2,2,5,3,1,1,2,3,4,1,0,0,4,1535
6608,17180003317,0,2,0,0,4940,11505.17241,0.82,6673,11613,690.1,167.03,190.85,280.61,51.61,2,88,1,0,1,0,1,2,73.78,1,74.84,1,8,0,3,5,7,1,1,3,2,3,-9,7,3,2,7,6,1,0,0,1,2,471
6609,17180003320,0,3,0,0,5460,15800,1,15800,21260,836.25,108.73,254.11,413.1,60.31,2,2,0,0,1,0,4,3,78.86,1,78.86,1,2,0,4,5,9,2,1,3,2,3,-9,2,3,1,6,5,2,1,0,1,4,547
6610,17180003328,0,3,0,0,3600,25179.31034,0.82,19130,18204,865.36,75.82,409.44,347.43,32.67,1,1,0,0,1,1,3,6,62.46,2,63.26,2,4,1,1,3,6,3,1,1,2,2,5,7,3,1,6,5,1,0,0,0,3,1506
6611,17180003329,0,4,0,0,0,58610,1,61310,58610,2067.29,168.14,1155.99,685.85,57.31,1,88,0,0,1,1,9,10,41.67,3,40.98,3,10,0,1,4,1,5,1,3,1,2,1,2,1,1,6,6,2,1,0,0,3,2268
6612,17180003330,1,1,282.7439024,231.85,4848,12291.37931,0.82,12780,11977,1181.18,144.37,576.22,408.06,52.53,3,88,0,0,1,0,1,2,62.64,2,62.64,2,6,0,4,3,9,2,2,2,2,2,-9,7,1,1,6,5,1,0,0,1,4,536
6613,17180003331,0,4,0,0,0,16879,1,18304,16879,1891.55,302.52,1261.43,289,38.6,1,1,1,1,1,0,3,4,38.18,4,37.06,4,6,1,1,3,5,3,3,2,2,2,-9,2,3,1,7,6,2,0,0,1,3,2537
6614,17180003334,0,3,0,0,3744,14631.03448,0.82,8486,12230,507.37,83.23,284.31,106.9,32.93,3,3,0,0,1,0,2,3,73.98,1,63.72,2,8,1,4,5,5,1,1,1,1,2,5,7,3,1,7,6,1,0,0,1,2,617
6615,17180003335,0,2,0,0,17760,9299.382716,1.21,29703,32825,1019.32,161.88,292.88,513.18,51.38,1,1,0,0,1,0,7,1,66.63,2,65.63,2,9,1,2,2,5,2,1,1,3,1,5,3,3,2,3,4,4,0,0,0,3,4890
6616,17180003337,0,2,0,0,6000,8526.923077,1,8187,12651,1033.99,267.49,358.36,367.34,40.8,3,3,1,0,1,0,2,1,74.03,1,69.16,1,10,1,4,1,9,4,1,1,2,2,1,4,1,2,3,3,2,0,0,1,2,520
6617,17180003366,0,4,0,0,6540,19195.71429,1.21,34684,33414,1598.81,159.26,747.42,640.75,51.38,1,1,0,0,1,0,7,4,54.96,2,54.96,2,9,1,2,3,5,4,1,1,3,1,5,3,1,1,2,3,4,1,0,0,3,1650
6618,17180003374,0,3,0,0,3876.328585,32547.70934,0.82,24132,22754,939.38,99.2,311.74,477.96,50.48,2,2,0,0,1,0,4,8,76.72,1,76.72,1,4,0,1,5,9,4,1,3,2,3,-9,7,3,1,7,6,1,1,0,0,3,2307
6619,17180003383,0,2,0,0,12000,12601.42857,1.21,31278,29642,1382.57,156.33,590.31,584.55,51.38,1,1,0,0,1,0,6,2,58.93,2,56.44,2,9,1,2,3,2,3,1,1,3,1,4,3,1,2,2,3,4,0,0,0,3,1583
6620,17180003386,1,1,1348.402439,1105.69,0,6553.448276,0.82,3801,3801,2055.02,283.26,1282.57,455.38,33.81,3,3,1,1,1,1,1,1,37.61,4,36.94,4,2,1,1,3,6,5,1,1,1,1,2,7,2,1,6,5,1,0,1,1,3,2018
6621,17180003392,0,3,0,0,6000,36623,1,43737,42623,1106.27,136.02,490.28,441.26,38.71,1,1,0,0,0,0,8,8,63.64,2,65.01,2,1,1,1,1,6,3,1,1,2,1,1,1,1,1,5,2,2,0,0,0,3,1232
6622,17180003394,1,1,97.35525416,104.170122,2736,10978.33333,1.07,17257,15910,1342.93,129.87,655.91,513.15,44,1,1,0,0,1,0,2,2,59.46,2,57.41,2,7,1,1,2,4,3,1,1,3,1,5,3,1,1,1,2,3,0,1,0,3,1510
6623,17180003407,0,4,0,0,10500,31483.57143,1.21,56032,54577,1625.4,125.79,672.23,759.45,67.93,1,88,0,0,1,0,9,8,57.92,2,59.1,2,7,0,2,3,5,4,1,3,2,2,4,3,3,1,1,2,4,1,0,0,3,586
6624,17180003409,0,3,0,0,5400,27231.03448,0.82,22247,21194,791.45,101.79,333.93,322.5,33.23,3,1,0,0,0,0,4,7,69.11,1,69.11,1,1,1,2,1,9,2,1,1,2,2,1,6,1,1,5,3,1,0,0,0,3,5021
6625,17180003416,0,3,0,0,4272,22270.40816,1.07,23707,26097,1006.77,69.56,376.3,517.18,43.73,3,3,0,0,1,0,5,5,63.18,2,64.25,2,5,1,3,2,7,1,1,1,2,1,5,4,1,1,1,2,3,0,0,0,2,362
6626,17180003417,0,4,0,0,15000,84379.31034,0.82,64898,63940,982.24,244.52,333.87,346.29,57.56,1,88,0,0,0,0,10,10,68.19,2,68.19,2,8,0,1,5,8,2,1,2,1,3,-9,6,1,1,5,3,1,0,0,0,3,3214
6627,17180003423,0,3,0,0,15600,37425.71429,1.21,69566,67996,1164.89,149.04,270.13,694.34,51.38,1,1,0,0,1,0,10,9,77.05,1,77.05,1,9,1,1,4,9,5,1,1,2,2,4,3,1,1,1,3,4,0,0,0,3,2159
6628,17180003427,0,4,0,0,0,33359,1,35354,33359,2605.6,103.6,1657.68,784.01,60.31,2,88,0,0,1,1,7,8,23.37,4,20.5,4,2,0,1,4,1,5,1,3,3,2,3,2,3,1,7,6,2,0,0,0,3,1392
6629,17180003435,0,4,0,0,6576,33022,1,40753,39598,1262.77,50.46,633.8,540.04,38.47,1,1,0,0,0,0,8,8,62.3,2,62.76,2,7,1,1,3,5,3,1,1,2,2,5,1,1,1,5,3,2,0,0,0,3,755
6630,17180003439,0,4,0,0,0,28109.15493,1.07,42062,39915,1710.54,183.4,741.85,716.56,68.73,2,88,0,0,1,1,8,7,45.23,3,43.02,3,9,0,1,3,1,5,1,3,3,2,4,2,3,1,5,5,3,1,0,0,3,4163
6631,17180003440,0,4,0,0,0,38551,1,40284,38551,1337.33,127.93,563.14,591.31,54.95,1,1,0,0,1,1,7,9,43.44,3,45.75,3,2,0,1,4,6,4,1,3,2,2,1,2,3,1,7,6,2,0,0,0,3,3437
6632,17180003441,0,4,0,0,4998,24091.37931,0.82,14300,18971,1074.01,140.76,694.12,178.35,60.78,1,88,0,0,1,0,3,6,64.62,2,56.94,2,10,0,4,2,5,2,2,2,1,2,-9,7,2,1,6,5,1,1,0,1,2,464
6633,17180003448,0,2,0,0,5400,9064,1,9880,14464,1070.06,408.47,175.35,424.95,61.29,3,88,1,0,1,0,2,1,61.75,2,61.74,2,4,0,4,5,6,1,2,2,4,3,-9,4,3,1,3,2,2,1,0,1,2,418
6634,17180003460,1,1,595.3713969,785.8902439,3060,12679.01786,1.32,32254,31461,2314.08,127.99,967.87,1157.37,60.85,3,3,0,0,1,0,6,2,67.76,2,68.44,2,4,1,1,3,5,5,1,1,2,1,4,3,1,2,2,4,5,1,1,0,3,3217
6635,17180003465,0,3,0,0,4004,16697,1,21183,20701,1040.69,48.52,442.18,511.36,38.63,3,3,0,0,1,0,4,4,68.72,1,70.03,1,4,1,3,3,5,2,1,1,2,2,5,2,1,1,6,5,2,0,0,0,4,436
6636,17180003466,0,2,0,0,14412,8881,1,17250,23293,1025,111.46,518.77,354.77,40,1,1,0,0,0,0,5,1,53.55,3,53.56,3,8,1,3,5,6,1,1,1,3,1,5,4,1,2,4,3,2,0,0,0,2,397
6637,17180003470,0,4,0,0,5200,24854.92958,1.07,41563,40494,1658.41,505.36,580.82,521.69,50.54,1,1,0,0,1,0,8,6,45.04,3,47.35,3,6,1,4,5,5,2,2,2,2,2,-9,2,1,1,5,5,3,0,0,0,4,667
6638,17180003472,0,4,0,0,7800,20073.91304,1.32,28798,35502,1544.18,214.8,606.99,665.74,56.65,3,3,0,0,1,0,7,5,57.89,2,57.56,2,9,1,4,1,6,3,1,1,1,2,1,4,2,1,1,2,5,1,0,1,2,453
6639,17180003477,0,2,0,0,5252,12133.89831,1.21,15145,19570,1023.27,146.67,251.51,574.25,50.84,3,3,0,0,1,0,4,2,75.37,1,75.2,1,2,1,4,2,4,2,1,1,4,2,5,4,1,1,2,2,4,0,0,0,2,369
